generation,averageFitness,topFitness
0,400.5,1400
1,1553.5,2500
2,2111,2700
3,2181.5,2800
4,2095,2800
5,2231.5,2800
6,2171.5,2850
7,2322.5,2800
8,1924.5,2800
9,2168.5,2950
10,2330,2800
11,1917,2800
12,1393.5,2550
13,1732,2550
14,2140.5,2850
15,2387.5,2950
16,2472,2900
17,2038,2750
18,2296.5,2950
19,2399.5,2900
20,2504.5,2900
21,2434,2900
22,2108.5,2900
23,1959.5,2800
24,2251.5,2850
25,2411.5,2900
26,2331.5,2850
27,2310,3000
28,2587.5,2950
29,2372.5,2950
30,2492.5,2850
31,2506.5,3000
32,2524.5,2950
33,2401.5,2800
34,2327,2900
35,2207,2550
36,2456,2800
37,2340.5,2900
38,2498.5,2950
39,2523.5,2950
40,2207.5,2900
41,2472,2900
42,2311.5,2900
43,2464,2950
44,2433.5,2850
45,2338.5,2800
46,2600,2900
47,2524.5,2950
48,2373.5,2800
49,2336,2950
50,2276.5,2800
51,2005.5,2800
52,2176.5,2800
53,2458.5,2850
54,1955.5,2950
55,2071.5,2950
56,2151,2800
57,1935,2800
58,2367.5,2950
59,2511,2900
60,2501.5,2950
61,2575,2900
62,2525,2800
63,2335,2800
64,2312.5,2900
65,2082.5,2800
66,1839.5,2750
67,2234,2800
68,2448,2950
69,2661.5,3000
70,2561,2950
71,2333.5,2900
72,1698.5,2900
73,2205.5,2800
74,2011,2950
75,2289,2800
76,2501,2950
77,2619,3000
78,2145.5,2800
79,2329.5,2850
80,2543,3000
81,2438.5,2800
82,2556.5,2900
83,2562.5,2950
84,2456,2800
85,2175,2800
86,2250.5,2950
87,2202.5,2850
88,2102.5,2750
89,2159.5,2900
90,2383,2850
91,2524,2900
92,2652.5,3000
93,2582,2950
94,2387.5,2900
95,2306,2950
96,2613,2950
97,2638.5,3000
98,2369,2950
99,2441.5,2900
100,2134.5,2750
101,2069.5,2850
102,2383,2850
103,1794,2650
104,1921.5,2700
105,2077,2850
106,2128,2900
107,2345.5,2950
108,2127.5,2700
109,2188,2750
110,2231.5,2850
111,2226.5,2850
112,2416.5,2800
113,2278,2950
114,2450,3000
115,2641,3000
116,2481.5,2950
117,2632,3000
118,2525,2900
119,2427.5,2800
120,2315.5,2750
121,2373.5,2900
122,2621,2950
123,2564,2900
124,2529.5,2850
125,2410.5,2850
126,2487.5,2850
127,2355.5,2850
128,2181.5,2850
129,2245,2900
130,2016,2950
131,2172,2900
132,2340,2950
133,2357.5,2900
134,2416,2900
135,2311.5,2800
136,2406.5,3000
137,2411.5,2750
138,2567,2950
139,2412,2900
140,2311.5,2900
141,2226.5,2900
142,2022,2800
143,2121.5,2800
144,2379.5,2850
145,2463,2950
146,2538.5,2950
147,2299.5,2850
148,2109.5,2850
149,2049.5,2900
150,1865.5,2800
151,2359,2850
152,2058.5,2700
153,2154,2950
154,2130,2800
155,1701,2750
156,2071,2750
157,2279,2900
158,2359.5,2950
159,2297.5,2800
160,2202,2800
161,2221,2900
162,2274,2900
163,2540.5,2950
164,2336,2750
165,2514.5,2950
166,2585.5,2950
167,2439.5,2900
168,2267.5,2900
169,2147.5,3000
170,1965,3000
171,2039.5,2750
172,1971,2700
173,1772,2650
174,1872.5,2850
175,1652.5,2700
176,2093.5,2800
177,1511,2600
178,1959.5,2850
179,1938.5,2750
180,1444.5,2350
181,1653.5,2500
182,1943,2700
183,1937.5,2850
184,2492.5,2950
185,2221.5,2850
186,2405.5,3000
187,2523,2850
