generation,averageFitness,topFitness
0,204.5,1550
1,275,1150
2,1314.5,2250
3,741.5,2050
4,835.5,1700
5,913,1800
6,1139,2050
7,198.5,450
8,736.5,1700
9,1331.5,2000
10,805.5,1550
11,720,1750
12,1039,1800
13,1268.5,2000
14,1184.5,1850
15,755.5,1650
16,1015.5,1700
17,952.5,1700
18,1083,1900
19,1194,2200
20,858,1750
21,669.5,1600
22,1025.5,1750
23,1181.5,2200
24,1187,2000
25,1289,2100
26,1575.5,2200
27,1338.5,1950
28,624,1500
29,1473.5,2100
30,1047.5,1950
31,1239,2000
32,1262,2200
33,1118,1950
34,1052.5,1750
35,1306,1950
36,1417.5,2100
37,1318,2300
38,1542,2350
39,1358,2000
40,1229.5,2000
41,1379,2100
42,1415.5,2200
43,1169,1900
44,1450.5,2250
45,1323,2300
46,1259,2050
47,1289,2300
48,1319,1950
49,1390.5,2100
50,1462,2150
51,1425.5,2150
52,1380,2200
53,1546,2400
54,1543,2300
55,1105,1950
56,1030.5,1950
57,1153,1900
58,1342.5,2150
59,1466,2250
60,1674.5,2350
61,1567,2250
62,1328,2200
63,1551.5,2250
64,1337,2100
65,1420.5,2150
66,1461,2250
67,1373.5,2000
68,1299,2150
69,1590,2250
70,1390.5,2100
71,1597,2500
72,1253,2100
73,1512,2450
74,1275.5,2250
75,1257,2100
76,1489,2100
77,1492.5,2250
78,1497.5,2400
79,1449,2450
80,1406,2500
81,1596.5,2300
82,1477.5,2000
83,1407.5,2300
84,1749.5,2350
85,1758.5,2400
86,1334.5,2250
87,1547,2200
88,1584,2300
89,1412.5,2100
90,1331,2000
91,1364.5,2150
92,1377,2300
93,1548.5,2400
94,1710.5,2250
95,1373.5,2150
96,1779.5,2300
97,1534.5,2100
98,1112.5,2100
99,1778.5,2350
100,1493.5,2300
101,1761,2400
102,1401.5,2050
103,1570,2400
104,1665,2400
105,1602,2400
106,1571.5,2300
107,1716,2350
108,1305.5,2150
109,1608.5,2450
110,1818,2750
111,1851,2450
112,1737,2500
113,1624,2450
114,1548,2300
115,1763,2350
