generation,averageFitness,topFitness
0,279.5,1050
1,709,1700
2,474,1250
3,845,1600
4,1043,1950
5,1292,1900
6,1388,1950
7,1260,1950
8,1473.5,2350
9,1357,2000
10,1217.5,2000
11,1459,2200
12,1304,1750
13,1419.5,2200
14,1763.5,2300
15,1504.5,2150
16,774.5,1700
17,872.5,1650
18,1595,2350
19,1775,2350
20,1252.5,1700
21,1505.5,2150
22,1482,2000
23,1329.5,1950
24,1228.5,1850
25,1195.5,2000
26,1530.5,2150
27,1323,1950
28,1486,1900
29,1565.5,1800
30,1671,2200
31,1386,2100
32,1250,2300
33,1403,1750
34,1391.5,1850
35,1238,1900
36,1645,2250
37,1169,1800
38,1796,2300
39,1168.5,1700
40,1621.5,2300
41,1393.5,1950
42,1562.5,2500
43,1819.5,2150
44,1462.5,2050
45,1551,2050
46,1795.5,2500
47,1572,2450
48,1406,1750
