generation,averageFitness,topFitness
0,272,2000
1,468,1700
2,627,3300
3,613,2300
4,978,3300
5,1332,3200
6,1368,4300
7,1861,3900
8,1509,4300
9,1578,4000
10,1600,4800
11,1705,4300
12,1634,4100
13,1514,4300
14,1944,4800
15,1484,4900
16,1927,4600
17,1786,5700
18,1673,4700
19,1904,5300
20,1290,4600
20,1290,4600
