generation,averageFitness,topFitness
0,405,1700
1,519,1200
2,488,2200
3,33,600
4,271.5,800
5,1044.5,1750
6,66,700
7,1074.5,1600
8,22,700
9,1062.5,2050
10,851,2150
11,947,2000
12,1290,2400
13,836,1850
14,860,1350
15,331,1500
16,1216,2650
17,870,2100
18,1440,2200
19,771,1750
20,787,1650
21,438.5,2250
22,1234,2150
23,519.5,2000
24,651,2450
25,1567.5,2750
26,906.5,2000
27,705,1400
28,917.5,2300
29,497,2150
30,584.5,1850
31,612.5,1200
32,801.5,2200
33,737.5,1850
34,1557,2250
35,141.5,2100
36,1576,2500
37,1821.5,2650
38,1397.5,2700
39,1568.5,2400
40,1419,2250
41,2174,2950
42,1430,2100
43,1705.5,2450
44,1277.5,2650
45,1653.5,2900
46,1867,2850
47,1261,2250
48,1793.5,2700
49,1237.5,2050
50,1763,2700
51,1397,2200
52,1606.5,2350
53,727,2350
54,1499.5,2600
55,1383.5,2300
56,366.5,2050
57,1703.5,2500
58,1412.5,2400
59,1192.5,2400
60,1601,2300
61,1612.5,2550
62,1653,2250
63,1286.5,2350
64,1409.5,2100
65,1638,2600
66,1863.5,2450
67,1564,2500
68,1466.5,2500
69,2198,2900
70,1674.5,2600
71,1463,2500
72,1553,2450
73,1961.5,2800
74,1608,2550
75,1664.5,2500
76,1796.5,2750
77,1712.5,2500
78,1951,2850
79,1864.5,2700
80,1667,2550
81,1746,2500
82,1176,1950
83,1903,2650
84,1717.5,2450
85,1526.5,2500
86,1936.5,2950
87,1751.5,2750
88,1612.5,2300
89,1434.5,2400
90,1262.5,2600
91,1102.5,2050
92,1493,2300
93,1787.5,2450
94,1503.5,2400
95,1483,2600
96,1518,2550
97,1997,2850
98,1778,2700
99,1871,2750
100,1669,2700
101,1806.5,2600
102,1882,2600
103,1599,2500
104,1783,2650
105,1775,2600
106,1835.5,2650
107,1354.5,2550
108,1743.5,2650
109,2018.5,2850
110,2169.5,2900
111,1544,2200
112,1631.5,2250
113,1408,2350
114,1547,2500
115,1831.5,2900
116,1826.5,2650
117,1456,2450
118,1685.5,2600
119,1407,2300
120,2021.5,2800
121,1721,2750
122,1419,2650
123,1706,2700
124,1465.5,2450
125,1140,2600
126,1346.5,3000
127,1265,2350
128,1890.5,2850
129,1765,2600
130,1574,2500
131,1532.5,2550
132,1557.5,2350
133,1763.5,2700
134,1415,2450
135,1628,2450
136,2084,2900
137,1615.5,2750
138,1362,2400
139,1639,2600
140,1624,2650
141,1831.5,2500
142,1918.5,2650
143,1691.5,2850
144,1810,2650
145,1809,2600
146,1801.5,2650
147,1673.5,2650
148,1934.5,2850
149,1675,2750
150,1781.5,2600
151,1666.5,2500
152,1715.5,2750
153,1601,2600
154,2076,2900
155,1838.5,2600
156,2137,2950
157,1907.5,2750
158,2042,2900
159,1904,2750
160,1947,3000
161,1903.5,2850
162,1673,2600
163,1543,2550
164,1390,2400
165,1447,2600
166,1857,2900
167,1439.5,2450
168,1254,2300
169,1829,2800
170,1447.5,2600
171,1641.5,2600
172,1540,2600
173,1951,2950
174,1897.5,2800
175,1662,2700
176,1809.5,2650
177,1419.5,2850
178,1845,2650
179,1938,2850
180,1666,2600
181,1527.5,2550
182,1409.5,2350
183,1433.5,2600
184,1226,2600
185,1864.5,2800
186,1915,2800
187,1947,2950
188,1692,2750
