generation,averageFitness,topFitness
0,244.5,1050
1,164.5,1100
2,810,1850
3,1205,2450
4,1156.5,2200
5,1394.5,2050
6,1510,2300
7,1473,2500
8,1296.5,1850
9,1399.5,2050
10,1616,2300
11,1389,2500
12,1343,2450
13,1531.5,2250
14,1443.5,2150
15,1550,2050
16,1379,2200
17,1425.5,2000
18,1658,2450
19,1701,2350
20,1388.5,2050
21,1571.5,2050
22,1394.5,1850
23,1536.5,2150
24,1882.5,2350
25,1877,2450
26,1827,2350
27,1778.5,2650
28,1457,2150
29,1327.5,2500
30,1490,2100
31,1815,2550
32,1554.5,2300
33,1248,2000
34,1518.5,2100
35,1506,2400
36,1780.5,2700
37,1627.5,2350
38,1565,2300
39,1668.5,2200
40,1229.5,1850
41,1471,2500
42,1619,2250
43,1751,2500
44,1527.5,2250
45,1462.5,1900
46,1344.5,2100
47,1907.5,2550
