Generation,Average,Best,Updates
0,616,2200,60762
1,2042,4100,147606
2,2767,4200,182428
3,587,2600,23122
4,1484,3400,89589
5,1954,3500,129091
6,1412,2600,96694
7,2354,4000,140660
8,2082,3300,135591
9,1833,3000,122834
10,1984,3400,127764
11,1949,3600,130578
12,1386,2600,88614
13,859,2300,53239
14,924,3100,59429
15,1578,3400,99990
16,1005,2800,56670
17,1360,3200,98996
18,1342,2700,87933
19,1499,3300,92025
20,1746,3700,115892
21,1314,2700,86810
22,1952,3400,126505
23,1987,3500,137192
24,2668,3800,201511
