generation,averageFitness,topFitness
0,232,1500
1,558,3000
2,738,2800
3,795,2200
4,1816,9300
5,927,4700
6,924,2300
7,1232,2600
8,1411,6900
9,1228,3500
10,1645,6200
11,1911,4500
12,2169,5000
13,519,5700
14,1022,2800
15,717,4800
16,2574,5800
17,1400,5600
18,1669,5500
19,1576,3300
20,4368,8700
20,4368,8700
