Generation,Average,Best,Updates
0,626,2200,49803
1,2351,3500,154633
2,2438,3400,163193
3,2540,3600,168468
4,2098,3400,147112
5,2675,3800,178918
6,2468,3600,163756
7,2275,3800,160019
8,2499,3400,162399
9,2554,3300,171377
10,2656,3900,175568
11,2112,3000,146246
12,2041,3400,143298
13,2705,3400,178939
14,2648,3700,172456
15,2798,3800,183685
16,2653,3700,173458
17,2204,3700,154029
18,2423,3500,162224
19,1836,3100,134471
20,1826,3300,131441
21,2002,3300,143335
22,2292,3200,156426
23,2120,3300,150496
24,2202,3200,153219
25,2599,3700,170381
26,2796,3700,178130
27,2729,3600,178278
28,2809,4100,187887
29,2864,4100,181744
30,2769,3700,180090
31,2717,3700,180107
32,2705,3900,177221
33,2503,3500,167021
34,2408,3200,160281
35,2834,4100,183853
36,2010,3700,140219
37,2701,3600,174946
38,2517,3700,166271
39,2663,3600,180489
40,2712,3900,180841
41,2536,3500,164374
42,2565,3700,170547
43,2730,3900,179226
44,2674,3700,178958
45,2253,4200,152475
46,2278,3600,157451
47,2447,3300,163438
48,2173,3200,149564
49,2270,3700,163472
50,2614,3600,175570
51,2554,3600,169505
52,2629,3900,174112
53,2548,3500,169794
54,2772,4000,184424
55,2778,3800,182536
56,2693,3700,174602
57,2801,3800,186883
58,2666,3700,177714
59,2564,3500,168214
60,2669,3700,177679
61,2764,3700,183358
62,2465,3700,162409
63,2856,3900,192104
