Generation,Average,Best,Updates
0,121,1100,1089
1,579,1800,5211
2,1085,2600,9765
3,1130,2500,10169
4,1402,3300,12618
5,1276,2600,11482
6,1475,3400,13274
7,1634,3000,14704
8,1657,3200,14908
9,1717,3200,15453
10,2104,3500,18936
11,1805,3400,16244
12,2132,3300,19183
13,2058,3300,18514
14,2306,3500,20754
15,1841,2800,16568
16,2037,3100,18333
17,2295,4000,20653
18,2215,3500,19933
19,2708,4000,24370
20,2286,3900,20570
21,2248,3500,20228
22,2124,3500,19116
23,2433,3400,21897
24,2014,3600,18125
25,2433,3900,21895
26,2538,3600,22835
27,2021,2900,18189
28,2204,3300,19836
29,2171,3300,19535
30,2117,3200,19046
31,1988,3500,17891
32,2270,3300,20428
33,2356,3700,21204
34,2121,3100,19088
35,2125,3200,19125
36,2466,3200,22192
37,2163,3300,19467
38,2360,3400,21238
39,2177,3500,19585
40,2422,3400,21795
41,2384,3500,21455
42,2514,3400,22621
43,2256,3200,20303
44,2439,3700,21948
45,2312,3600,20801
46,2323,3300,20905
47,2324,3500,20916
48,2262,3500,20355
49,2395,3500,21552
50,2353,3600,21176
51,2472,3800,22246
52,2224,3300,20000
53,2183,3500,19646
54,2382,3400,21438
55,2232,3400,20087
56,2181,3100,19628
57,2535,4000,22814
58,2428,3800,21848
59,2187,3700,19682
60,2152,3300,19367
61,2311,3400,20790
62,2525,3900,22724
63,2437,3400,21929
64,2487,3700,22380
65,2338,3500,21042
66,2470,3700,22230
67,2521,3400,22689
68,2648,4000,23830
69,2495,3800,22454
70,2533,3700,22795
71,2338,3500,21041
72,2497,3600,22471
73,2373,3400,21355
74,2505,3200,22544
75,2497,3500,22470
76,2220,3400,19980
77,2435,3600,21907
78,2462,3600,22158
79,2467,3700,22203
80,2558,3600,23020
81,2643,3700,23786
82,2655,3500,23895
83,2147,3600,19320
84,2509,3500,22580
85,2578,3600,23202
86,2433,3400,21896
87,2334,3800,21005
88,2574,4000,23162
89,2462,3500,22156
90,2466,3400,22193
91,2239,3400,20149
92,2564,3600,23076
93,2632,3800,23688
94,2194,3200,19743
95,2582,3900,23235
96,2289,3300,20596
97,2379,3700,21402
98,2417,3300,21751
99,2631,3700,23675
100,2377,3600,21391
101,2304,3700,20735
102,2403,3400,21618
103,2497,3400,22472
104,2568,3700,23109
105,2245,3300,20195
106,2252,3700,20264
107,2521,3600,22679
108,2223,3400,20007
109,2406,3700,21650
110,2153,3300,19377
111,2363,3600,21265
112,2312,3500,20808
113,2560,3700,23029
114,2478,3700,22299
115,2126,3700,19133
116,2547,3700,22920
117,2385,3600,21463
118,2442,3700,21978
119,2528,3600,22750
120,2598,3900,23379
121,2015,3200,18135
122,2375,3400,21371
123,2455,3900,22091
124,2485,3500,22365
125,2293,3500,20635
126,2439,3500,21951
127,2378,3600,21398
128,2562,3500,23056
129,2491,3600,22417
130,2474,3600,22262
131,2327,3400,20940
132,2315,3600,20834
133,2160,3000,19436
134,2370,3600,21327
135,2370,3700,21330
136,2431,3900,21876
137,2295,3500,20652
138,2304,3600,20726
139,2331,3800,20977
140,2363,3300,21267
141,2417,3900,21750
142,2381,3600,21428
143,2662,3800,23956
144,2672,3900,24046
145,2487,3600,22378
146,2678,3600,24093
147,2433,3400,21895
148,2402,3400,21610
149,2354,3600,21184
150,2368,3400,21312
151,2492,3600,22426
152,2417,3400,21751
153,2287,3600,20578
154,2246,3200,20211
155,2341,3400,21068
156,2301,3900,20709
157,2535,3600,22810
158,2828,4300,25443
159,2740,3800,24656
160,2539,3600,22841
161,2625,3500,23623
162,2458,3900,22121
163,2651,3700,23858
164,2635,3800,23710
165,2640,4100,23758
166,2620,3700,23576
167,2384,3400,21455
168,2501,4000,22504
169,2382,3400,21436
170,2544,3600,22891
171,2466,3200,22194
172,2621,3600,23589
173,2446,4000,22012
174,2469,3800,22219
175,2587,3900,23273
176,2546,3900,22913
177,2266,3700,20391
178,2350,3500,21149
179,2615,3900,23534
180,2560,3600,23036
181,2306,3700,20752
182,2317,3600,20852
183,2105,3400,18941
184,2184,4100,19655
185,2075,3300,18668
186,2050,3300,18447
187,2429,3700,21859
188,2486,3800,22372
189,2564,3500,23073
190,2547,3400,22918
191,2396,4100,21561
192,2345,3500,21104
193,1924,3100,17310
194,2202,3300,19818
195,2255,3800,20293
196,2461,3600,22147
197,2320,3600,20880
198,2586,3700,23270
199,2432,4000,21888
200,2353,3400,21175
