Generation,Average,Best,Updates
0,234,1700,0
1,565,2400,19800
2,878,2900,19800
3,1509,3400,19800
4,2056,3500,19800
5,2320,3300,19800
6,2069,3500,19800
7,2234,3600,19800
8,2492,3300,19800
9,2165,3400,19800
10,2054,3200,19800
11,2569,3900,19800
12,2451,3600,19800
13,2450,3300,19800
14,2585,3700,19800
15,2402,4200,19800
16,2399,3400,19800
17,2565,4100,19800
18,2335,3500,19800
19,2248,3500,19800
20,2109,3600,19800
21,2885,3800,19800
22,2776,3700,19800
23,2709,3600,19800
24,2671,3700,19800
25,2805,3800,19800
26,2943,3900,19800
27,2676,3500,19800
28,2720,3700,19800
29,2680,3700,19800
30,2845,3800,19800
31,2396,3800,19800
32,2691,4200,19800
33,2632,4000,19800
34,2143,3400,19800
35,2626,4000,19800
36,2557,3700,19800
37,2745,4100,19800
38,2469,3800,19800
39,2562,4000,19800
40,2441,4100,19800
41,2488,3700,19800
42,2556,3900,19800
43,2620,4200,19800
44,2754,4000,19800
45,2794,3900,19800
46,2897,3700,19800
47,2905,4000,19800
48,2739,4000,19800
49,2780,3500,19800
50,2741,3800,19800
51,2881,3900,19800
52,2867,3900,19800
53,2719,3500,19800
54,2529,3900,19800
55,2867,4000,19800
56,2603,3800,19800
57,2879,4400,19800
58,2789,3900,19800
59,2566,4100,19800
60,2719,3700,19800
61,2552,3500,19800
62,2754,3700,19800
63,2830,3700,19800
64,2751,3600,19800
65,2617,3600,19800
66,2627,3500,19800
67,2418,3400,19800
68,2495,3600,19800
69,2640,3800,19800
70,3102,4500,19800
71,2492,3600,19800
72,2446,3800,19800
73,2382,3400,19800
74,2333,3700,19800
75,2473,3800,19800
76,2411,3700,19800
77,2287,3600,19800
78,2506,4000,19800
79,2570,3800,19800
80,2281,3400,19800
81,2513,3800,19800
82,2418,4200,19800
83,2372,4000,19800
84,2247,3400,19800
85,1585,3000,19800
86,2267,4000,19800
87,2428,3600,19800
88,2334,3700,19800
89,2789,3800,19800
90,2238,3100,19800
91,1923,3200,19800
92,1831,3100,19800
93,2607,3900,19800
94,2926,4100,19800
95,2760,3700,19800
96,2882,4100,19800
97,2759,3400,19800
98,2913,3800,19800
99,2651,3900,19800
100,2665,3700,19800
101,2786,3700,19800
102,2750,3900,19800
103,2836,3900,19800
104,2619,3700,19800
105,2723,3900,19800
106,2633,3400,19800
107,2595,3400,19800
108,2848,3800,19800
109,3020,4400,19800
110,2693,3500,19800
111,2881,4100,19800
112,2727,3900,19800
113,2560,4100,19800
114,2552,4200,19800
115,2561,4400,19800
116,2610,3400,19800
117,2208,4000,19800
118,2524,3600,19800
119,2015,3600,19800
120,2462,3800,19800
121,2711,3700,19800
122,2760,3600,19800
123,2871,3900,19800
124,2647,3700,19800
125,2755,4100,19800
126,2967,3800,19800
127,2494,3700,19800
128,2561,3700,19800
129,2824,3700,19800
130,2594,3700,19800
131,2733,3700,19800
132,2399,3800,19800
133,2903,4100,19800
134,1961,3400,19800
135,1378,3000,19800
136,1611,3200,19800
137,2127,3800,19800
138,2196,3500,19800
139,2061,3500,19800
140,1947,3700,19800
141,2448,3800,19800
142,2001,3200,19800
143,2544,3400,19800
144,2597,3900,19800
145,2471,3800,19800
146,2624,3900,19800
147,2430,3400,19800
148,2365,3500,19800
149,2324,3600,19800
150,2547,3600,19800
151,2202,3700,19800
152,2728,4100,19800
153,2751,3500,19800
154,2571,3500,19800
155,2794,3900,19800
156,2822,3800,19800
157,2680,3900,19800
158,2696,3800,19800
159,2575,3500,19800
160,2714,3700,19800
161,2692,3800,19800
162,2763,3700,19800
163,2986,3900,19800
164,2981,3800,19800
165,2773,3900,19800
166,2699,3900,19800
167,2395,3800,19800
168,2682,3500,19800
169,2545,3500,19800
170,2800,3600,19800
171,2608,3400,19800
172,2740,3600,19800
173,2897,4100,19800
174,2642,3600,19800
175,2949,4000,19800
176,2775,3600,19800
177,2797,4000,19800
178,2724,4200,19800
179,2681,4100,19800
180,2846,4000,19800
181,2710,3600,19800
182,2804,3800,19800
183,2844,3900,19800
184,3046,4000,19800
185,2947,4100,19800
186,2940,3900,19800
187,2657,3800,19800
188,2716,3900,19800
189,2463,3500,19800
190,2749,3600,19800
191,2521,3600,19800
192,2607,3700,19800
193,2715,3600,19800
194,2495,4100,19800
195,2921,4000,19800
196,2773,3900,19800
197,2832,4100,19800
198,2668,3900,19800
199,2615,3800,19800
200,2363,3900,19800
