Generation,Average,Best,Updates
0,32,700,0
1,273.5,1200,19800
2,475,1750,19800
3,659,2000,19800
4,488.5,1950,19800
5,175.5,900,19800
6,249.5,1250,19800
7,1190.5,2050,19800
8,856,2000,19800
9,1172,1700,19800
10,996.5,2100,19800
11,1430.5,2100,19800
12,1309.5,2100,19800
13,1304.5,2100,19800
14,1051,2000,19800
15,918.5,1900,19800
16,1191.5,2150,19800
17,866,1750,19800
18,947.5,1800,19800
19,1008.5,1900,19800
20,814.5,1700,19800
21,1206,2100,19800
22,1412,2000,19800
23,1472,2250,19800
24,1372,2250,19800
25,1569,2150,19800
26,1393.5,2150,19800
27,1036,2000,19800
28,1037.5,1900,19800
29,1388,2000,19800
30,1382.5,2000,19800
31,1503,2350,19800
32,1428.5,2100,19800
33,1526,2300,19800
34,1604,2250,19800
35,1360.5,2050,19800
36,1493,2100,19800
37,1496,2150,19800
38,1511.5,2150,19800
39,1194.5,2050,19800
40,1361.5,2050,19800
41,1440.5,2050,19800
42,1164,2050,19800
43,1557.5,2300,19800
44,1759,2550,19800
45,1328,2100,19800
46,1675.5,2550,19800
47,1531,2350,19800
48,1793.5,2400,19800
49,1589,2350,19800
50,1765.5,2400,19800
51,1512,2100,19800
52,1535,2250,19800
53,1767,2350,19800
54,1687.5,2250,19800
55,1719,2550,19800
56,1612.5,2150,19800
57,1795.5,2400,19800
58,1920,2550,19800
59,1748,2400,19800
60,1801.5,2600,19800
61,1536.5,2350,19800
62,1832.5,2400,19800
63,1933,2500,19800
64,1841,2450,19800
65,1801,2300,19800
66,1720,2450,19800
67,1697,2250,19800
68,1675,2250,19800
69,1745,2350,19800
70,1713.5,2300,19800
71,1753,2300,19800
72,1727.5,2350,19800
73,1683,2250,19800
74,1619.5,2050,19800
75,1732,2300,19800
76,1640.5,2400,19800
77,1735,2350,19800
78,1475,1950,19800
79,1706,2450,19800
80,1877,2500,19800
81,1859.5,2400,19800
82,1876.5,2450,19800
83,1866.5,2600,19800
84,1810,2250,19800
85,1754.5,2450,19800
86,1708,2250,19800
87,1833.5,2300,19800
88,1936.5,2500,19800
89,1878,2350,19800
90,1631.5,2250,19800
91,1791,2400,19800
92,2025.5,2600,19800
93,1962,2550,19800
94,1676.5,2600,19800
95,1781,2350,19800
96,1830,2500,19800
97,1851,2250,19800
98,1771,2400,19800
99,1737.5,2300,19800
100,1569.5,2150,19800
101,1700.5,2400,19800
102,1724.5,2400,19800
103,1719,2300,19800
104,1834.5,2500,19800
105,1853,2500,19800
106,1842.5,2600,19800
107,1513,2400,19800
108,1831.5,2400,19800
109,1929,2450,19800
110,1779.5,2350,19800
111,1972,2500,19800
112,1877.5,2550,19800
113,1898.5,2550,19800
114,1531,2200,19800
115,1628,2300,19800
116,1865.5,2600,19800
117,1801.5,2750,19800
118,1744,2300,19800
119,1718.5,2300,19800
120,1870,2400,19800
121,1830.5,2300,19800
122,1851.5,2350,19800
123,1853,2500,19800
124,1808.5,2300,19800
125,1878.5,2450,19800
126,1757,2500,19800
127,1875.5,2400,19800
128,1860,2500,19800
129,1723.5,2150,19800
130,1866,2350,19800
131,1688,2300,19800
132,1870,2500,19800
133,1752,2400,19800
134,1898,2400,19800
135,1877,2650,19800
136,1794.5,2400,19800
137,1717,2450,19800
138,2060.5,2750,19800
139,1805,2600,19800
140,1737,2350,19800
141,1608.5,2500,19800
142,1858,2350,19800
143,1766.5,2350,19800
144,1782.5,2650,19800
145,1670,2350,19800
146,1695.5,2650,19800
147,1620,2250,19800
148,1705,2400,19800
149,1678,2500,19800
150,1713,2500,19800
151,1624,2350,19800
152,1693.5,2150,19800
153,1554.5,2250,19800
154,1266,2250,19800
155,1444,2300,19800
156,1386.5,2050,19800
157,1666,2450,19800
158,1686,2350,19800
159,1703,2350,19800
160,1757,2500,19800
161,1851.5,2400,19800
162,1835,2600,19800
163,1937.5,2600,19800
164,1931.5,2600,19800
165,1975,2650,19800
166,1974.5,2400,19800
167,1911.5,2600,19800
168,1855,2700,19800
169,1983.5,2700,19800
170,1997,2450,19800
171,1890.5,2400,19800
172,2021.5,2500,19800
173,1727.5,2250,19800
174,2056.5,2550,19800
175,2025,2650,19800
176,2057.5,2650,19800
177,1802,2350,19800
178,1924,2550,19800
179,2009.5,2600,19800
180,1824,2350,19800
181,1709,2250,19800
182,2057,2600,19800
183,2074,2600,19800
184,1893.5,2450,19800
185,1963.5,2450,19800
186,1932.5,2450,19800
187,1853.5,2450,19800
188,1782.5,2300,19800
189,1743.5,2500,19800
190,1823,2350,19800
191,1835,2450,19800
192,1987,2500,19800
193,1939,2350,19800
194,1950,2350,19800
195,1858.5,2400,19800
196,1816,2450,19800
197,1915,2650,19800
198,1876,2550,19800
199,1984.5,2550,19800
200,1962.5,2400,19800
201,1941,2550,19800
202,2050.5,2600,19800
203,1904.5,2400,19800
204,1862,2400,19800
205,1901.5,2500,19800
206,1738.5,2450,19800
207,1827,2450,19800
208,1660.5,2300,19800
209,1988.5,2650,19800
210,1834.5,2400,19800
211,1633.5,2300,19800
212,1977.5,2650,19800
213,1908,2550,19800
214,2048,2500,19800
215,2062.5,2600,19800
216,1974.5,2500,19800
217,1893.5,2400,19800
218,1908,2500,19800
219,1876.5,2400,19800
220,1832,2450,19800
221,1902,2500,19800
222,1798,2250,19800
223,1957.5,2500,19800
224,1816.5,2350,19800
225,1811.5,2350,19800
226,1852.5,2450,19800
227,1965,2500,19800
228,1934,2450,19800
229,1994.5,2600,19800
230,1900.5,2450,19800
231,1984.5,2500,19800
232,1820.5,2400,19800
233,1710,2450,19800
234,2007.5,2550,19800
235,1934.5,2550,19800
236,1728.5,2200,19800
237,1769,2300,19800
238,1793,2450,19800
239,1999,2550,19800
240,1772,2300,19800
241,1862,2400,19800
242,1433,2100,19800
243,1784.5,2400,19800
244,1774.5,2250,19800
245,1744.5,2300,19800
246,1909,2350,19800
247,1836,2450,19800
248,1696,2150,19800
249,1798,2500,19800
250,1733.5,2300,19800
251,1651,2100,19800
252,1510,2000,19800
253,1786.5,2450,19800
254,1742,2450,19800
255,1701.5,2250,19800
256,1638.5,2300,19800
257,1743,2250,19800
258,1773.5,2350,19800
259,1818.5,2250,19800
260,1891,2450,19800
261,1921,2500,19800
262,1846,2350,19800
263,1870,2450,19800
264,1832,2400,19800
265,1957,2400,19800
266,1883.5,2450,19800
267,1605.5,2150,19800
268,1840,2400,19800
269,1992,2450,19800
270,1849.5,2400,19800
271,1751.5,2250,19800
272,1560,2150,19800
273,1433,2100,19800
274,1829,2500,19800
275,1312.5,1950,19800
276,1433.5,2200,19800
277,1394,2000,19800
278,1390.5,2050,19800
279,1428,2050,19800
280,1522,2200,19800
281,1932,2550,19800
282,1697,2250,19800
283,1853.5,2350,19800
284,1734.5,2250,19800
285,1705,2200,19800
286,1886,2400,19800
287,1900.5,2450,19800
288,1977.5,2550,19800
289,1924.5,2500,19800
290,1643.5,2250,19800
291,1422.5,2200,19800
292,1730.5,2300,19800
293,1934,2400,19800
294,1712,2250,19800
295,1736,2300,19800
296,1908.5,2350,19800
297,1922.5,2400,19800
298,1824.5,2400,19800
299,1904.5,2450,19800
300,1810,2250,19800
301,1695.5,2500,19800
302,1921.5,2450,19800
303,2047.5,2700,19800
304,1779,2450,19800
305,1903.5,2400,19800
306,1893.5,2250,19800
307,1783.5,2350,19800
308,1777.5,2400,19800
309,1847,2350,19800
310,1668,2300,19800
311,1933,2500,19800
312,1589,2200,19800
313,1874.5,2300,19800
314,1970.5,2350,19800
315,1680.5,2200,19800
316,2081,2550,19800
317,1813.5,2600,19800
318,1420,2000,19800
319,1830.5,2350,19800
320,1868,2300,19800
321,1721.5,2150,19800
322,1478,2100,19800
323,1697,2100,19800
324,1480.5,2100,19800
325,1509,2200,19800
326,1652.5,2150,19800
327,1857,2400,19800
328,1689,2150,19800
329,1478.5,2050,19800
330,1819.5,2400,19800
331,1667,2200,19800
332,1632,2300,19800
333,1870.5,2450,19800
334,1836.5,2250,19800
335,1738,2250,19800
336,1468,2100,19800
337,1779,2250,19800
338,1368,2150,19800
339,1571.5,2100,19800
340,1338.5,2200,19800
