Generation,Average,Best,Updates
0,812,2000,78978
1,2234,3400,151672
2,2420,3500,159207
3,2387,3500,167850
4,2310,3400,163145
5,2199,3100,136766
6,2515,3400,171676
7,2231,3200,150256
8,2352,3700,160227
9,2205,3300,142537
10,802,2800,35062
11,2025,3400,130846
12,2556,3600,173020
13,1947,3500,124121
14,2450,3600,167930
15,2559,3400,174300
16,2869,3800,196691
17,2296,3500,151140
18,1858,3000,117067
19,1788,3700,113460
20,1469,3300,101638
21,2291,3400,164252
22,2216,3500,155092
23,2320,3100,148396
24,2287,3300,133599
25,2191,3200,152142
