generation,averageFitness,topFitness
0,348.5,1200
1,1567,2450
2,1938,2650
3,2158.5,2600
4,2382.5,2950
5,2424.5,2900
6,2378,2850
7,2364.5,2800
8,2367,2850
9,2549,2950
10,2451.5,2850
11,2504.5,2850
12,2466,2900
13,2496,2900
14,2441.5,2850
15,2103,2850
16,2125,2800
17,2110,2650
18,2356.5,2900
19,2525.5,2900
20,2478.5,2800
21,2359.5,2800
22,2102.5,2700
23,2109.5,2750
24,2188.5,2850
25,2025,2800
26,1948,2850
27,2090,2650
28,1689,2450
29,1914.5,2750
30,1880.5,2800
31,1958,2600
32,1761,2650
33,1825,2450
34,1791.5,2650
35,1945,2700
36,1737.5,2550
37,1890.5,2800
38,1754,2600
39,2001.5,2800
40,1852.5,2700
41,2392,2950
42,2265.5,2800
43,2364.5,2950
44,2300.5,2900
45,2527.5,2900
46,2364.5,2800
47,2358.5,2800
48,2567,2950
49,2138.5,2750
50,2241.5,2800
51,2026.5,2650
52,2096.5,2750
53,2232,2800
54,2345.5,2900
55,2521,2900
56,2549,2900
57,2562,2900
58,2262.5,2750
59,2161,2750
60,2426.5,2900
61,2223,2800
62,2337.5,2800
63,2492,2900
64,2499,2800
65,2506,2950
66,2610,3000
67,2564.5,2950
68,2546,2850
69,2434,2950
70,2521.5,3000
71,2530,2950
72,2546,2950
73,2580.5,2950
74,2469.5,2850
75,2640,3000
76,2496.5,2850
77,2442.5,2800
78,2644,3000
79,2419,2850
80,2373,2800
81,2611,2950
82,2435,2850
83,2276.5,2800
84,2272.5,2800
85,2272.5,2800
86,2401.5,2900
87,2477,2850
88,2412.5,2850
89,2226,2800
90,2350.5,2850
91,2294,2800
92,2275,2900
93,2434.5,2850
94,2629.5,2950
95,2581,2950
96,2679.5,2950
97,2647,2950
98,2444,2850
99,2376.5,2900
100,2039.5,2750
101,2254.5,2700
102,2656.5,3000
103,2482,2900
104,2478,2900
105,2615,2950
106,2572.5,2900
107,2299,2700
108,2403.5,2850
109,2586.5,3000
110,2482.5,2950
111,2545.5,2950
112,2348.5,2750
113,2265.5,2850
114,2237.5,2900
115,2043.5,2850
116,2221.5,2900
117,2362,2850
118,2173.5,2900
119,2473.5,2900
120,1957,2650
121,2382,2850
122,2436,2900
123,2052.5,2650
124,2052.5,2800
125,2304.5,2800
126,2409.5,2800
127,2341.5,2800
128,2585.5,2900
129,2399.5,2850
130,2188,2800
131,2137.5,2650
132,2155.5,2850
133,2189,2850
134,2120,2700
135,1906,2650
136,2447,2900
137,2173.5,2850
138,2419.5,2900
139,2620,2950
140,2495,2800
141,2461.5,2900
142,2636.5,3000
143,2442.5,2850
144,2534.5,2900
145,2331,2700
146,2122.5,2700
147,1751.5,2700
148,2258,3000
149,2207.5,2850
150,2043.5,2650
151,2190.5,2700
152,2406.5,2900
153,2337,2850
154,2236.5,3000
155,2037.5,2800
156,2261,2800
157,2334.5,2750
158,2479,2950
159,2454.5,2850
160,2651,3000
161,2399,2750
162,2464.5,2850
163,2574,2950
164,2331,2800
165,2396,2850
166,2301,2950
167,2185.5,2800
168,2477,3000
169,2597.5,2950
170,2533.5,3000
171,2518,2950
172,2546.5,3000
173,2536.5,2950
174,2377.5,2900
175,2504.5,2950
176,2513.5,2900
177,2467,2850
178,2362.5,2900
179,2506,2900
180,2271.5,2850
181,2045,2600
182,2297,2900
183,2330.5,2950
184,2399.5,2950
185,2486,2900
186,2322,2850
187,2465,2900
188,2290,3000
189,2179.5,2850
190,2527.5,3000
191,2482.5,2950
192,2548.5,2900
193,2364.5,2800
194,2538,2900
195,2585.5,2950
196,2527.5,2900
197,2658,2950
198,2557.5,2950
199,2519.5,2900
200,2554.5,2900
201,2565,2950
202,2625.5,3000
203,2568.5,3000
204,2548.5,2900
205,2504.5,2950
206,2255.5,2850
207,2414,2900
208,2476.5,3000
209,2467.5,2950
210,2509,2900
211,2636,3000
212,2467,2900
213,2458,2900
214,2308.5,2750
215,2339.5,2850
216,2211,2900
217,2389.5,2900
218,2436.5,2900
219,2546.5,2900
220,2536,3000
221,1671,2900
222,2505.5,2900
223,2604,2900
224,2563,3000
225,2317,2750
226,2613,3000
227,2251,2700
228,2181,2800
229,2171,2700
230,1861,2850
231,1980.5,2850
232,2252.5,2900
233,2481,2850
234,2286,2850
235,2260.5,2900
236,2520.5,3000
237,2313.5,2850
238,1997.5,2650
239,2292.5,2900
240,2206,2850
241,2319,2850
242,2464.5,2900
243,2355.5,2900
244,2407,2900
245,2498,2900
246,2438,2900
247,2535,2950
248,2436.5,2800
249,2449,2850
250,2322.5,2750
251,2507.5,2850
252,2494,2950
253,2437.5,2900
254,2540,2900
255,2495,2900
256,2306,2800
257,2602,2950
258,2550.5,3000
259,2329.5,2800
260,2545.5,2850
261,2693.5,3000
262,2640,3000
263,2525,2900
264,2211,2800
265,2184,2800
266,2424,2850
267,2288.5,2850
268,2561,2950
269,2461,2900
270,2613.5,2950
271,2431,2800
272,2397,2850
273,2631.5,2950
274,2611,3000
275,2636.5,2950
276,2488,2800
277,2337,2850
278,2342.5,2900
279,2040,2700
280,2378.5,2850
281,2449.5,2900
282,2408,2900
283,2006,2900
284,2432.5,3000
285,2084.5,2600
286,2416.5,2900
287,2455.5,2950
288,2236.5,2900
289,2227,2950
290,1999.5,2650
291,2026,2850
292,2093.5,2900
293,2370,3000
294,2374,2950
295,2336,2850
296,2259.5,2900
297,2300,2800
298,2433.5,3000
299,2387,2800
300,2257,2850
301,2206.5,2900
302,2084,2800
303,2248,2750
304,2204,2900
305,2122,2800
306,2280,2850
307,2125,2900
308,2184,2850
309,2389.5,2900
310,1999.5,2850
311,2513.5,3000
312,2558,2900
313,2536,2900
314,2105,2850
315,2174,2650
316,2421,3000
317,2607.5,2950
318,2347,2800
319,2528.5,2900
320,2473.5,2950
321,2322.5,2750
322,2169,2700
323,2307,2800
324,2376.5,2850
325,2456,2850
326,2459,2900
327,2555.5,2950
328,2589.5,2950
329,2493.5,2800
330,2180,2800
331,2516.5,2900
332,2436.5,2800
333,2497,2800
334,2547,2900
335,2566.5,2900
336,2551.5,2900
337,2543.5,2900
338,2392,2900
339,2542.5,2950
340,2629.5,2950
341,2550.5,2900
342,2614,2950
343,2576.5,3000
344,2454.5,2900
345,2616,3000
346,1908.5,2800
347,2114.5,2800
348,1919,2650
349,2058,2850
350,2444.5,2950
351,2466,3000
352,2256.5,2800
353,2321.5,3000
354,2518,3000
355,2282,2850
356,2229.5,2850
357,2101,2850
358,2145,2900
359,2476,2950
360,2549.5,2900
361,2558.5,3000
362,2552.5,2900
363,2496,2850
364,2234,2750
365,2438,2900
366,2605,2950
367,2628.5,2950
368,2408.5,2900
369,2288,2900
370,2137.5,2750
371,1820,2750
372,2343,2850
373,2427,2850
374,2275,2850
375,2524.5,2850
376,2606.5,3000
377,2350,2950
378,2532,2950
379,2330.5,2900
380,2549,3000
381,2535.5,2900
382,2565.5,2900
383,2379.5,2800
384,2470,2850
385,2531.5,3000
386,2386.5,2850
387,2472,2800
388,2528.5,2850
389,2625,2950
390,2627,2900
391,2291.5,2650
392,2593.5,3000
393,2557,2900
394,2498.5,2950
395,2520.5,2950
396,2424.5,2900
397,2358,2800
398,2200,2700
399,2416.5,2900
400,2347.5,2800
401,2252,2850
402,2401.5,3000
403,2533.5,3000
404,2146,2700
405,2013,2800
406,2019.5,2950
407,2508.5,3000
408,2695.5,3000
409,2594,3000
410,2679.5,3000
411,2516.5,2950
412,2525,2950
413,2511.5,2850
414,2606,3000
415,2290.5,2950
416,2459,3000
417,2537.5,2950
418,2426,2750
419,2417.5,3000
420,2434.5,2850
421,2481.5,2900
422,2453.5,2900
423,2151.5,2850
424,2135.5,2700
425,2026.5,2700
426,1961.5,2900
427,2214,2950
428,2420.5,2850
429,2515.5,2900
430,2421.5,2900
431,2624,2900
432,2398,2900
433,2605.5,2900
434,2625.5,2950
435,2387,2900
436,2413,2900
437,2566,3000
438,2334.5,2850
439,2273,2850
440,2553.5,2850
441,2602.5,3000
442,2623.5,2900
443,2502.5,2900
444,2348.5,2900
445,2586.5,2950
446,2486,2950
447,2440.5,2850
448,2569,2900
449,2437.5,2800
450,2501,2850
451,2643.5,2950
452,2336,2950
453,2327.5,2800
454,2397.5,2900
455,2265.5,2900
456,1997.5,2700
457,1896,2750
458,2145,2800
459,2407.5,2950
460,2579.5,2950
461,2311.5,2900
462,2535,2850
463,2437.5,2900
464,2187.5,2800
465,2191,2850
466,2482,2950
467,2273.5,2900
468,1926.5,2750
469,2114,2700
470,2489.5,2950
471,2336,3000
472,2421.5,2850
473,2257,2900
474,2241,2700
475,2157,2900
476,2609,2900
477,2685,3000
478,2473.5,2900
479,2552.5,2950
480,2450.5,2850
481,2157,2850
482,2184.5,3000
483,2309.5,2900
484,2490,2900
485,2225.5,2950
486,2189.5,2850
487,1857.5,2850
488,2030,2650
489,2111.5,2900
490,2307.5,2950
491,2354,2900
492,2069,2800
493,2132,2950
494,2118,2800
495,1831,2600
496,2267.5,2850
497,2329,2850
498,2549,2950
499,2243,2700
500,2625.5,3000
