generation,averageFitness,topFitness
0,110.5,700
1,197,550
2,97,1550
3,305.5,850
4,109,1200
5,278.5,1450
6,764.5,1750
7,1027,1800
8,917.5,1550
9,905,2050
10,1535.5,2100
11,826,1800
12,1015.5,1900
13,1153.5,2100
14,922.5,2200
15,729.5,1700
16,648.5,1200
17,770.5,1400
18,1068.5,1750
19,1211,1800
20,835.5,1750
21,1297,1850
22,1447.5,2150
23,921,1450
24,1496,1950
25,1193,2100
26,1362.5,1950
27,1131.5,1700
28,1042.5,1500
29,1202,2200
30,1381.5,2050
31,1081.5,1750
32,1326,2200
33,1334,2100
34,1338.5,2250
35,1162.5,1800
36,1296.5,2000
37,1319.5,1900
38,1102.5,2050
39,1458,2100
40,1245,2000
41,1063.5,1700
42,1005,1550
43,1155.5,1850
44,1221.5,1700
45,1411.5,2100
46,1169.5,1850
47,1190,2000
48,1550.5,1900
49,1760.5,2400
50,1140,2050
51,1518.5,2150
52,1286.5,1850
53,1269.5,1750
54,1351,2050
55,1082.5,1800
56,1529.5,2200
57,1497.5,2200
