Generation,Orientation Variance,Velocity Variance
1,0.135584976218835,0.0666177698209046
2,0.10182189226505,0.0248512007858177
3,0.088855443948058,0.0224928693074948
4,0.10665699369846,0.0191454145460665
5,0.0927902923741411,0.0167155042238048
6,0.079472377692541,0.0207531240747389
7,0.0696827295820259,0.0130930680601937
8,0.0437268979794967,0.00477870039537269
9,0.0699456916381673,0.0158538356469885
10,0.0488507399894636,0.0021133470994328
11,0.0770079850403046,0.00898437656699377
12,0.0468126747770843,0.00718167338976026
13,0.0535752936302549,0.00515389484451242
14,0.0335113670903038,0.00585180704354633
15,0.0587895023815352,0.00488169586253428
16,0.0397151992327339,0.00916684709251031
17,0.0495794440668218,0.0079388630025943
18,0.0563431688962298,0.00328247997260648
19,0.0309625821410888,0.00379335669112198
20,0.0207818351752781,0.000985675898323954
21,0.0275358066196228,0.00133222701479181
22,0.0330213390593321,0.000862331383892255
23,0.0400362217399042,0.00226047995501901
24,0.0347126504328613,0.00316385719431739
25,0.0445336944301779,0.00214167015027198
26,0.0332516363460949,0.00344268308055526
27,0.0314296755201898,0.00229993605561995
28,0.0361494786644161,0.00190889610267798
29,0.0289088338296672,0.00169388861114362
30,0.0336418215394679,0.00197359310772076
31,0.0345856340532443,0.00625551208657999
32,0.0311514826571098,0.00171688820802486
33,0.0192983714357547,0.00972320468139988
34,0.0221400158304313,0.00253790521477734
35,0.0102181023902136,0.000929765059151996
36,0.00859852432334699,0.000180072920365683
37,0.0223319904757184,0.00109989400032722
38,0.020221353972163,0.000856886669655148
39,0.019442473614561,0.00297181311466073
40,0.0197225935353345,0.00033585772297369
41,0.0174901986048638,0.00193408662719094
42,0.0143825284965556,0.00225037276336109
43,0.0204360921813587,0.000503487052696924
44,0.0138359261566041,0.000840530029736275
45,0.0161351934048515,0.00179695834690896
46,0.0168368664734374,0.00167651185220659
47,0.0135178656290586,0.00140474699746334
48,0.0170749695988385,0.00117184397949808
49,0.0150284437204721,0.00159083467768495
50,0.0140395334798274,0.00041096956303209
51,0.0203918913965382,0.00336282347990448
52,0.014771696425064,0.000567743521887053
53,0.0185562358812947,0.00131692391428297
54,0.0194790111349823,0.00270253812557485
55,0.0187307879480308,0.00322872746622864
56,0.0140814321308374,0.00212078778798097
57,0.0152910405999845,0.00224502454937775
58,0.0185366925213343,0.000669309750319144
59,0.0184850197058481,0.00101887184764609
60,0.0175593069149504,0.0011300990271598
61,0.0168498844188218,0.00144637997051522
62,0.021626122936967,0.00389078719026439
63,0.0184347937122746,0.00149281700266919
64,0.013799875841853,0.00149362921448499
65,0.0156739699029563,0.00521514557698385
66,0.0161108427599262,0.00277535901156837
67,0.0153090758514117,0.00163091336368357
68,0.0144248313921619,0.00104655695445448
