generation,averageFitness,topFitness
0,192,850
1,120,1000
2,455,900
3,443,1200
4,231,1250
5,327,850
6,609,1300
7,659,1500
8,859,2100
9,1065,1900
10,1148.5,2050
11,970,1900
12,830.5,1550
13,1349,2100
14,1549,2150
15,1437.5,2050
16,1261,1800
17,1176,1750
18,1269.5,1900
19,1414.5,1900
20,1281,2050
21,1438,2250
22,1468,2150
23,1035,1700
24,987,1800
25,1728,2300
26,1245,1900
27,813.5,1850
28,1084.5,1800
29,1529,2450
30,1729.5,2700
31,1420.5,1800
32,1250.5,2000
33,1385,1850
34,1428,2100
35,1637,2350
36,1622.5,2550
37,1338,1950
38,1548,2350
39,1249.5,1950
40,1598.5,2150
41,915,1650
42,1222.5,1750
43,1335.5,1950
44,1323.5,1850
45,1153.5,1700
46,1011.5,2250
47,1394,2050
48,1491.5,2000
49,1679,2450
50,797,1550
51,1442.5,2300
52,1751.5,2250
53,1729,2450
54,1019.5,2100
55,1353,1850
56,1107.5,1850
