generation,averageFitness,topFitness
0,92.5,2200
1,1101,2350
2,1869.5,2800
3,1494.5,2600
4,2066,2950
5,1683.5,3000
6,1958.5,2800
7,2061.5,2800
8,2133.5,2950
9,2086.5,2950
10,2285.5,3000
11,1817,2800
12,1938.5,2750
13,2084,2900
14,2119.5,2950
15,2146,2800
16,2193,2750
17,2391,2950
18,2183.5,2800
19,2327,3000
20,2348,3000
21,2185,2750
22,1900.5,2650
23,2434,2950
24,2111,2700
25,2053.5,2700
26,2461,3000
27,2453.5,3000
28,1955.5,2650
29,1443.5,2200
30,2419,3000
31,1754,2500
32,2316,2900
33,2380,3000
34,2322.5,2950
35,2410.5,2950
36,2176.5,2950
37,2287,3000
38,2327,3000
39,2214.5,3000
40,2298.5,2950
41,2460.5,2950
42,2356.5,3000
43,2194,2800
44,2388,2900
45,2220.5,2900
46,1887,2550
47,1793,2550
48,2455.5,3000
49,2408,3000
50,2027,2850
51,2473.5,2950
52,2217.5,2850
53,2296,3000
54,2337.5,2850
55,2225.5,3000
56,2258,2950
57,2418.5,2950
58,2360,3000
59,1855.5,2600
60,2268,2950
61,1844,2600
62,2096.5,2850
63,2271,3000
64,2197.5,2950
65,2255,2900
66,2451.5,2900
67,2263.5,2950
68,2437.5,2950
69,2469.5,3000
70,2482,3000
71,2286.5,2750
72,1731.5,2500
73,2156.5,3000
74,1874,2550
75,2150,2900
76,2365.5,2950
77,1953,2750
78,2234,2850
79,2483,2950
80,2231.5,3000
81,2152,3000
82,2126.5,2800
83,2365,3000
84,1856.5,2950
85,2307.5,2850
86,2389.5,2950
87,1994,2950
88,2091,2800
89,2071.5,2850
90,2160.5,3000
91,1912.5,2700
92,1841.5,2800
93,2053,2800
94,1841.5,2800
95,2398,3000
96,2031,3000
97,2162.5,2900
98,2172.5,2950
99,1951,3000
100,2222,2950
101,1770,2800
102,2312,2950
103,1825,2600
104,2131,3000
105,1727.5,2900
106,1729.5,2750
107,1789,2600
108,2512,2950
109,1836,2950
110,1949,2950
111,2010.5,2700
112,2376,2950
113,1740,2800
114,1988,2750
115,1923.5,2850
116,1676.5,2500
117,1624,2550
118,2102,2750
119,2226,2950
120,2023.5,2900
121,2392,3000
122,1832.5,2550
123,1598.5,2250
124,1941.5,2850
125,1900.5,2800
126,1967.5,2800
127,2105.5,2850
128,2287.5,2850
129,2361,2900
130,1867,2700
131,2406.5,3000
132,1920,2550
133,2025,2850
134,2378.5,2950
135,2212,2950
136,1745.5,2500
137,2001,2850
138,2170.5,2800
139,2342.5,2950
140,1946.5,2800
141,2188,2750
142,2240.5,2850
143,1813.5,2850
144,1932,2950
145,1963.5,2650
146,2147.5,2750
147,2146.5,3000
148,2152.5,2950
149,2141,2950
150,2125,2800
151,2046,2900
152,1997,2650
153,2128,2800
154,1988.5,2650
155,2214,3000
156,2533,3000
157,2181,2950
158,2009,3000
159,2134,2950
160,2070,2650
161,2235,3000
162,2157.5,2950
163,2318,3000
