generation,averageFitness,topFitness
0,51.5,1050
1,581.5,2050
2,82,1200
3,148,1000
4,622.5,1300
5,570,1750
6,253.5,1050
7,677,1950
8,507,1800
9,909,1900
10,635.5,1800
11,0,0
12,227.5,950
13,242.5,1500
14,0,0
15,2,100
16,317,800
17,26.5,1200
18,642,700
19,983.5,2350
20,6,600
21,693,1400
22,424,1000
23,926.5,2050
24,1376,1900
25,850,2350
26,739.5,1600
27,506,1700
28,673,1400
29,603.5,1600
30,791,1800
31,761.5,1900
32,55,1300
33,664.5,1800
34,84.5,1650
35,445,1550
36,367.5,1150
37,1041.5,2100
38,320,1900
39,228,1700
40,532.5,1600
41,523,2250
42,369.5,1200
43,220.5,1850
44,267.5,1300
45,1119,2000
46,207,1000
47,389.5,1800
48,852.5,1750
49,1255.5,2100
50,881.5,2150
51,1743,2700
52,1122,2400
53,836.5,1950
54,487.5,2000
55,22.5,1350
56,1200,2200
57,462,1550
58,679,1600
59,1010,2250
60,1283,2550
61,1192,2000
62,806.5,2200
63,715.5,1950
64,1332.5,1850
65,622.5,2100
66,757.5,1600
67,951,2100
68,677.5,2150
69,675,2000
70,908.5,1750
71,1624,2650
72,1342.5,2500
73,780.5,1950
74,896.5,2100
75,1304.5,2300
76,905,2450
77,896,2000
78,997,2000
79,1227.5,2200
80,762.5,1950
81,1361.5,2050
82,880,2200
83,450.5,2400
84,1180.5,2100
85,746,1500
86,1421,2050
87,1440.5,2400
88,989,2350
89,1628.5,2350
90,1047,2250
91,1589,2600
92,1466.5,2600
93,1174,2100
94,1785.5,2750
95,1458.5,2150
96,1430,2350
97,1448.5,2250
98,1737,2600
99,1049.5,2200
100,1161,1900
101,1637,2650
102,868.5,2500
103,1120.5,2400
104,1260,2250
105,1040.5,2150
106,1238,2700
107,1457,2500
108,1031,2100
109,1090.5,2000
110,1764.5,2750
111,1213,2000
112,1016.5,2000
113,1447,2550
114,1366.5,2150
115,1152,2700
116,1034.5,2100
117,704.5,2150
118,1525,2400
119,1228,2350
120,1883,2600
121,1159.5,2400
122,1780.5,2950
123,1608.5,2750
124,1240.5,2500
125,1284.5,2400
126,1444,2350
127,1688.5,2600
128,1649,2500
129,1484.5,2550
130,1520,2450
131,1091.5,2600
132,1411.5,2600
133,1831.5,2650
134,1217,2650
135,1442.5,2200
136,1211.5,2700
137,1105.5,2450
138,1654,2550
139,1319,2400
140,1074,2300
141,1010,2500
142,1663,2850
143,1203.5,2150
144,1597.5,2650
145,1661,2700
146,1676,2650
147,962,1900
148,1258.5,2250
149,1330.5,2250
150,1803,2500
151,1486,2350
152,1950,2750
153,1643.5,2950
154,2031.5,2850
155,1750,2600
156,1791.5,2900
157,1477.5,2500
158,1889,2700
159,1691.5,2700
160,2061.5,2900
161,1898.5,2700
162,2102.5,2800
163,1503,2750
164,2023.5,2750
