generation,averageFitness,topFitness
0,284,2700
1,963,2100
2,758,2700
3,1200,2700
4,1181,3000
5,478,7000
6,2080,4800
7,1003,2800
8,1166,3500
9,1041,3500
10,2697,6200
11,1525,2900
12,1402,3800
13,2043,3500
14,1187,2800
15,1053,3100
16,2450,10000
17,2441,5200
18,1515,3600
19,867,2500
20,1348,3400
20,1348,3400
