generation,averageFitness,topFitness
0,311.5,1050
1,74,850
2,95,750
3,502.5,1150
4,543,1450
5,1120.5,2150
6,1301,2650
7,1234,1900
8,1337.5,2200
9,1244,1900
10,932.5,1900
11,1464.5,2600
12,1419,2250
13,1469.5,2200
14,1449,1950
15,2309,3000
16,1285,2100
17,1587,2150
18,1567.5,2400
19,1396.5,1900
20,1669.5,2300
21,1542.5,2200
22,1519.5,1850
23,1402,1950
24,1574.5,2250
25,1528,2350
26,1489,2000
27,1483,2100
28,1514.5,2150
29,1300.5,2500
30,1525,2900
31,1282.5,2100
32,1480,2450
33,1401.5,1950
34,1473.5,2050
35,1526,2500
36,1273,1950
37,1442,1900
38,1666,2300
39,1496,2000
40,1438.5,2700
41,1782,2300
42,1577.5,2050
43,1223.5,1900
44,1725.5,2150
45,1413,2300
46,1305.5,2100
