Generation,Average,Best,Updates
0,274,1200,10000
1,727,3400,10000
2,1100,2700,10000
3,1654,3400,10000
4,1953,3700,10000
5,1656,3400,10000
6,2001,3400,10000
7,1849,2700,10000
8,1983,3300,10000
9,2201,3200,10000
10,1980,3200,10000
11,2251,3300,10000
12,2120,3400,10000
13,2181,3100,10000
14,2304,3400,10000
15,2311,3200,10000
16,2405,3500,10000
17,2145,3500,10000
18,2197,3200,10000
19,2453,3700,10000
20,2384,3600,10000
21,2451,3400,10000
22,2426,3600,10000
23,2279,3500,10000
24,2192,3400,10000
25,2267,3200,10000
26,2037,3200,10000
27,2237,3500,10000
28,2518,4000,10000
29,2256,3400,10000
30,2338,3400,10000
31,2309,3700,10000
32,2502,3800,10000
33,2312,3300,10000
34,2298,3600,10000
35,2284,3300,10000
36,2481,3700,10000
37,2331,3400,10000
38,2612,3700,10000
39,2561,3600,10000
40,2630,3800,10000
41,2624,4000,10000
42,2322,3500,10000
43,2598,3900,10000
44,2669,3600,10000
45,2674,4100,10000
46,2532,3700,10000
47,2517,4300,10000
48,2597,3700,10000
49,2339,3600,10000
50,2553,3600,10000
51,2488,3400,10000
52,2560,3700,10000
53,2571,3500,10000
54,2689,3900,10000
55,2706,3600,10000
56,2389,3500,10000
57,2629,3900,10000
58,2690,3700,10000
59,2614,3600,10000
60,2589,3800,10000
61,2356,3300,10000
62,2345,3700,10000
63,2441,3500,10000
64,2353,3800,10000
65,2484,3600,10000
66,2398,3500,10000
67,2419,3600,10000
68,2495,3500,10000
69,2586,3800,10000
70,2347,3600,10000
71,2490,3500,10000
72,2740,3700,10000
73,2553,3200,10000
74,2598,3800,10000
75,2531,3400,10000
76,2583,3600,10000
77,2538,3700,10000
78,2565,3600,10000
79,2392,3900,10000
80,2545,3400,10000
81,2458,3900,10000
82,2603,3900,10000
83,2692,3700,10000
84,2732,3800,10000
85,2596,3900,10000
86,2601,3700,10000
87,2529,3500,10000
88,2694,3700,10000
89,2493,3500,10000
90,2401,3800,10000
91,2322,3100,10000
92,2694,4100,10000
93,2270,4200,10000
94,2542,3500,10000
95,2736,4200,10000
96,2731,4100,10000
97,2379,3700,10000
98,2764,3800,10000
99,2421,3800,10000
100,2785,4000,10000
101,2633,4200,10000
102,2486,3700,10000
103,2428,3400,10000
104,2443,3600,10000
105,2683,3900,10000
106,2730,3700,10000
107,2747,3600,10000
108,2640,3600,10000
109,2877,4200,10000
110,2541,3800,10000
111,2664,3700,10000
112,2584,3500,10000
113,2779,3800,10000
114,2740,3800,10000
115,2767,3900,10000
116,2736,3800,10000
117,2731,4000,10000
118,2544,3700,10000
119,2455,3600,10000
120,2542,4100,10000
121,2504,3800,10000
122,2642,3800,10000
123,2557,3600,10000
124,2590,3700,10000
125,2651,3800,10000
126,2792,4300,10000
127,2794,4100,10000
128,2529,4100,10000
129,2681,3500,10000
130,2577,3600,10000
131,2584,3800,10000
132,2600,3700,10000
133,2686,3700,10000
134,2818,3900,10000
135,2562,3900,10000
136,2643,3800,10000
137,2627,3600,10000
138,2791,3800,10000
139,2672,3700,10000
140,2645,3800,10000
141,2801,4000,10000
142,2369,3600,10000
143,2694,4300,10000
144,2428,3600,10000
145,2620,3700,10000
146,2633,3700,10000
147,2822,3900,10000
148,2775,3800,10000
149,2638,3500,10000
150,2864,3900,10000
151,2934,3900,10000
152,2957,4200,10000
153,2704,3500,10000
154,2934,4100,10000
155,2807,3700,10000
156,2740,3900,10000
157,2944,4500,10000
158,2745,3700,10000
159,2859,4100,10000
160,2779,3700,10000
161,2716,4000,10000
162,2633,4000,10000
163,2581,3500,10000
164,2645,3700,10000
165,2809,4000,10000
166,2779,3800,10000
167,2867,3800,10000
168,2727,3800,10000
169,2844,3900,10000
170,2805,4100,10000
171,2698,3600,10000
172,3159,4300,10000
173,2720,3600,10000
174,2843,3900,10000
175,2816,3900,10000
176,2558,3500,10000
177,2977,4400,10000
178,2710,3800,10000
179,2844,4100,10000
180,2644,3700,10000
181,2663,3700,10000
182,2506,3200,10000
183,2915,4000,10000
184,3017,3800,10000
185,2784,4200,10000
186,2983,3800,10000
187,2614,3700,10000
188,2721,4100,10000
189,2666,3900,10000
190,2634,3900,10000
191,2754,3800,10000
192,2690,3800,10000
193,2775,3700,10000
194,2835,3900,10000
195,2932,4000,10000
196,2823,4000,10000
197,2822,3900,10000
198,2636,3400,10000
199,3110,4500,10000
200,2619,3700,10000
