Generation,Average,Best,Updates
0,720,2900,71020
1,2070,3600,155129
2,2564,4000,169233
3,2606,3600,171397
4,2163,3700,137360
5,2489,3400,174734
6,2224,3500,145466
7,2448,3600,159943
8,2649,3700,178415
9,2536,3600,175886
10,2635,4000,183453
11,2003,3100,127404
12,2566,3500,174925
13,2587,3800,169715
14,2339,3300,158101
15,2740,3400,188907
16,2698,3900,175892
17,2709,3700,178833
18,2761,3900,182461
19,2204,3400,145425
20,2427,3800,159367
21,2694,4000,170224
22,2326,3400,148815
23,2445,3600,164067
24,2739,3800,189168
25,2274,3500,147863
26,2498,3700,164618
27,2675,3600,171797
28,2293,3500,152847
29,2266,3100,155636
30,2414,3800,149047
31,2616,3800,174765
32,2655,4200,180751
