generation,averageFitness,topFitness
0,227.5,1200
1,160,1050
2,180.5,600
3,58.5,350
4,62.5,350
5,36,500
6,281.5,650
7,311.5,700
8,389,1450
9,230.5,700
10,505.5,2000
11,736.5,1750
12,896,1900
13,1451,2150
14,1019,1850
15,1282.5,2000
16,1012,1750
17,865.5,1800
18,1175,2200
19,773.5,1450
20,1002,1650
21,1007.5,1600
22,1014,1650
23,953.5,1700
24,1011,1650
25,685,1550
26,840.5,1600
27,1054,1800
28,960.5,2100
29,914,1550
30,1177.5,1850
31,904,1700
32,1182,1800
33,960,1450
34,1044,1800
35,1277.5,2250
36,855,1750
37,1002,1650
38,1455.5,2000
39,1240,1900
40,1527,2500
41,1028.5,1650
42,1033.5,2000
43,1168,1700
44,1225.5,2050
45,1225,2100
46,1198.5,1800
47,1232.5,2200
48,1276,1950
49,1084,1900
50,989,1950
51,1053.5,1650
52,1110.5,2050
53,1491,2350
54,1174.5,1900
55,1426,2200
56,1263.5,2000
57,1174.5,1850
58,985,1800
