Generation,Average,Best,Updates
0,473,2100,38594
1,2079,3300,135961
2,2486,3400,164590
3,2514,3500,171203
4,1779,3000,124373
5,1651,3000,119641
6,1311,2600,97843
7,1963,2800,140703
8,1356,2200,94409
9,2831,4100,188163
10,2684,3800,180086
11,1558,2800,112096
12,2520,3500,171035
13,2473,3500,162598
14,2623,4100,175313
15,2449,3500,161215
16,2420,3400,161383
17,2677,3900,177436
18,2585,3600,173203
19,1738,2800,126007
20,1728,3000,117354
21,2241,3100,153817
22,1675,2900,119339
23,2649,3600,172449
24,2724,3600,183627
25,2702,3500,187113
26,2582,3700,173935
27,2867,3600,194640
28,2813,3800,184278
29,2691,3600,181927
30,2762,4000,185320
31,2959,4500,206142
32,2712,3600,182621
33,2578,3500,171371
34,2757,3800,184173
35,2917,4000,201210
36,2806,3500,185235
37,2678,3800,181018
38,2477,3400,168276
39,2389,3200,159553
40,2443,3700,160242
41,1274,3100,102365
42,1927,3000,139067
43,1510,2900,115943
44,1139,2700,85371
45,1976,3100,136399
46,1943,3000,136484
47,901,1800,70084
48,1219,2800,92731
49,722,1800,59471
50,503,1600,41099
51,369,1800,34388
52,1222,1800,91361
53,669,2300,53473
54,1870,3500,133993
55,2259,3600,159742
56,2535,3900,175807
57,2914,3900,197829
58,1028,2400,80213
59,1877,3200,135571
60,2115,3500,148643
61,2325,3300,159241
62,2496,3900,166827
63,2618,3600,174333
64,1624,2800,113653
65,1968,3300,138986
66,1310,2200,96637
67,868,2300,69447
68,1343,2800,103096
69,1529,2900,110107
70,1249,3100,95542
71,1671,3000,121205
72,1917,3100,132494
73,2314,3400,157174
74,2445,3200,165652
75,2295,3300,155416
76,2661,3700,178931
77,2576,3700,174885
78,2159,3200,144818
79,2402,3300,164442
80,2351,3400,163462
81,2196,3000,146552
82,2423,3500,175490
83,2383,3800,161516
84,1918,3200,140994
