Generation,Average,Best,Updates
0,46.5,500,1000
1,54.5,550,8000
2,406.5,1150,7000
3,160,750,7000
4,350,1000,7000
5,227,850,7000
6,380,1450,6000
7,252,700,8000
8,583.5,1350,7000
9,535,1350,10000
10,559.5,1300,10000
11,491,1450,8000
12,642,1500,9000
13,663,1500,8000
14,524,1450,8000
15,697.5,1700,6000
16,577,1650,8000
17,785,1700,6000
18,788,1600,8000
19,650.5,1500,5000
20,917.5,1650,10000
21,758,1600,8000
22,836.5,1850,8000
23,925,1850,9000
24,836.5,1500,9000
25,898,1450,9000
26,793.5,1450,8000
27,1015,1850,9000
28,927,1550,9000
29,844.5,1650,10000
30,959.5,1700,10000
31,828.5,2000,9000
32,1123,1800,6000
33,933,1650,6000
34,820,1750,7000
35,1219.5,1800,4000
36,817,1650,2000
37,953,1450,7000
38,1014.5,1700,6000
39,1120,1950,10000
40,1018.5,1600,10000
41,1071,1950,10000
42,1126,2050,9000
43,1288.5,1950,9000
44,1204.5,1750,6000
45,1356,2000,7000
46,1144.5,2300,7000
47,1245,2050,9000
48,1130,1850,6000
49,1356.5,2100,6000
50,1361,2150,4000
51,1483,2100,7000
52,1479,2100,8000
53,1401.5,2050,8000
54,1525,2250,7000
55,1482,2250,9000
56,1205.5,1850,7000
57,1564,2200,8000
58,1548.5,2450,7000
59,1581.5,2250,8000
60,1550,2200,8000
61,1771,2300,9000
62,1509,2050,7000
63,1685,2350,9000
64,1720.5,2400,10000
65,1638.5,2300,8000
66,1586.5,2250,9000
67,1481,2200,7000
68,1588,2200,7000
69,1693,2450,7000
70,1661.5,2400,7000
71,1734,2350,8000
72,1756.5,2300,8000
73,1676,2450,4000
74,1616.5,2200,6000
75,1649.5,2350,8000
76,1941.5,2500,7000
77,1695,2300,7000
78,1859.5,2400,9000
79,1886.5,2450,7000
80,1786.5,2350,8000
81,1832,2350,9000
82,1846.5,2500,7000
83,1761,2250,8000
84,1820,2400,8000
85,1868.5,2500,9000
86,1681.5,2300,7000
87,1846,2350,9000
88,1848.5,2450,5000
89,1875,2650,7000
90,1981.5,2450,3000
91,1761.5,2400,6000
92,2045.5,2600,6000
93,1898.5,2450,6000
94,1896,2600,8000
95,1684.5,2300,5000
96,1760.5,2450,5000
97,1811,2400,5000
98,1897,2450,6000
99,1666.5,2500,7000
100,1861.5,2450,8000
101,1712,2450,5000
102,1959,2650,8000
103,1931.5,2500,8000
104,1952.5,2650,8000
105,1814.5,2350,5000
106,2112,2600,5000
107,1942,2450,4000
108,2104.5,2600,2000
109,1757.5,2500,5000
110,1920,2450,6000
111,1811,2400,4000
112,2111.5,2700,7000
113,1883,2550,7000
114,1923.5,2500,9000
115,1981.5,2400,7000
116,2095.5,2700,6000
117,1885,2450,8000
118,2106.5,2600,9000
119,1867,2450,10000
120,1765,2450,9000
121,1865.5,2350,7000
122,1783.5,2350,8000
123,1918,2600,8000
124,1922,2400,9000
125,1960,2500,8000
126,2052.5,2550,9000
127,1833,2350,8000
128,2029.5,2650,4000
129,1899,2550,4000
130,2075,2650,6000
131,1986,2450,4000
132,1500.5,2400,4000
133,2053.5,2700,7000
134,1984,2800,7000
135,1825.5,2550,4000
136,1992,2450,7000
137,1969.5,2500,5000
138,1926.5,2500,5000
139,1955,2550,6000
140,2035,2550,4000
141,1887.5,2500,7000
142,1970.5,2500,7000
143,2186,2600,7000
144,2052.5,2600,9000
145,2107,2600,10000
146,2090.5,2700,10000
147,2097.5,2650,10000
148,2080,2650,10000
149,2110.5,2700,10000
150,2217,2750,10000
151,2068,2700,10000
152,2137,2650,10000
153,2040.5,2600,10000
154,1922,2500,10000
155,1906.5,2550,10000
156,2027.5,2600,8000
157,2136,2700,8000
158,2151,2650,8000
159,2018.5,2550,9000
160,2256.5,2750,5000
161,2060,2650,7000
162,2060,2650,7000
163,2183.5,2650,7000
164,2007.5,2600,6000
165,2122,2900,7000
166,2176.5,2750,7000
167,2001,2750,4000
168,2086,2800,7000
169,2018,2700,8000
170,2030.5,2650,8000
171,2079,2700,8000
172,2081.5,2500,7000
173,2223,2700,7000
174,2160.5,2550,6000
175,2245,2750,5000
176,2191.5,2700,6000
177,2293.5,2900,7000
178,2095,2750,7000
179,2245.5,2750,7000
180,2131,2700,3000
181,2198.5,2800,6000
182,2251.5,2750,5000
183,2192,2650,4000
184,2063.5,2650,4000
185,2325,2750,5000
186,2219,2700,7000
187,2242,2700,6000
188,2121,2600,6000
189,2209,2750,7000
190,1990,2700,5000
191,2234.5,2900,4000
192,2134,2550,6000
193,2260.5,2750,7000
194,2113,2700,6000
195,2238.5,2600,7000
196,2099,2750,7000
197,2262,2850,8000
198,2140,2700,6000
199,2375.5,2800,8000
200,2219,2750,4000
201,2169,2700,7000
202,2152,2950,5000
203,2252.5,2800,8000
204,2148,2700,7000
205,2243.5,2700,7000
206,2228.5,2850,5000
207,2290,2750,5000
208,2202.5,2750,5000
209,2193.5,2750,7000
210,2294,2750,5000
211,2331.5,2800,6000
212,2251,2750,5000
213,2240.5,2750,6000
214,2117.5,2700,8000
215,2374.5,2850,8000
216,2217.5,2800,7000
217,2198,2800,9000
218,2251.5,2850,9000
219,2177,2800,9000
220,2140,2850,9000
221,2170,2700,9000
222,2313.5,2850,9000
223,2308,2900,8000
224,2245,2800,10000
225,1970.5,2600,9000
226,2132,2850,9000
227,2200,2750,9000
228,2158.5,2700,9000
229,1962,2750,8000
230,1940,2750,10000
231,1892.5,2650,10000
232,2250.5,2900,10000
233,2096.5,2650,10000
234,2188,2700,10000
235,2006,2650,9000
236,2141.5,2900,10000
237,2002.5,2750,10000
238,2104,2650,10000
239,2115.5,2750,10000
240,2003.5,2750,10000
241,1880.5,2850,10000
242,2033.5,2700,10000
243,2037,2750,10000
244,2272.5,2800,10000
245,2056,2650,10000
246,2126.5,2900,10000
247,2007.5,2650,10000
248,2105,2900,10000
249,2036.5,2750,10000
250,2071,2800,10000
251,2178,2800,10000
252,1957,2650,10000
253,2020,2750,10000
254,2111.5,2800,10000
255,2087,2800,10000
256,2091.5,2750,10000
257,2032,2800,10000
258,1916.5,2600,10000
259,2060,2750,10000
260,2087,2800,10000
261,2137.5,2750,10000
262,1908.5,2650,10000
263,2184.5,2750,10000
264,2002,2700,10000
265,2043,2700,10000
266,2060,2850,10000
267,2182,2800,10000
268,2142.5,2700,10000
269,2059,2650,10000
270,2077.5,2600,10000
271,1954.5,2600,10000
272,1958,2600,10000
273,2093.5,2700,10000
274,2047,2750,10000
275,2027.5,2850,10000
276,2156.5,2800,10000
277,1965,2600,10000
278,2101,2800,10000
279,2146,2900,10000
280,2107.5,2750,10000
281,2213,2900,10000
282,2104,2800,10000
283,2071,2750,10000
284,2066.5,2750,10000
285,2196.5,2750,10000
286,2166,2750,10000
287,2053,2800,10000
288,1995.5,2750,10000
