generation,averageFitness,topFitness
0,125,1100
1,430.5,1650
2,61.5,1150
3,240,700
4,221.5,1400
5,78.5,600
6,352,1350
7,671,1550
8,494.5,1300
9,608,1200
10,0,0
11,15,900
12,3.5,200
13,267.5,850
14,116,600
15,323.5,1400
16,196,1000
17,293.5,1350
18,29.5,850
19,235,1250
20,414.5,1600
21,324.5,1150
22,562.5,900
23,598,1350
24,0,0
25,303.5,1100
26,0,0
27,44.5,1150
28,631.5,1200
29,0,0
30,1359.5,2150
31,11,600
32,872,1400
33,114.5,600
34,241,800
35,142.5,900
36,1000.5,2250
37,1047.5,1950
38,586.5,1050
39,289,450
40,436.5,700
41,1447,1950
42,616,1700
43,228.5,600
44,5,200
45,344.5,650
46,408.5,1350
47,229,600
48,571,1000
49,855.5,1200
50,1119,1200
51,548,1350
52,1023,2150
53,7,100
54,176.5,950
55,7,150
56,142.5,850
57,768,1350
58,73.5,900
59,456.5,1500
60,483.5,1400
61,44.5,850
62,1079,1550
63,362,1200
64,713,1750
65,408,1350
66,395.5,1150
67,653,1300
68,477.5,1950
69,710,2000
70,474,1350
71,1170.5,1900
72,1002,1900
73,610,2050
74,850.5,2150
75,960,2050
76,511,1700
77,1095,2050
78,629.5,1450
79,1132,1900
80,185.5,1400
81,778.5,1700
82,1189,1950
83,412,1150
84,709.5,1550
85,491,1800
86,1525.5,2350
87,498.5,1550
88,1173.5,2050
89,1178.5,2000
90,801,1550
91,732.5,1500
92,955,1850
93,1047.5,1700
94,803.5,1850
95,1200,2500
96,718,1800
97,951,1700
98,988,1650
99,912.5,1600
100,801.5,1650
101,872,1950
102,1021,1800
103,806.5,1650
104,865.5,1950
105,819,1750
106,954,2300
107,1126.5,2400
108,632,1400
109,594,1800
110,1040.5,1800
111,1041.5,1950
112,870,2000
113,891,1900
114,1246,2750
115,859.5,2150
116,886,2300
117,1560.5,2450
118,896.5,2000
119,1254,2150
120,1269,2100
121,1638.5,2700
122,1119,1850
123,865,2300
124,1167,2200
125,997,2150
126,1180,2300
127,1678.5,2600
128,1295,2250
129,675.5,1800
130,1543,2600
131,1382,2300
132,1206,1950
133,1190.5,2700
134,878.5,2050
135,1361.5,2100
136,1177,2550
137,1315,2550
138,956.5,1700
139,1069,2200
140,1211,2100
141,828,1950
142,1171,2300
143,1359.5,2300
144,1422.5,2950
145,1138,2400
146,1314,2250
147,1382,2500
148,1490,2500
149,1223,2150
150,1492,2650
151,1483,2500
152,1544.5,2700
153,1349,2150
154,1284,2200
155,1606.5,2650
156,1678,2650
157,1353,2650
158,1158,2450
159,1016,2250
160,1173.5,2200
161,911,2000
162,1308.5,2550
163,997,2050
164,1436.5,2550
165,1775,2750
166,1184.5,2350
167,1693.5,2900
168,1003,2100
169,1418,2450
170,1559,2500
171,1548.5,2600
172,1495,2500
173,1260,2750
174,1217,2350
175,1573,2750
176,1185.5,2250
177,1560.5,2650
178,1551,2900
179,1568.5,2650
180,1111.5,2550
181,1541,2600
182,1521,2300
183,1361,2350
184,1369,2500
185,1085.5,2400
186,754,2050
187,1659.5,2600
188,1056.5,2150
189,1653,2700
190,995,2150
191,1626,2500
192,1295.5,2400
193,1604.5,2700
194,1119.5,2350
195,1415,2350
196,1035,2500
197,1206,2600
198,1378,2400
199,1014.5,2150
200,962,2150
201,1343,2800
202,1138.5,2300
203,1105.5,2000
204,1608,2550
205,1028,2050
206,1328,2600
207,1257.5,2350
208,1249.5,2200
209,1324.5,2350
210,1725.5,2850
211,1292,2500
212,1233,2350
213,1494.5,2400
214,1312.5,2400
215,1412,2350
216,1434,2500
217,1317,2450
218,1111,2400
219,1426.5,2300
220,1315,2350
221,1308.5,2350
222,1426,2650
223,1508.5,2450
224,1577.5,2550
225,1304.5,2200
226,1613,2550
227,1614,2700
228,1642.5,2600
229,1605.5,2650
230,1533,2600
231,1129.5,2250
232,1427.5,2300
233,1289.5,2600
234,1277,2200
235,1161,2300
236,1460.5,2500
