generation,averageFitness,topFitness
0,1179,2700
1,365,1400
2,186,1350
3,59,950
4,271,1600
5,65.5,800
6,1177,2050
7,669.5,2000
8,267,1400
9,493.5,1250
10,456.5,1200
11,564.5,2100
12,529,1700
13,547,1700
14,484,1000
15,230,900
16,237,1200
17,397,1700
18,177.5,900
19,641.5,2000
20,137.5,750
21,118,1150
22,128.5,850
23,63,1200
24,299,1000
25,850.5,1750
26,82.5,800
27,83.5,1550
28,924.5,2400
29,84.5,1050
30,957,1900
31,298,1900
32,800.5,2150
33,409,1600
34,364,1500
35,1194.5,2150
36,950,2250
37,935.5,2500
38,560,1950
39,610,1850
40,871.5,2400
41,837.5,2100
42,2005.5,2800
43,399,1400
44,917.5,2700
45,1135,2500
46,1589,2500
47,1416.5,2600
48,1592,2700
49,1085.5,2450
50,903.5,2300
51,1304,2300
52,1815,2600
53,874.5,2150
54,786.5,2300
55,1652,2700
56,976.5,2150
57,920,2100
58,720,2050
59,1597,2600
60,710.5,1850
61,1596,2600
62,1187.5,2750
63,1728,2850
64,1603.5,2600
65,1104,2700
66,1160.5,2350
67,1357.5,2750
68,1627.5,2650
69,1705.5,2750
70,1903.5,2950
71,1668.5,2800
72,1669,2750
73,1013.5,2150
74,1861,2850
75,1941.5,2950
76,1424.5,2450
77,1168.5,2550
78,1526.5,2950
79,1081,2450
80,1153,2200
81,1572.5,2550
82,1096,2300
83,1889,2900
84,1409,2600
85,1542,2550
86,1448,2700
87,1009.5,2300
88,1388.5,2550
89,1425.5,2550
90,1440,2750
91,1543,2700
92,1409,2350
93,1555.5,2450
94,1501.5,2600
95,1698,2700
96,1749.5,2600
97,1572,2800
98,1688.5,2900
99,934,2150
100,1540,2650
101,1776,2900
102,1658.5,2700
103,1294.5,2200
104,1761,2900
105,1495,2550
106,1474.5,2900
107,1514.5,2500
108,1417,2650
109,917,2350
110,1573,2450
111,930,2500
112,1476.5,2500
113,340,1800
114,1704,2800
115,1544.5,2550
116,1640,2850
