Generation,Average,Best,Updates
0,30.5,650,0
1,167,1150,19000
2,256,1300,19000
3,630.5,1750,19000
4,913.5,1600,19000
5,811,2050,19000
6,1120,2000,19000
7,1004.5,2050,19000
8,1098,1700,19000
9,1087.5,2000,19000
10,1354.5,2250,19000
11,1200.5,2000,19000
12,1449,2100,19000
13,1117.5,2000,19000
14,1424.5,2200,19000
15,1341,2200,19000
16,1545.5,2150,19000
17,1411,2100,19000
18,1587,2100,19000
19,1577.5,2250,19000
20,1617.5,2350,19000
21,1396.5,2000,19000
22,1713,2250,19000
23,1668,2300,19000
24,1666,2450,19000
25,1859.5,2450,19000
26,1906,2600,19000
27,1848,2400,19000
28,1912.5,2350,19000
29,1919.5,2450,19000
30,1921,2400,19000
31,1777,2600,19000
32,1926,2500,19000
33,1897.5,2450,19000
34,1942.5,2650,19000
35,2017.5,2450,19000
36,1965.5,2500,19000
37,1879,2350,19000
38,1863,2550,19000
39,1988.5,2750,19000
40,1787.5,2400,19000
41,2033,2500,19000
42,1749.5,2450,19000
43,1681.5,2350,19000
44,1943,2400,19000
45,1916.5,2450,19000
46,1958.5,2450,19000
47,1798.5,2450,19000
48,1939,2400,19000
49,1911.5,2450,19000
50,1917,2400,19000
51,1821,2550,19000
52,2019,2550,19000
53,1743.5,2250,19000
54,1766.5,2550,19000
55,1831,2300,19000
56,1954,2550,19000
57,2015,2550,19000
58,1831,2300,19000
59,2071,2550,19000
60,1807,2350,19000
61,1893,2400,19000
62,1777,2250,19000
63,2023.5,2500,19000
64,2000,2400,19000
65,1801.5,2300,19000
66,1958,2450,19000
67,2065.5,2600,19000
68,1934.5,2700,19000
69,1978.5,2600,19000
70,1936.5,2450,19000
71,2005,2450,19000
72,1912.5,2500,19000
73,1970.5,2400,19000
74,1803,2450,19000
75,1907,2400,19000
76,1719,2250,19000
77,1889,2500,19000
78,1862.5,2350,19000
79,1756,2200,19000
80,2008,2500,19000
81,1886,2500,19000
82,1833,2250,19000
83,1914.5,2450,19000
84,1862.5,2400,19000
85,1735,2350,19000
86,2012.5,2500,19000
87,2000.5,2650,19000
88,1901,2450,19000
89,1906.5,2450,19000
90,1933,2350,19000
91,1955.5,2450,19000
92,1998,2650,19000
93,1882,2400,19000
94,2025,2450,19000
95,1864.5,2500,19000
96,1887.5,2550,19000
97,1863.5,2450,19000
98,2027.5,2750,19000
99,1888.5,2450,19000
100,1972.5,2400,19000
101,1937.5,2300,19000
102,1842.5,2250,19000
103,1843,2350,19000
104,1859,2400,19000
105,1954.5,2600,19000
106,1700,2400,19000
107,1713.5,2300,19000
108,2103.5,2600,19000
109,1928,2500,19000
110,1901.5,2550,19000
111,2013.5,2700,19000
112,1801,2250,19000
113,1970,2450,19000
114,2034,2500,19000
115,1954,2600,19000
116,1931,2450,19000
117,1947.5,2550,19000
118,2070,2650,19000
119,1675,2100,19000
120,1896.5,2400,19000
121,1967,2450,19000
122,1945,2550,19000
123,1978.5,2700,19000
124,1920,2550,19000
125,1921.5,2600,19000
126,1948.5,2450,19000
127,1899,2600,19000
128,1937,2500,19000
129,2077.5,2600,19000
130,1926,2600,19000
131,1862,2400,19000
132,1864,2400,19000
133,1827,2350,19000
134,2089.5,2800,19000
135,2104.5,2550,19000
136,1744.5,2300,19000
137,1726.5,2150,19000
138,2122.5,2500,19000
139,2031,2550,19000
140,1866.5,2400,19000
141,1970.5,2700,19000
142,1967.5,2350,19000
143,1767.5,2350,19000
144,1961.5,2500,19000
145,2025,2600,19000
146,1940.5,2550,19000
147,1789,2350,19000
148,1755,2350,19000
149,1642,2150,19000
150,2006.5,2550,19000
151,1917.5,2600,19000
152,1844,2400,19000
153,1952.5,2650,19000
154,1941.5,2450,19000
155,2010.5,2550,19000
156,1918,2600,19000
157,1927.5,2400,19000
158,2128.5,2600,19000
159,1856.5,2300,19000
160,1861.5,2300,19000
161,1856,2350,19000
162,1937,2400,19000
163,1980,2700,19000
164,1876.5,2400,19000
165,1940,2500,19000
166,2052,2700,19000
167,2006.5,2350,19000
168,1967,2500,19000
169,1995,2500,19000
170,2132,2650,19000
171,1752.5,2400,19000
172,1919.5,2600,19000
173,2128,2600,19000
174,2041.5,2600,19000
175,1918.5,2300,19000
176,2097,2500,19000
177,1948.5,2500,19000
178,1725.5,2250,19000
179,1885.5,2550,19000
180,1982.5,2750,19000
181,2030.5,2550,19000
182,1995.5,2550,19000
183,1927.5,2350,19000
184,1868.5,2450,19000
185,1990,2550,19000
186,2003.5,2500,19000
187,1889.5,2500,19000
188,1948.5,2450,19000
189,2077.5,2650,19000
190,2033.5,2550,19000
191,2033,2450,19000
192,2017.5,2650,19000
193,2143,2550,19000
194,1971,2550,19000
195,2046.5,2450,19000
196,2007.5,2500,19000
197,1884.5,2400,19000
198,1908.5,2550,19000
199,2153.5,2650,19000
200,1728.5,2250,19000
201,1892.5,2450,19000
202,1955.5,2500,19000
203,2095.5,2500,19000
204,1978.5,2600,19000
205,2029.5,2600,19000
206,2024,2750,19000
207,1903.5,2500,19000
208,1918.5,2400,19000
209,1973.5,2650,19000
210,2048.5,2500,19000
211,1865,2450,19000
212,1940,2450,19000
213,1992,2600,19000
214,2171.5,2650,19000
215,2147.5,2600,19000
216,2027.5,2550,19000
217,1933,2450,19000
218,2112,2600,19000
219,1876.5,2450,19000
220,2131.5,2550,19000
221,2049,2550,19000
222,2140.5,2650,19000
223,2083,2700,19000
224,1953,2500,19000
225,2113.5,2600,19000
226,2141.5,2700,19000
227,2075.5,2650,19000
228,1963.5,2450,19000
229,2031.5,2600,19000
230,1934,2550,19000
231,1949.5,2650,19000
232,2167.5,2600,19000
233,2030.5,2500,19000
234,2007,2600,19000
235,2228.5,2850,19000
236,1912.5,2550,19000
237,2012.5,2700,19000
238,2020.5,2600,19000
239,2038.5,2500,19000
240,2095,2600,19000
241,1965.5,2550,19000
242,2055,2550,19000
243,2180.5,2650,19000
244,1947.5,2500,19000
245,2146,2650,19000
246,1890.5,2550,19000
247,2072,2650,19000
248,2043.5,2600,19000
249,2037.5,2500,19000
250,2021,2550,19000
251,2104.5,2600,19000
252,2031.5,2650,19000
253,2112.5,2750,19000
254,2052,2700,19000
255,2086,2550,19000
256,1902.5,2500,19000
257,1955,2450,19000
258,1954,2350,19000
259,1878,2350,19000
260,1831,2400,19000
261,2044.5,2700,19000
262,2018.5,2750,19000
263,2179,2700,19000
264,1958,2550,19000
265,1956.5,2550,19000
266,1919.5,2650,19000
267,2029.5,2650,19000
268,2183,2650,19000
269,2036,2600,19000
270,1949.5,2550,19000
271,2015.5,2650,19000
272,1935.5,2500,19000
273,2088,2700,19000
274,2120.5,2600,19000
275,2011.5,2550,19000
276,2082.5,2600,19000
277,2134,2600,19000
278,2113,2550,19000
279,2085,2550,19000
280,2074,2550,19000
281,1918.5,2450,19000
282,1869.5,2550,19000
283,2062,2400,19000
284,2168.5,2750,19000
285,2241,2700,19000
286,2161.5,2550,19000
287,2047,2500,19000
288,1981,2600,19000
289,2044.5,2650,19000
290,1690.5,2350,19000
291,1866,2500,19000
292,1930,2400,19000
293,2017,2550,19000
294,2153,2700,19000
295,2040,2550,19000
296,1943,2400,19000
297,1837,2350,19000
298,2050.5,2550,19000
299,2016,2600,19000
300,1978,2600,19000
301,2043.5,2600,19000
302,2063.5,2550,19000
303,2096,2600,19000
304,2003.5,2400,19000
305,1987,2600,19000
306,2032,2650,19000
307,2062.5,2650,19000
308,1944.5,2650,19000
309,1961,2450,19000
310,2031,2650,19000
311,2092,2650,19000
312,2144,2600,19000
313,2049.5,2750,19000
314,2140.5,2650,19000
315,2109,2600,19000
316,2219.5,2700,19000
317,2165.5,2700,19000
318,2029.5,2550,19000
319,2198.5,2600,19000
320,1995.5,2500,19000
321,2018.5,2550,19000
322,2151.5,2650,19000
323,2083.5,2800,19000
324,2125.5,2600,19000
325,2031,2500,19000
326,2182.5,2750,19000
327,2085,2650,19000
328,1954,2450,19000
329,2216,2650,19000
330,2099.5,2700,19000
331,2219.5,2850,19000
332,2228.5,2600,19000
333,2047,2500,19000
334,2086,2700,19000
335,2141.5,2550,19000
336,2077.5,2700,19000
337,2073,2550,19000
338,2117,2700,19000
339,2173,2600,19000
340,2113.5,2600,19000
341,1967,2500,19000
342,2022,2600,19000
343,2175.5,2700,19000
344,1949,2500,19000
345,2027.5,2600,19000
346,2150.5,2650,19000
347,2042.5,2600,19000
348,2191.5,2750,19000
349,2138.5,2500,19000
