generation,averageFitness,topFitness
0,245.5,1050
1,875,2000
2,1201.5,2400
3,1307,2450
4,1423,2250
5,904.5,1800
6,834,1800
7,415,1350
8,12,550
9,747,1400
10,916,1700
11,1116.5,2250
12,689,1850
13,503,1150
14,957,2000
15,1740,2650
16,1033.5,2250
17,1248.5,2250
18,858.5,1800
19,1173.5,2050
20,1158.5,2250
21,1473,2400
22,1662.5,2350
23,1284.5,2150
24,1517,2200
25,1364,2200
26,679,1750
27,1486,2400
28,1615.5,2500
29,1623,2600
30,1594,2350
31,1446.5,2200
32,1521.5,2350
33,1348,2350
34,1584,2300
35,1797.5,2550
36,1359.5,2400
37,1708.5,2450
38,1423.5,2250
39,1435,2100
40,1566.5,2200
41,1558,2250
42,1547.5,2350
43,1590.5,2450
44,1589.5,2400
45,1629,2450
46,1553,2350
47,1516,2200
48,1670.5,2450
49,1379,2250
50,1434.5,2150
51,1561,2500
52,1492.5,2150
53,1304,2100
54,1477,2350
55,1553,2200
56,1576.5,2250
57,1272,2000
58,1312.5,2150
59,1542.5,2450
60,1558.5,2500
61,1608.5,2500
62,1620,2600
63,1404.5,2400
64,1418,2200
65,1466,2350
66,1403.5,2200
67,1263,2200
68,1346.5,2300
69,1595,2700
70,1593.5,2500
71,1606.5,2700
72,1600,2550
73,1713,2550
74,1470,2250
75,1593,2450
76,1632,2500
77,1534,2400
78,1730,2500
79,1653,2600
80,1693,2450
81,1683.5,2450
82,1207,1950
83,1678.5,2500
84,1448.5,2500
85,1648.5,2500
86,1656,2550
87,1501.5,2250
88,1356.5,2200
89,1584,2550
90,1535.5,2500
91,1559,2300
92,1686.5,2500
93,1578.5,2600
94,1584.5,2450
95,1682.5,2600
96,1416.5,2350
97,1414,2350
98,1479,2250
99,1538.5,2500
100,1634.5,2550
101,1703,2550
102,1553,2400
103,1639,2450
104,1635,2400
105,1497,2300
106,1352,2350
107,1519.5,2450
108,1512.5,2400
109,1122,2050
110,1436,2350
111,1539.5,2450
112,1601,2400
113,1490.5,2550
114,1565.5,2450
115,1499,2400
116,1615,2400
117,1672.5,2500
118,1580.5,2400
119,655.5,1500
120,1605,2500
121,1649.5,2550
122,1581.5,2650
123,1541,2400
124,1518,2500
125,1503.5,2350
126,1587,2550
127,1622,2700
128,1234.5,2250
129,1584.5,2500
130,1408,2250
131,1724.5,2600
132,1536,2450
133,1553.5,2450
