generation,averageFitness,topFitness
0,182,800
1,138.5,550
2,95.5,600
3,93.5,1100
4,297.5,950
5,217.5,450
6,150,900
7,126,500
8,547,1250
9,558.5,1350
10,704,1450
11,516.5,1150
12,572.5,1300
13,879,1550
14,654.5,1350
15,448.5,900
16,1020,1900
17,816.5,1700
18,987.5,1750
19,631.5,1200
20,788,1250
21,1105,1750
22,685,1300
23,900.5,1700
24,932,1800
25,1073.5,1900
26,909,1400
27,722,1350
28,832,1450
29,881.5,1550
30,939.5,1700
31,617,1550
32,1106,1550
33,1004.5,1600
34,968,1750
35,1033.5,2200
36,228.5,700
37,1089,1900
38,701,1400
39,712,1500
40,737.5,1450
41,806,1700
42,1268,2200
43,1032.5,1650
44,733,1550
45,1113.5,1750
46,788,1650
47,835.5,1500
48,429,1000
49,789,1300
50,887,1700
51,1037,1700
52,776,1500
53,1353,2300
54,775.5,1300
55,1200.5,2100
56,1256.5,2150
57,959.5,1650
58,1230.5,1800
59,1008,1800
60,1111,1850
61,918,1650
62,1081,1850
63,1129,2200
64,1102,1950
65,764.5,1500
