generation,averageFitness,topFitness
0,225,1650
1,40,1000
2,1174.5,2100
3,535,1450
4,409,1350
5,303,750
6,334.5,1150
7,864,1500
8,85.5,1150
9,271,1700
10,723.5,2500
11,370,1900
12,990.5,1650
13,1235,2250
14,566,1650
15,771,1750
16,1288.5,2100
17,1408,2700
18,899.5,1500
19,426.5,1200
20,306,1800
21,1359,2400
22,418,2000
23,813,2000
24,954.5,2200
25,855.5,1900
26,775.5,2000
27,1175,2250
28,797,1800
29,1083.5,1800
30,788,2300
31,957.5,1700
32,910.5,1800
33,832,2000
34,1031,2000
35,1336,2250
36,1004,1800
37,816,2050
38,759.5,1500
39,1500,2600
40,260,2200
41,726,1900
42,385.5,2600
43,1724.5,2650
44,1362,2450
45,625.5,1850
46,1299.5,2250
47,1112.5,2100
48,1510.5,2200
49,966.5,1850
50,1942.5,2700
51,1315.5,2800
52,1583,2700
53,994.5,2200
54,1605,2550
55,1307.5,2050
56,1117.5,1750
57,1226.5,2250
58,1225.5,2700
59,1599.5,2300
60,1043,2200
61,1183,2350
62,1346.5,2300
63,1164,2500
64,1226.5,2450
65,1635,2450
66,1341.5,2250
67,1012,2250
68,1787,2700
69,1659,2700
70,973.5,2350
71,1449,2300
72,2176,2800
73,1765,2650
74,1588,2800
75,1911,2900
76,1749.5,2550
77,2092.5,2950
78,2209,2900
79,1569.5,2450
80,1877,2650
81,2305.5,2850
82,1384,2450
83,1773.5,2700
84,1685.5,2550
85,1539.5,2750
86,1729.5,2650
87,2095,2900
88,1924.5,2800
89,1239,2200
90,1961.5,2750
91,2122,2800
92,1759,2800
93,2086.5,2500
94,2093.5,2700
95,1791,2700
96,1650.5,2800
97,1626,2550
98,1898,2700
99,2269.5,2900
100,1798,2750
101,2396.5,2900
102,2178,2700
103,1447,2650
104,1608,2450
105,1502.5,2600
106,1753,2650
107,1540,2600
108,1778.5,2800
109,1493.5,2450
110,1749,2550
111,2118.5,2900
112,1835,2850
113,1810.5,2450
114,1684.5,2550
115,1765.5,2650
116,1441,2700
117,1809.5,2900
118,2052.5,2850
119,1934.5,2850
120,2042,3000
121,2201,2850
122,2034.5,2650
123,2115,2800
124,1958.5,2900
125,2096.5,2800
126,2171,2750
127,1864,2650
128,1699.5,2350
129,1604.5,2550
130,1866.5,2750
131,2041,2850
132,1694.5,2550
133,2134.5,2750
134,1950,2700
135,1884,2300
136,2029.5,2800
137,1989.5,2750
138,2436.5,3000
139,1509.5,2450
140,1817.5,2700
141,2050.5,2650
142,1730.5,2550
143,2167,2800
144,2522.5,3000
145,1494,2550
146,1958.5,2600
147,2135,3000
148,1961,2800
149,1892,3000
150,1994.5,2700
151,2605.5,3000
152,1728.5,2800
153,1792,2500
154,2126,2700
155,2419.5,2900
156,2119.5,2800
157,2319.5,2850
158,1686,2500
159,2133.5,2800
160,2054.5,2550
161,1922,2550
162,2039.5,2700
163,1888.5,2650
164,2205.5,2950
165,1870.5,2500
166,2294.5,3000
167,2245,3000
168,1935,2850
169,2442,3000
170,2071.5,2650
171,1815.5,2850
172,1709.5,2550
173,1833,2750
174,2094,3000
175,2145.5,2850
176,2077.5,2700
177,2270.5,2950
178,1922,2700
179,2160.5,2800
180,2384,3000
181,2233.5,3000
182,2205,2800
183,1980.5,2700
184,2561.5,3000
185,2335,3000
186,2232.5,2950
187,2288.5,2800
188,1567,2650
189,2156,2800
190,1990.5,2900
191,1514,2550
192,1771,2750
193,1505.5,2700
194,1571,2600
195,2259,3000
196,1770,2850
197,1605.5,2700
198,1725,2500
199,2135.5,2950
200,1983.5,2900
201,2127.5,3000
202,1521,2700
203,2327.5,3000
204,1837.5,2650
205,2407.5,2950
206,1285.5,2500
207,1664,2650
208,1598,2400
209,2500.5,2850
210,2609,3000
211,2138.5,3000
212,2386.5,2900
213,2362,2900
214,2570.5,2950
215,2472.5,2900
216,2439.5,3000
217,2356.5,2750
218,2128.5,2800
219,2519.5,3000
220,2523,3000
221,2367,2950
222,1922.5,2850
223,2377.5,2850
224,2596,3000
225,2564.5,3000
226,2341.5,2800
227,2406,2950
228,2261,2750
229,2318.5,2900
230,2530.5,3000
231,2091,2700
232,2442.5,3000
233,2518,2900
234,1765,2550
235,2291.5,2800
236,2402.5,2900
237,2023,2600
238,2669,3000
239,2342,2850
240,2221.5,2900
241,2340.5,3000
242,2574.5,2900
243,2301.5,2850
244,2480.5,3000
245,2553.5,3000
246,2222,2700
247,2243.5,2900
248,2378,2850
249,2477,2900
250,2328,2750
251,2368.5,2900
252,2624.5,3000
253,2432,2900
254,2564,2950
255,2126,2700
256,2004,2750
257,2402,2950
258,2169.5,2700
259,2267.5,2700
260,2289.5,2650
261,2293,2750
262,2332.5,2900
263,2304,3000
264,2701,3000
265,1658,2400
266,2531.5,2900
267,2412.5,2900
268,1695.5,2350
269,2556.5,2900
270,2067.5,2750
271,1844,2600
272,1864.5,2650
273,2344.5,2950
274,2518,2950
275,2194,2800
276,2241.5,2900
277,1781,2700
278,2205,2900
279,2487.5,3000
280,2275,2750
281,1854.5,2850
282,2238.5,2750
283,1932,2650
284,2000.5,2900
285,1426.5,2450
286,1783.5,2850
287,1933,2650
288,2377,2950
289,2096.5,2800
290,1776,2950
291,2319.5,3000
292,1910.5,2650
293,2174,3000
294,2013,2750
