generation,averageFitness,topFitness
0,171.5,1450
1,309.5,1000
2,23,750
3,316,900
4,0,0
5,590,1350
6,233,1350
7,762.5,1700
8,1128.5,2150
9,1254.5,1850
10,1553,2400
11,1152,2100
12,586.5,2700
13,1283.5,2300
14,363.5,1700
15,1220.5,1850
16,868,2400
17,882.5,1950
18,404.5,2100
19,1085,2200
20,1530,2550
21,1272,2350
22,904.5,2150
23,1032,1750
24,765,1950
25,1164,2250
26,1415.5,2550
27,1521.5,2350
28,1054,2400
29,939.5,1500
30,1126.5,1900
31,1896.5,2700
32,1527.5,2400
33,1295.5,2300
34,1469.5,2300
35,1094.5,2150
36,1736,2450
37,1646.5,2300
38,1350,2300
39,1442,2250
40,1625,2650
41,1540,2450
42,1761,2850
43,1842.5,2550
44,1537.5,2350
45,2002,2550
46,1564,2450
47,1227.5,2050
48,1757.5,2550
49,1385.5,2700
50,1451,2600
51,1247.5,2200
52,1482,2400
53,1620.5,2500
54,1495.5,2450
55,1776,2400
56,1222.5,2450
57,1362,2400
58,1906.5,2800
59,1677.5,2450
60,1576,2400
61,1343.5,2600
62,1822.5,2800
63,1451,2450
64,1581,2300
65,1302,2350
66,1633,2650
67,1326.5,2150
68,1484,2700
69,1652,2650
70,1735,2450
71,1386.5,2300
72,1587,2300
73,1555.5,2750
74,1306.5,2300
75,1509,2450
76,1691,2600
77,1670.5,2800
78,1346.5,2150
79,1839,2700
80,1530.5,2700
81,1683,2650
82,1653.5,2400
83,1597.5,2500
84,1220.5,2650
85,1845,2900
86,1593.5,2600
87,1429.5,2350
88,1668.5,2250
89,1761,2500
90,1671,2400
91,1928.5,2650
92,1644,2500
93,1789.5,2500
94,1778,2600
95,1618.5,2750
96,1524,2650
97,1541.5,2750
98,1527.5,2550
99,2129,2900
100,1239,2200
101,1815,2550
102,1690,2800
103,1545,2400
104,1233.5,2200
105,1546.5,2250
106,1995.5,2750
107,1495,2400
108,1601,2500
109,1883.5,2550
110,1651,2600
111,1706,2500
112,1438,2450
113,1761.5,2650
114,1422.5,2350
115,1913,2650
116,1395,2500
117,1477.5,2600
118,1774.5,2350
119,1219.5,2150
120,2017,2650
121,1243.5,2400
122,1581.5,2300
123,1563,2750
124,1292,2250
125,1380.5,2500
126,1647,2450
127,1585.5,2450
128,1903.5,2800
129,1958,2800
130,1439,2650
131,1639,2750
132,1551.5,2600
133,1032,2250
134,1453.5,2450
135,921,2250
136,1464,2650
137,1575,2550
138,1451.5,2500
139,1236,2700
140,1623.5,2450
141,1694,2700
142,1789,2750
143,1713,2600
144,1639.5,2900
145,1268,2400
146,1966.5,2550
147,820.5,2100
148,2089.5,2700
149,1387,2400
150,1481.5,2200
151,1673.5,2500
152,1563,2500
153,1170,1950
154,1687.5,2400
155,1785,2600
156,1598.5,2750
157,1456.5,2650
158,1320,2350
159,1423,2550
160,1595,2650
161,1305,2850
162,2040.5,2650
163,1531,2550
164,1888,2700
165,1516.5,2350
166,1947,2600
167,1957.5,2850
168,1673,2800
169,1617.5,2500
170,1245.5,2200
171,1713,2550
172,1306,2550
173,1770,2600
174,1564,2900
175,1246.5,2400
176,1452.5,2950
177,1544,2750
178,1296,2850
179,1795.5,2600
180,1783,2850
181,1884,2750
182,1736.5,2450
183,1887,2650
184,1659.5,2350
185,2267,2950
186,1480.5,2700
187,1333.5,2350
188,1338,2450
189,1701,2500
190,1365,2500
191,1722.5,2350
192,1506,2550
193,1647,2450
194,1701,2450
195,1786,2800
196,1668,2800
