Generation,Average,Best,Updates
0,127,1400,0
1,641,2800,0
2,783,2700,0
3,977,2700,0
4,1224,2700,0
5,864,2400,0
6,1331,3300,0
7,1688,2900,0
8,1715,3200,0
9,1747,3700,0
10,1710,3000,0
11,1972,3300,0
12,1943,3200,0
13,2115,3400,0
14,2047,3300,0
15,2234,3300,0
16,2067,3100,0
17,2486,3300,0
18,2260,3400,0
19,2183,3300,0
20,2269,3300,0
21,2057,3200,0
22,2355,3700,0
23,2337,3400,0
24,2113,3300,0
25,2263,3000,0
26,2343,3700,0
27,2035,3400,0
28,2380,3400,0
29,2090,3300,0
30,2327,3300,0
31,2200,3500,0
32,2157,3100,0
33,2035,3000,0
34,2256,3500,0
35,2390,3900,0
36,2071,3100,0
37,2166,3200,0
38,2114,3300,0
39,2409,3300,0
40,2367,3600,0
41,2310,3800,0
42,2499,3900,0
43,2361,3500,0
44,2360,3700,0
45,2601,3700,0
46,2668,3800,0
47,2292,3500,0
48,2501,3800,0
49,2278,3400,0
50,2417,3800,0
51,2164,3400,0
52,2184,3300,0
53,2365,3700,0
54,2197,3600,0
55,2401,3500,0
56,2236,3200,0
57,2447,3500,0
58,2384,3800,0
59,2393,4000,0
60,2470,4200,0
61,2303,3700,0
62,1877,2800,0
63,2446,3300,0
64,2238,3300,0
65,2355,3600,0
66,2415,3500,0
67,2084,3200,0
68,2209,3400,0
69,2440,3800,0
70,2313,3400,0
71,2341,3800,0
72,2433,3400,0
73,2555,3500,0
74,2251,3500,0
75,2454,3700,0
76,2646,3700,0
77,2616,3800,0
78,2316,3500,0
79,2624,3800,0
80,2293,3300,0
81,2571,3800,0
82,2357,3800,0
83,2637,3800,0
84,2249,3500,0
85,2555,4000,0
86,2300,3900,0
87,2346,3300,0
88,2579,3600,0
89,2559,3800,0
90,2440,3600,0
91,2311,3600,0
92,2736,3800,0
93,2421,3600,0
94,2766,3800,0
95,2277,3500,0
96,2597,3600,0
97,2390,3600,0
98,2532,3700,0
99,2601,3500,0
100,2411,3800,0
101,2605,3500,0
102,2446,3900,0
103,2541,3400,0
104,2436,3700,0
105,2279,3500,0
106,2576,3800,0
107,2465,3500,0
108,2435,4000,0
109,2646,4100,0
110,2542,3800,0
111,2855,4000,0
112,2787,3800,0
113,2458,3700,0
114,2643,3800,0
115,2587,3800,0
116,2776,3700,0
117,2879,4000,0
118,2286,3200,0
119,2560,4300,0
120,2815,3900,0
121,2490,3700,0
122,2741,3900,0
123,2610,3800,0
124,2678,3700,0
125,2780,3700,0
126,2864,3900,0
127,2499,3700,0
128,2678,3500,0
129,2515,3400,0
130,2453,3700,0
131,2650,3700,0
132,2445,3400,0
133,2609,3400,0
134,2556,3700,0
135,2683,3700,0
136,2463,3700,0
137,2746,3600,0
138,2657,3600,0
139,2294,3300,0
140,2491,3700,0
141,2626,3700,0
142,2554,3400,0
143,2490,3700,0
144,2297,3900,0
145,2641,3600,0
146,2486,3600,0
147,2748,3800,0
148,2478,3700,0
149,2464,3500,0
150,2482,3400,0
151,2586,3600,0
152,2604,3300,0
153,2514,3300,0
154,2339,3700,0
155,2645,3800,0
156,2582,3600,0
157,2571,3700,0
158,2581,3500,0
159,2423,3600,0
160,2276,3600,0
161,2410,3300,0
162,2502,3700,0
163,2656,3600,0
164,2618,4200,0
165,2423,3200,0
166,2455,3700,0
167,2437,3500,0
168,2549,3800,0
169,2688,3600,0
170,2723,4200,0
171,2510,3300,0
172,2789,3600,0
173,2646,3500,0
174,2740,3500,0
175,2624,3600,0
176,2684,3800,0
177,2660,3500,0
178,2291,3500,0
179,2546,3600,0
180,2415,3400,0
181,2441,3600,0
182,2470,3900,0
183,2633,3900,0
184,2621,3500,0
185,2522,3400,0
186,2591,3700,0
187,2505,3600,0
188,2653,4200,0
189,2814,4400,0
190,2563,3700,0
191,2404,3400,0
192,2845,3800,0
193,2666,3600,0
194,2711,3700,0
195,2532,3300,0
196,2554,3700,0
197,2581,3600,0
198,2403,3300,0
199,2593,3900,0
200,2477,4000,0
