Generation,Average,Best,Updates
0,40.5,550,0
1,270,1250,19800
2,737.5,2200,19800
3,946.5,2050,19800
4,1506.5,2300,19800
5,1222,2200,19800
6,1373.5,1950,19800
7,1516,2250,19800
8,1860,2600,19800
9,1716,2350,19800
10,1754,2450,19800
11,1607.5,2250,19800
12,1791.5,2400,19800
13,1609,2300,19800
14,1783.5,2400,19800
15,1808.5,2400,19800
16,1920,2650,19800
17,1923,2600,19800
18,1914,2450,19800
19,1932.5,2400,19800
20,2047.5,2650,19800
21,1921,2600,19800
22,2004.5,2550,19800
23,2065.5,2700,19800
24,1936,2450,19800
25,1971,2600,19800
26,1775,2400,19800
27,2100,2700,19800
28,1930.5,2400,19800
29,2089,2600,19800
30,2069,2550,19800
31,1820,2500,19800
32,1797,2400,19800
33,2031.5,2550,19800
34,2020,2550,19800
35,1989,2700,19800
36,1774.5,2200,19800
37,1974.5,2350,19800
38,1911.5,2500,19800
39,2040,2450,19800
40,2001.5,2650,19800
41,2105,2600,19800
42,1930,2450,19800
43,1906.5,2450,19800
44,1899.5,2600,19800
45,1997,2550,19800
46,2003.5,2400,19800
47,1936.5,2450,19800
48,1809,2350,19800
49,1576.5,2250,19800
50,1968.5,2450,19800
51,1844.5,2500,19800
52,1985,2600,19800
53,1839.5,2400,19800
54,2016,2500,19800
55,2032,2550,19800
56,1971,2600,19800
57,2014,2600,19800
58,1967.5,2450,19800
59,1849.5,2650,19800
60,2157.5,2750,19800
61,2023,2500,19800
62,2137.5,2550,19800
63,1936.5,2450,19800
64,1918,2400,19800
65,1937.5,2600,19800
66,1980,2600,19800
67,2018,2450,19800
68,1946.5,2450,19800
69,1924.5,2350,19800
70,1990,2500,19800
71,2057.5,2550,19800
72,1892,2600,19800
73,1877,2300,19800
74,1997.5,2650,19800
75,1853,2300,19800
76,1906,2500,19800
77,1998,2400,19800
78,2055,2650,19800
79,2033.5,2550,19800
80,2039.5,2450,19800
81,2122.5,2700,19800
82,1969.5,2500,19800
83,2044,2500,19800
84,2157.5,2700,19800
85,2073,2700,19800
86,1976.5,2550,19800
87,1979,2500,19800
88,2069.5,2400,19800
89,2105.5,2600,19800
90,2068.5,2600,19800
91,1978.5,2400,19800
92,2178.5,2700,19800
93,2105,2650,19800
94,2190,2650,19800
95,1964.5,2550,19800
96,1999,2550,19800
97,2013,2650,19800
98,2133,2700,19800
99,1800.5,2350,19800
100,2145,2750,19800
101,2085.5,2550,19800
102,2043.5,2550,19800
103,2261.5,2850,19800
104,2119,2650,19800
105,2020.5,2550,19800
106,1862.5,2450,19800
107,1938,2500,19800
108,2126.5,2550,19800
109,2103.5,2550,19800
110,1920,2350,19800
111,2101,2650,19800
112,2085.5,2650,19800
113,2119,2550,19800
114,1993.5,2450,19800
115,2053.5,2600,19800
116,2031.5,2450,19800
117,2026,2600,19800
118,2052,2700,19800
119,1967,2600,19800
120,2088,2650,19800
121,1991.5,2300,19800
122,1982,2550,19800
123,2060,2600,19800
124,2046.5,2700,19800
125,1968.5,2550,19800
126,2182.5,2700,19800
127,2080,2650,19800
128,2006,2550,19800
129,2174,2600,19800
130,1962.5,2650,19800
131,1844,2650,19800
132,2016.5,2800,19800
133,1994,2550,19800
134,2028,2450,19800
135,2157,2650,19800
136,2098.5,2600,19800
137,2131.5,2850,19800
138,2137.5,2600,19800
139,2127,2650,19800
140,2223,2650,19800
141,1984.5,2700,19800
142,2131,2750,19800
143,2102.5,2800,19800
144,2113,2550,19800
145,2013.5,2550,19800
146,2024,2600,19800
147,2053,2600,19800
148,2042.5,2700,19800
149,2191,2800,19800
150,1955.5,2550,19800
151,1989.5,2400,19800
152,2275.5,2800,19800
153,2156.5,2700,19800
154,2138.5,2700,19800
155,2046.5,2700,19800
156,1972,2450,19800
157,2019.5,2550,19800
158,1975,2600,19800
159,2138,2700,19800
160,2146,2750,19800
161,2193,2600,19800
162,2113.5,2600,19800
163,2176,2650,19800
164,1992.5,2450,19800
165,2148.5,2700,19800
166,2071.5,2600,19800
167,2124.5,2600,19800
168,2073.5,2650,19800
169,1981.5,2500,19800
170,2026.5,2600,19800
171,1903.5,2400,19800
172,1872,2550,19800
173,1799,2300,19800
174,2088.5,2550,19800
175,2293.5,2750,19800
176,2257,2750,19800
177,2135,2550,19800
178,2263.5,2650,19800
179,2002,2500,19800
180,2095,2650,19800
181,2090,2700,19800
182,2116.5,2650,19800
183,2159.5,2600,19800
184,2226.5,2650,19800
185,2206,2650,19800
186,2176.5,2650,19800
187,2116.5,2500,19800
188,2313.5,2700,19800
189,2282,2800,19800
190,2266.5,2600,19800
191,2257.5,2750,19800
192,2195,2600,19800
193,2042,2550,19800
194,2174,2600,19800
195,2302.5,2800,19800
196,2122.5,2700,19800
197,2152,2650,19800
198,2038.5,2600,19800
199,2187,2750,19800
200,2206,2650,19800
201,2159.5,2700,19800
202,2154.5,2650,19800
203,2205.5,2700,19800
204,2184,2600,19800
205,2323.5,2700,19800
206,2037,2600,19800
207,2015,2600,19800
208,2248.5,2700,19800
209,2182.5,2700,19800
210,2056,2600,19800
211,1908.5,2450,19800
212,1998.5,2500,19800
213,1938.5,2550,19800
214,1729.5,2200,19800
215,1907.5,2500,19800
216,2128,2600,19800
217,2152,2600,19800
218,2152.5,2700,19800
219,2035,2450,19800
220,2126,2750,19800
221,2306.5,2700,19800
222,2301.5,2750,19800
223,2156,2700,19800
224,2165.5,2750,19800
225,2215.5,2650,19800
226,2378.5,2800,19800
227,2348,2750,19800
228,2249,2700,19800
229,2285,2700,19800
230,2260,2750,19800
231,2167.5,2600,19800
232,2365.5,2850,19800
233,2118.5,2650,19800
234,2053.5,2700,19800
235,2253.5,2650,19800
236,2336,2700,19800
237,2284,2700,19800
238,2290,2750,19800
239,2145,2850,19800
240,2400.5,2900,19800
241,2270.5,2700,19800
242,2434.5,2950,19800
243,2165,2600,19800
244,2187.5,2650,19800
245,2270.5,2750,19800
246,2320.5,2750,19800
247,2164.5,2600,19800
248,2246,2700,19800
249,2224,2700,19800
250,2269.5,2700,19800
251,2289.5,2800,19800
252,2227.5,2700,19800
253,2207.5,2850,19800
254,2278,2700,19800
255,2081.5,2600,19800
256,2091,2650,19800
257,2164,2600,19800
258,2174.5,2750,19800
259,2182.5,2750,19800
260,2067,2600,19800
261,2140,2600,19800
262,2136.5,2600,19800
263,2307.5,2700,19800
264,2003.5,2600,19800
265,2269.5,2850,19800
266,2297,2750,19800
267,2185,2650,19800
268,2164,2700,19800
269,2195,2550,19800
270,2344.5,2850,19800
271,2251,2650,19800
272,2419.5,2750,19800
273,2273.5,2800,19800
274,2231.5,2650,19800
275,2312,2800,19800
276,2387,2950,19800
277,2211,2750,19800
278,2221.5,2700,19800
279,2274,2700,19800
280,2261,2750,19800
281,2125.5,2550,19800
282,2236,2800,19800
283,2117.5,2600,19800
284,2226.5,2800,19800
285,2077.5,2650,19800
286,2235,2650,19800
287,2170,2750,19800
288,2284,2900,19800
289,2267,2750,19800
290,2134,2600,19800
291,2017,2650,19800
292,2317.5,2850,19800
293,2376,2850,19800
294,2205.5,2750,19800
295,2197.5,2750,19800
296,2288.5,2800,19800
297,2447,2850,19800
298,2204.5,2650,19800
299,2140,2750,19800
300,2330,2800,19800
301,2402,2800,19800
302,2200.5,2700,19800
303,2194.5,2650,19800
304,2195.5,2650,19800
305,2269,2700,19800
306,2202,2600,19800
307,2253,2700,19800
308,2303,2750,19800
309,2276.5,2850,19800
310,2488.5,2900,19800
311,2277,2750,19800
312,2350.5,2850,19800
313,2410.5,2800,19800
314,2215,2700,19800
315,2227.5,2750,19800
316,2316,2800,19800
317,2285,2750,19800
318,2325,2800,19800
319,2249,2650,19800
320,2256.5,2750,19800
321,2254,2650,19800
322,2372.5,2850,19800
323,2277.5,2700,19800
324,2338.5,2750,19800
325,2309.5,2800,19800
326,2115.5,2600,19800
327,2233,2650,19800
328,2293.5,2700,19800
329,2307,2750,19800
330,2329.5,2650,19800
331,2351.5,2900,19800
332,2323.5,2800,19800
333,2274,2800,19800
334,2145.5,2900,19800
335,2285,2800,19800
336,2282,2800,19800
337,2240,2800,19800
338,2448,2900,19800
339,2395.5,2850,19800
340,2183,2600,19800
341,2374.5,2700,19800
342,2320.5,2800,19800
343,2300.5,2700,19800
344,2408,2900,19800
345,2409.5,2850,19800
346,2306,2700,19800
347,2398.5,2850,19800
348,2160,2650,19800
349,2305,2800,19800
350,2267,2850,19800
351,2158.5,2700,19800
