Generation,Average,Best,Updates
0,34.5,700,0
1,75,700,19800
2,50,350,19800
3,216.5,550,19800
4,57.5,150,19800
5,6,100,19800
6,72.5,250,19800
7,30,100,19800
8,0,0,19800
9,107.5,350,19800
10,63.5,200,19800
11,0,0,19800
12,11.5,50,19800
13,0.5,50,19800
14,0.5,50,19800
15,0,0,19800
16,255,500,19800
17,197,200,19800
18,28,50,19800
19,20,150,19800
20,8.5,150,19800
21,47,50,19800
22,196.5,200,19800
23,0,0,19800
24,34,200,19800
25,131,250,19800
26,98.5,150,19800
27,2,100,19800
28,0.5,50,19800
29,48.5,150,19800
30,0,0,19800
31,200,200,19800
32,187,200,19800
33,52.5,150,19800
34,127,400,19800
35,248,450,19800
36,210.5,350,19800
37,1,100,19800
38,3,50,19800
39,72,300,19800
40,261.5,400,19800
41,0,0,19800
42,102.5,300,19800
43,428.5,550,19800
44,25,150,19800
45,0,0,19800
46,0,0,19800
47,0.5,50,19800
48,79.5,400,19800
49,101.5,350,19800
50,91,150,19800
51,8.5,200,19800
52,132,200,19800
53,215.5,300,19800
54,64,250,19800
55,302,550,19800
56,29,300,19800
57,30.5,350,19800
58,213.5,400,19800
59,397.5,550,19800
60,6,50,19800
61,227,400,19800
62,112,250,19800
63,32.5,200,19800
64,75.5,300,19800
65,220,350,19800
66,46,250,19800
67,0,0,19800
68,107,300,19800
69,228.5,300,19800
70,25,150,19800
71,79.5,400,19800
72,37.5,250,19800
73,178,300,19800
74,125,450,19800
75,28,100,19800
76,86,300,19800
77,1,100,19800
78,43.5,200,19800
79,0,0,19800
80,11.5,100,19800
81,249,400,19800
82,69.5,150,19800
83,204,450,19800
84,57.5,150,19800
85,292.5,400,19800
86,178,350,19800
87,178.5,200,19800
88,237,300,19800
89,59,450,19800
90,233.5,500,19800
91,50,250,19800
92,203,450,19800
93,0,0,19800
94,154,300,19800
95,94.5,150,19800
96,0,0,19800
97,99,150,19800
98,0.5,50,19800
99,0,0,19800
100,3,200,19800
101,117,300,19800
102,87,100,19800
103,16.5,350,19800
104,214.5,600,19800
105,1,100,19800
106,48,50,19800
107,0,0,19800
108,84,450,19800
109,164,200,19800
110,49.5,50,19800
111,40.5,150,19800
112,24,150,19800
113,96,200,19800
114,27,300,19800
115,6,150,19800
116,119.5,350,19800
117,0,0,19800
118,198.5,450,19800
119,50.5,100,19800
120,68,400,19800
121,43,100,19800
122,0.5,50,19800
123,192.5,300,19800
124,48,100,19800
125,0,0,19800
126,416.5,650,19800
127,13,150,19800
128,85,100,19800
129,49.5,50,19800
130,68,100,19800
131,0,0,19800
132,191.5,400,19800
133,100.5,150,19800
134,184,250,19800
135,119.5,200,19800
136,4,50,19800
137,85,300,19800
138,112,200,19800
139,27,50,19800
140,157.5,250,19800
141,0,0,19800
142,111.5,300,19800
143,37.5,150,19800
144,84,150,19800
145,117.5,250,19800
146,78.5,550,19800
147,166,350,19800
148,0,0,19800
149,0,0,19800
150,0,0,19800
151,81,100,19800
152,29.5,150,19800
153,30.5,100,19800
154,118.5,150,19800
155,122.5,500,19800
156,134,550,19800
157,176,500,19800
158,37.5,400,19800
159,0,0,19800
160,377.5,750,19800
161,76,150,19800
162,293.5,650,19800
163,81.5,150,19800
164,193.5,650,19800
165,91.5,350,19800
166,162.5,450,19800
167,673,1250,19800
168,104,150,19800
169,332.5,700,19800
170,268,500,19800
171,103,200,19800
172,112,450,19800
173,205,500,19800
174,324,650,19800
175,102,150,19800
176,0,0,19800
177,166.5,250,19800
178,38,50,19800
179,55,250,19800
180,101,200,19800
181,205,550,19800
182,10.5,50,19800
183,60,150,19800
184,47,50,19800
185,88,100,19800
186,100,100,19800
187,37,100,19800
188,64,100,19800
189,328,400,19800
190,285.5,350,19800
191,129,150,19800
192,69,150,19800
193,196,200,19800
194,0,0,19800
195,64,100,19800
196,86,100,19800
197,141,250,19800
198,90.5,100,19800
199,272,450,19800
200,23,200,19800
201,221,350,19800
202,14.5,200,19800
203,150,150,19800
204,1,100,19800
205,545.5,1000,19800
206,177,300,19800
207,138.5,250,19800
208,157.5,350,19800
209,226,400,19800
210,189.5,400,19800
211,437,800,19800
212,177,450,19800
213,157.5,550,19800
