Generation,Average,Best,Updates,Samples
0,163.6,1646.66666667,30
1,713.333333333,2410.0,30
2,1096.4,2673.33333333,30
3,1363.46666667,2850.0,30
4,1600.56666667,3060.0,30
5,1685.6,3116.66666667,30
6,1777.16666667,3093.33333333,30
7,1856.06666667,3160.0,30
8,1937.86666667,3273.33333333,30
9,2022.3,3276.66666667,30
10,2075.03333333,3273.33333333,30
11,2145.53333333,3336.66666667,30
12,2144.36666667,3440.0,30
13,2171.8,3393.33333333,30
14,2229.33333333,3396.66666667,30
15,2240.76666667,3440.0,30
16,2275.66666667,3426.66666667,30
17,2309.0,3580.0,30
18,2276.2,3490.0,30
19,2332.93333333,3480.0,30
20,2347.36666667,3526.66666667,30
21,2343.73333333,3483.33333333,30
22,2370.6,3563.33333333,30
23,2366.7,3596.66666667,30
24,2379.36666667,3646.66666667,30
25,2423.96666667,3630.0,30
26,2429.0,3583.33333333,30
27,2427.36666667,3546.66666667,30
28,2457.83333333,3660.0,30
29,2434.2,3536.66666667,30
30,2471.16666667,3550.0,30
31,2451.93333333,3590.0,30
32,2440.23333333,3596.66666667,30
33,2485.7,3620.0,30
34,2483.36666667,3643.33333333,30
35,2470.53333333,3646.66666667,30
36,2474.76666667,3663.33333333,30
37,2527.8,3660.0,30
38,2526.1,3650.0,30
39,2516.83333333,3660.0,30
40,2528.0,3710.0,30
41,2520.3,3703.33333333,30
42,2496.8,3596.66666667,30
43,2527.1,3593.33333333,30
44,2553.2,3670.0,30
45,2575.13333333,3683.33333333,30
46,2518.36666667,3623.33333333,30
47,2520.56666667,3650.0,30
48,2570.6,3746.66666667,30
49,2561.33333333,3713.33333333,30
50,2581.8,3690.0,30
51,2542.8,3716.66666667,30
52,2563.66666667,3723.33333333,30
53,2589.73333333,3726.66666667,30
54,2581.86666667,3713.33333333,30
55,2596.6,3726.66666667,30
56,2550.93333333,3700.0,30
57,2591.1,3720.0,30
58,2559.73333333,3690.0,30
59,2592.03333333,3703.33333333,30
60,2591.9,3730.0,30
61,2569.1,3663.33333333,30
62,2585.76666667,3703.33333333,30
63,2593.43333333,3760.0,30
64,2550.26666667,3703.33333333,30
65,2604.2,3730.0,30
66,2592.63333333,3656.66666667,30
67,2616.36666667,3730.0,30
68,2606.0,3683.33333333,30
69,2594.7,3686.66666667,30
70,2614.13333333,3760.0,30
71,2614.66666667,3730.0,30
72,2602.5,3720.0,30
73,2577.1,3706.66666667,30
74,2588.13333333,3656.66666667,30
75,2591.53333333,3683.33333333,30
76,2614.33333333,3736.66666667,30
77,2638.4,3733.33333333,30
78,2588.83333333,3716.66666667,30
79,2646.2,3823.33333333,30
80,2630.96666667,3770.0,30
81,2600.36666667,3740.0,30
82,2623.76666667,3693.33333333,30
83,2602.0,3736.66666667,30
84,2611.7,3710.0,30
85,2607.43333333,3683.33333333,30
86,2646.76666667,3746.66666667,30
87,2662.66666667,3716.66666667,30
88,2647.56666667,3830.0,30
89,2641.8,3783.33333333,30
90,2604.33333333,3770.0,30
91,2661.63333333,3780.0,30
92,2620.73333333,3760.0,30
93,2600.33333333,3750.0,30
94,2608.5,3816.66666667,30
95,2638.53333333,3770.0,30
96,2622.9,3823.33333333,30
97,2607.63333333,3730.0,30
98,2694.43333333,3786.66666667,30
99,2616.93333333,3740.0,30
100,2622.96666667,3746.66666667,30
101,2638.8,3766.66666667,30
102,2646.36666667,3740.0,30
103,2667.33333333,3786.66666667,30
104,2646.56666667,3803.33333333,30
105,2647.66666667,3740.0,30
106,2657.56666667,3733.33333333,30
107,2646.3,3766.66666667,30
108,2654.23333333,3820.0,30
109,2620.26666667,3716.66666667,30
110,2660.8,3790.0,30
111,2622.46666667,3706.66666667,30
112,2638.63333333,3740.0,30
113,2674.7,3806.66666667,30
114,2611.6,3740.0,30
115,2694.53333333,3760.0,30
116,2645.56666667,3730.0,30
117,2629.73333333,3743.33333333,30
118,2665.33333333,3760.0,30
119,2638.36666667,3746.66666667,30
120,2640.1,3826.66666667,30
121,2674.3,3840.0,30
122,2637.0,3750.0,30
123,2636.56666667,3756.66666667,30
124,2665.76666667,3736.66666667,30
125,2650.96666667,3783.33333333,30
126,2686.53333333,3836.66666667,30
127,2675.1,3806.66666667,30
128,2663.63333333,3756.66666667,30
129,2665.3,3770.0,30
130,2707.93333333,3843.33333333,30
131,2702.0,3823.33333333,30
132,2676.7,3750.0,30
133,2641.63333333,3733.33333333,30
134,2648.46666667,3816.66666667,30
135,2663.66666667,3770.0,30
136,2665.43333333,3813.33333333,30
137,2657.16666667,3776.66666667,30
138,2690.6,3803.33333333,30
139,2671.93333333,3796.66666667,30
140,2670.1,3783.33333333,30
141,2708.53333333,3860.0,30
142,2665.5,3773.33333333,30
143,2706.93333333,3826.66666667,30
144,2675.66666667,3753.33333333,30
145,2721.26666667,3840.0,30
146,2653.13333333,3703.33333333,30
147,2689.56666667,3746.66666667,30
148,2660.86666667,3793.33333333,30
149,2643.43333333,3730.0,30
150,2709.06666667,3783.33333333,30
151,2647.0,3760.0,30
152,2682.53333333,3910.0,30
153,2684.33333333,3790.0,30
154,2683.2,3793.33333333,30
155,2688.3,3816.66666667,30
156,2680.5,3840.0,30
157,2672.63333333,3813.33333333,30
158,2665.0,3850.0,30
159,2643.16666667,3806.66666667,30
160,2637.4,3776.66666667,30
161,2659.8,3800.0,30
162,2668.43333333,3746.66666667,30
163,2718.8,3816.66666667,30
164,2687.83333333,3810.0,30
165,2697.33333333,3780.0,30
166,2714.86666667,3863.33333333,30
167,2671.96666667,3776.66666667,30
168,2703.23333333,3803.33333333,30
169,2665.5,3763.33333333,30
170,2668.86666667,3780.0,30
171,2723.13333333,3796.66666667,30
172,2696.76666667,3766.66666667,30
173,2643.53333333,3736.66666667,30
174,2690.63333333,3810.0,30
175,2683.86666667,3756.66666667,30
176,2735.53333333,3793.33333333,30
177,2743.56666667,3870.0,30
178,2700.2,3796.66666667,30
179,2690.9,3816.66666667,30
180,2647.33333333,3780.0,30
181,2664.93333333,3786.66666667,30
182,2694.43333333,3733.33333333,30
183,2651.0,3690.0,30
184,2709.86666667,3810.0,30
185,2665.33333333,3840.0,30
186,2709.73333333,3733.33333333,30
187,2671.6,3823.33333333,30
188,2689.66666667,3793.33333333,30
189,2692.8,3803.33333333,30
190,2657.66666667,3793.33333333,30
191,2647.13333333,3773.33333333,30
192,2660.3,3753.33333333,30
193,2625.23333333,3683.33333333,30
194,2668.33333333,3780.0,30
195,2675.36666667,3766.66666667,30
196,2706.46666667,3883.33333333,30
197,2658.63333333,3793.33333333,30
198,2660.43333333,3756.66666667,30
199,2672.5,3833.33333333,30
