Generation,Average,Best,Updates,Samples
329,2122.53333333,2618.33333333,19800,30
330,2149.26666667,2651.66666667,19800,30
331,2115.75,2638.33333333,19800,30
332,2122.76666667,2626.66666667,19800,30
333,2146.78333333,2648.33333333,19800,30
334,2114.61666667,2611.66666667,19800,30
335,2155.01666667,2645.0,19800,30
336,2131.05,2628.33333333,19800,30
337,2139.93333333,2630.0,19800,30
338,2111.85,2601.66666667,19800,30
339,2134.8,2660.0,19800,30
340,2092.08333333,2601.66666667,19800,30
341,2137.55,2648.33333333,19800,30
342,2130.73333333,2620.0,19800,30
343,2129.86666667,2630.0,19800,30
344,2119.1,2631.66666667,19800,30
345,2140.35,2631.66666667,19800,30
346,2144.1,2648.33333333,19800,30
347,2131.86666667,2620.0,19800,30
348,2146.85,2630.0,19800,30
349,2116.91666667,2605.0,19800,30
350,2141.0,2640.0,19800,30
351,2126.51666667,2611.66666667,19800,30
352,2117.78333333,2613.33333333,19800,30
353,2161.28333333,2675.0,19800,30
354,2136.81666667,2655.0,19800,30
355,2122.05,2628.33333333,19800,30
356,2164.25,2671.66666667,19800,30
357,2099.35,2595.0,19800,30
358,2151.43333333,2650.0,19800,30
359,2131.25,2625.0,19800,30
360,2155.45,2646.66666667,19800,30
361,2109.6,2640.0,19800,30
362,2153.51666667,2668.33333333,19800,30
363,2151.53333333,2656.66666667,19800,30
364,2114.15,2610.0,19800,30
365,2097.46666667,2606.66666667,19800,30
366,2112.2,2635.0,19800,30
367,2126.51666667,2641.66666667,19800,30
368,2156.73333333,2631.66666667,19800,30
369,2104.6,2613.33333333,19800,30
370,2142.78333333,2653.33333333,19800,30
371,2135.35,2645.0,19800,30
372,2122.71666667,2635.0,19800,30
373,2118.63333333,2646.66666667,19800,30
374,2143.55,2611.66666667,19800,30
375,2143.26666667,2656.66666667,19800,30
376,2114.56666667,2633.33333333,19800,30
377,2129.53333333,2645.0,19800,30
378,2141.68333333,2621.66666667,19800,30
379,2146.96666667,2646.66666667,19800,30
380,2131.28333333,2626.66666667,19800,30
381,2165.4,2640.0,19800,30
382,2121.68333333,2636.66666667,19800,30
383,2157.96666667,2645.0,19800,30
384,2151.78333333,2650.0,19800,30
385,2158.23333333,2655.0,19800,30
386,2173.21666667,2643.33333333,19800,30
387,2167.15,2656.66666667,19800,30
388,2161.51666667,2661.66666667,19800,30
389,2150.15,2625.0,19800,30
390,2140.43333333,2635.0,19800,30
391,2133.15,2653.33333333,19800,30
392,2155.83333333,2638.33333333,19800,30
393,2156.86666667,2655.0,19800,30
394,2186.03333333,2663.33333333,19800,30
395,2144.38333333,2645.0,19800,30
396,2177.5,2666.66666667,19800,30
397,2189.7,2650.0,19800,30
398,2163.01666667,2648.33333333,19800,30
399,2159.78333333,2670.0,19800,30
400,2169.53333333,2663.33333333,19800,30
401,2184.21666667,2663.33333333,19800,30
402,2163.06666667,2655.0,19800,30
403,2165.43333333,2650.0,19800,30
404,2180.01666667,2668.33333333,19800,30
405,2160.48333333,2633.33333333,19800,30
406,2186.2,2641.66666667,19800,30
407,2163.08333333,2661.66666667,19800,30
408,2164.65,2665.0,19800,30
409,2139.98333333,2655.0,19800,30
410,2180.66666667,2671.66666667,19800,30
411,2170.51666667,2673.33333333,19800,30
412,2162.1,2653.33333333,19800,30
413,2173.1,2661.66666667,19800,30
414,2180.71666667,2663.33333333,19800,30
415,2155.2,2666.66666667,19800,30
416,2143.83333333,2635.0,19800,30
417,2188.08333333,2681.66666667,19800,30
418,2160.1,2638.33333333,19800,30
419,2175.55,2670.0,19800,30
420,2179.75,2665.0,19800,30
421,2167.53333333,2668.33333333,19800,30
422,2195.46666667,2666.66666667,19800,30
423,2181.25,2691.66666667,19800,30
424,2175.06666667,2655.0,19800,30
425,2187.5,2661.66666667,19800,30
426,2167.9,2656.66666667,19800,30
427,2167.85,2671.66666667,19800,30
428,2196.9,2671.66666667,19800,30
429,2169.01666667,2638.33333333,19800,30
430,2138.56666667,2628.33333333,19800,30
431,2172.48333333,2673.33333333,19800,30
432,2166.78333333,2688.33333333,19800,30
433,2164.73333333,2671.66666667,19800,30
434,2197.9,2691.66666667,19800,30
