Generation,Average,Best,Updates
0,288,2600,10000
1,1198,3400,10000
2,1693,3500,10000
3,1756,3400,10000
4,1902,3200,10000
5,1859,3500,10000
6,2208,3600,10000
7,1916,3500,10000
8,2096,3300,10000
9,2024,3400,10000
10,2225,3500,10000
11,1854,3000,10000
12,2271,3700,10000
13,2024,3200,10000
14,2265,3200,10000
15,2168,3100,10000
16,2320,3200,10000
17,2256,3300,10000
18,2038,3400,10000
19,2327,3500,10000
20,2407,3700,10000
21,2361,3500,10000
22,2562,3800,10000
23,2412,3700,10000
24,2565,3600,10000
25,2571,3800,10000
26,2659,3700,10000
27,2630,3600,10000
28,2790,4400,10000
29,3014,4200,10000
30,2561,3400,10000
31,2604,3700,10000
32,2483,4300,10000
33,2598,3500,10000
34,2629,4400,10000
35,2578,4300,10000
36,2702,3900,10000
37,2761,3900,10000
38,2651,3900,10000
39,2681,3800,10000
40,2866,4100,10000
41,2596,3700,10000
42,2827,3800,10000
43,2805,3700,10000
44,2923,4000,10000
45,2734,3800,10000
46,2673,3700,10000
47,2695,3800,10000
48,2840,4200,10000
49,2624,3400,10000
50,2777,3800,10000
51,2651,3500,10000
52,2659,3800,10000
53,2786,4100,10000
54,2706,3800,10000
55,2592,3600,10000
56,2604,3700,10000
57,2796,4100,10000
58,2720,4100,10000
59,2734,3800,10000
60,2614,3400,10000
61,2717,3800,10000
62,2784,3800,10000
63,2728,3900,10000
64,2821,3700,10000
65,2857,4300,10000
66,2784,4100,10000
67,2745,4000,10000
68,2683,3700,10000
69,2373,3400,10000
70,2755,3800,10000
71,2704,4200,10000
72,2651,3500,10000
73,2523,3800,10000
74,2743,3800,10000
75,2476,3600,10000
76,2829,4100,10000
77,2990,4400,10000
78,2702,3900,10000
79,2779,3900,10000
80,2567,3600,10000
81,2868,3800,10000
82,2675,3700,10000
83,2618,3700,10000
84,2775,3800,10000
85,2400,3500,10000
86,2675,3900,10000
87,2703,3600,10000
88,2626,3900,10000
89,2660,3800,10000
90,2516,3700,10000
91,2976,4000,10000
92,2537,3800,10000
93,3067,4000,10000
94,2533,4200,10000
95,2694,3900,10000
96,2572,3600,10000
97,2905,3800,10000
98,2871,4300,10000
99,2655,3900,10000
100,2728,3800,10000
101,2680,3700,10000
102,3056,4100,10000
103,2816,4100,10000
104,2568,3600,10000
105,2878,3800,10000
106,2792,3800,10000
107,2861,4500,10000
108,2923,3900,10000
109,2557,3600,10000
110,2838,3800,10000
111,2615,3700,10000
112,2994,3700,10000
113,2871,4000,10000
114,2945,3800,10000
115,3032,4100,10000
116,2921,4300,10000
117,2660,3700,10000
118,2726,3700,10000
119,2622,3700,10000
120,2686,3800,10000
121,2600,3800,10000
122,2523,3700,10000
123,2770,3700,10000
124,2672,3600,10000
125,2930,3900,10000
126,2595,3500,10000
127,2785,3600,10000
128,2581,3800,10000
129,2782,4000,10000
130,2670,3800,10000
131,2827,4500,10000
132,2683,3700,10000
133,2520,3900,10000
134,2659,4000,10000
135,2596,3700,10000
136,2687,3600,10000
137,2804,3800,10000
138,2750,3400,10000
139,2861,3900,10000
140,2682,3800,10000
141,2886,4300,10000
142,2854,4000,10000
143,2508,3500,10000
144,2645,3900,10000
145,2711,3500,10000
146,3051,4100,10000
147,2622,4100,10000
148,2885,3900,10000
149,2625,3700,10000
150,2826,4000,10000
151,2663,3600,10000
152,2576,3700,10000
153,2868,4100,10000
154,2715,3900,10000
155,2552,3500,10000
156,2893,3800,10000
157,2859,3800,10000
158,2793,4000,10000
159,2593,3600,10000
160,2668,3600,10000
161,2616,3700,10000
162,2585,3800,10000
163,2898,4000,10000
164,2939,4200,10000
165,2675,3600,10000
166,2925,4200,10000
167,2707,3500,10000
168,2734,4100,10000
169,2957,3800,10000
170,3028,4100,10000
171,2818,4000,10000
172,2928,3800,10000
173,2871,4200,10000
174,2830,4300,10000
175,2518,3600,10000
176,2635,3500,10000
177,2912,3800,10000
178,2884,3800,10000
179,2742,3800,10000
180,2815,4000,10000
181,2688,3800,10000
182,2965,4200,10000
183,2720,3900,10000
184,2919,3800,10000
185,2780,4100,10000
186,2675,3500,10000
187,2557,3800,10000
188,2816,3800,10000
189,2767,3800,10000
190,2749,4100,10000
191,2634,3500,10000
192,2525,3500,10000
193,2795,3900,10000
194,2891,3700,10000
195,2642,3400,10000
196,2738,4200,10000
197,2483,3600,10000
198,2540,3800,10000
199,2863,4000,10000
200,2731,4000,10000
