Generation,Average,Best,Updates
0,1139,2800,81957
1,1697,2900,118889
2,2480,3400,161981
3,2429,3500,159771
4,2561,3500,169782
5,2670,4000,181295
6,510,1600,41994
7,566,2400,49196
8,1144,2100,85576
9,972,2100,74826
10,1379,2800,100854
11,2251,3700,150511
12,2337,3400,157454
13,2330,3100,155097
14,1389,2600,99039
15,1770,3300,124613
16,2140,3600,149582
17,2509,3800,164778
18,2068,3600,145450
19,1591,2900,119494
20,2236,3000,153088
21,2202,3400,152840
22,2195,3300,156638
23,2612,3800,173962
24,1939,3100,141114
25,2460,3300,160041
26,1985,3300,138105
27,2176,3800,156072
28,1719,2900,121572
29,1527,2800,114198
30,2329,3800,159126
31,1376,3200,106432
32,1748,3000,119825
33,2189,3400,152784
34,1741,3500,127985
35,2490,3700,172785
36,2614,3800,178664
37,2568,3800,172984
38,1633,2700,120319
39,2283,3600,151660
40,2266,3500,154833
41,1926,3400,135643
42,2417,3900,161441
43,2378,3300,161591
44,1842,3300,132558
45,1797,3100,124825
46,1830,3700,133312
47,2053,2900,142441
48,2409,3600,158557
49,1903,3200,134387
50,1978,3000,143155
51,2267,3400,159638
52,2159,4000,155676
53,2002,3300,140543
54,2583,3700,175231
55,2352,3300,159238
56,2444,3500,167317
57,2136,3300,148490
58,1538,2800,113712
59,2428,3400,167239
60,2392,3500,156362
61,2578,3700,174356
62,2124,3400,144646
63,2569,3400,169167
64,2429,3300,159771
65,2606,3600,169569
66,2542,3700,171492
67,2698,3800,177212
68,2544,3900,167761
69,1107,2400,87501
70,1210,2200,88138
71,1525,3000,109361
72,1117,3000,89373
73,2047,3600,143838
74,1247,3100,100971
75,582,2700,53885
76,1102,2800,88185
77,1647,3000,123904
78,1686,3200,121532
79,1220,3500,92834
80,1167,2600,91213
81,1608,3000,114675
82,1641,2700,117735
83,2100,3700,145823
84,1833,3100,125515
85,2263,3800,160002
86,2050,3200,144173
