Generation,Average,Best,Updates,Samples
159,1574.5,2020.0,19800,5
160,1658.0,2220.0,19800,5
161,1575.3,2100.0,19800,5
162,1719.3,2270.0,19800,5
163,1618.7,2080.0,19800,5
164,1689.1,2240.0,19800,5
165,1624.0,2080.0,19800,5
166,1653.2,2200.0,19800,5
167,1606.0,2125.0,19800,4
168,1470.75,1862.5,19800,4
169,1615.5,2137.5,19800,4
170,1482.625,2000.0,19800,4
171,1447.0,1912.5,19800,4
172,1452.25,2000.0,19800,4
173,1539.375,1987.5,19800,4
174,1564.625,2112.5,19800,4
175,1532.25,1925.0,19800,4
176,1488.25,1925.0,19800,4
177,1510.625,1962.5,19800,4
178,1503.125,1925.0,19800,4
179,1513.0,1937.5,19800,4
180,1530.5,1937.5,19800,4
181,1542.875,2087.5,19800,4
182,1368.83333333,1750.0,19800,3
183,1335.83333333,1733.33333333,19800,3
184,1273.5,1666.66666667,19800,3
185,1306.83333333,1666.66666667,19800,3
186,1257.33333333,1633.33333333,19800,3
187,1292.16666667,1683.33333333,19800,3
188,1379.5,1816.66666667,19800,3
189,1267.66666667,1700.0,19800,3
190,1350.66666667,1816.66666667,19800,3
191,1364.5,1716.66666667,19800,3
192,1286.33333333,1700.0,19800,3
193,1409.0,1750.0,19800,3
194,1212.16666667,1633.33333333,19800,3
195,1308.5,1716.66666667,19800,3
196,1259.5,1616.66666667,19800,3
197,1288.66666667,1716.66666667,19800,3
198,1312.5,1750.0,19800,3
199,1250.16666667,1750.0,19800,3
200,1331.83333333,1750.0,19800,3
201,1317.5,1800.0,19800,3
202,1099.33333333,1650.0,19800,3
203,1306.66666667,1683.33333333,19800,3
204,1268.16666667,1833.33333333,19800,3
205,1384.5,1950.0,19800,3
206,1414.66666667,1766.66666667,19800,3
207,1361.33333333,1733.33333333,19800,3
208,1393.33333333,1750.0,19800,3
209,1194.0,1500.0,19800,2
210,1160.0,1550.0,19800,2
211,1169.25,1650.0,19800,2
212,1207.75,1600.0,19800,2
213,981.5,1450.0,19800,2
214,1971.0,2650.0,19800,1
215,1974.0,2500.0,19800,1
