generation,averageFitness,topFitness
0,560.5,1800
1,990,2100
2,608,2200
3,1952.5,2650
4,1897,2850
5,1655,2750
6,1275.5,2850
7,1336,2700
8,1325,3000
9,2146,2800
10,1915,3000
11,2127.5,2950
12,2116,2950
13,1734.5,2800
14,1790.5,2850
15,1979,2950
16,2190.5,3000
17,2165,3000
18,2255,3000
19,2416,3000
20,2559.5,2900
21,2310,2900
22,2297,2900
23,2514,3000
24,2219.5,3000
25,2258,2950
26,2093,2750
27,1725.5,2650
28,2327.5,3000
29,2353.5,2950
30,2410.5,2900
31,2019.5,2850
32,2210,2900
33,1986,2950
34,2269,2850
35,2255,2950
36,2165.5,2900
37,2382,2950
38,2379.5,2950
39,2390.5,2900
40,2154.5,2800
41,2189,2800
42,1954.5,3000
43,2196,2950
44,1537,2550
45,2077,2850
46,2488,3000
47,2261.5,2950
48,1855,2700
49,2235,2750
50,1971.5,2700
51,2179,3000
52,2506.5,2900
53,2304,2950
54,2508.5,3000
55,2333.5,3000
56,2290,2900
57,2171,2850
58,2290,3000
59,1915.5,2800
60,2462,2950
61,2142.5,2950
62,2014,2750
63,2340.5,2950
64,2413,2900
65,2265.5,2750
66,2386,2900
67,2210,2750
68,2501,3000
69,2358,2950
70,2414.5,2900
71,1671.5,2750
72,1952.5,2700
73,2385.5,2900
74,2146,2800
75,2362,2850
76,2269.5,2950
77,2330,3000
78,2062,2550
79,2474.5,3000
80,1784,2450
81,2369,3000
82,2350,2950
83,2237.5,3000
84,2496,3000
85,2197.5,2900
86,2324,2850
87,2327,3000
88,1585,3000
89,2243.5,2950
90,2176.5,2900
91,2023,2700
92,2216.5,2950
93,2064,2800
94,2045.5,2800
95,1903,2700
96,1843.5,2900
97,1876.5,2900
98,1901.5,2700
99,1817.5,2750
100,1897,2750
101,2186.5,2900
102,2054.5,2750
103,1939.5,2800
104,2082,2850
105,1922.5,2850
106,1913,3000
107,2226.5,3000
108,2369.5,3000
109,2140.5,2800
110,2039.5,2850
111,1512.5,2850
112,2663,3000
113,2333,2850
114,2041.5,2800
115,2047.5,2950
116,1825,2850
117,2091,2950
118,2108,2850
119,2221,2850
120,2058.5,2750
121,2361.5,2950
122,2201.5,2950
123,1865,2550
124,2245.5,2900
125,1961.5,3000
126,2187,2850
127,2282.5,3000
128,2132,2750
129,2213.5,2800
130,2275,2700
131,2536,3000
132,2312,3000
133,2303.5,2950
134,2342.5,2950
135,1956.5,2700
136,2358.5,3000
137,2169,2900
138,2404.5,2950
139,2087.5,2950
140,2392.5,3000
141,2213.5,2900
142,2072.5,2800
143,2140.5,2900
144,2363,2950
145,2088.5,2950
146,2168.5,3000
147,2239.5,3000
148,2029,2650
149,2118,2750
150,2033,2700
151,1872,2800
152,1889,2800
153,2116,2850
154,2122,2850
155,1531.5,2750
156,1668,2700
157,1734.5,2650
158,2002,2650
159,2243.5,2850
160,1965,2750
161,1982,2950
162,1613.5,2650
163,1744,2700
164,2186.5,2850
165,2190.5,2900
166,1916.5,2850
167,2072.5,2800
168,1527,2600
169,2150.5,3000
170,1965.5,2850
171,2121.5,2900
172,2236,3000
173,1999,2900
174,1633.5,2500
175,2137,2950
176,2115,2950
177,1824,2650
178,2080,3000
179,1827.5,2950
180,1993.5,2950
181,2039.5,2900
182,2059,2900
183,1771,2700
184,1649,2750
185,1943,2900
186,1908,2750
187,1618.5,2750
188,1679.5,2850
189,1765.5,2700
190,1400,2550
191,2084,3000
192,1347,2800
193,1599.5,2750
194,1837,2800
195,1730,2750
196,1975,2900
197,1693,2750
198,1848.5,2750
199,1921,2750
200,1735.5,2900
