Generation,Average,Best,Updates
0,63,1000,0
1,487,1500,0
2,518,1900,0
3,739,2000,0
4,1017,2500,0
5,703,1800,0
6,979,2500,0
7,764,2300,0
8,1075,2800,0
9,1308,2600,0
10,1342,2900,0
11,1471,2700,0
12,1375,3000,0
13,1392,2900,0
14,1321,2500,0
15,1457,3000,0
16,1391,2900,0
17,1562,3000,0
18,1812,2900,0
19,1485,2700,0
20,1763,2600,0
21,1784,3100,0
22,2042,3300,0
23,1913,3200,0
24,1857,3100,0
25,1890,3400,0
26,1896,3000,0
27,1909,2900,0
28,1823,2900,0
29,1838,3200,0
30,1976,4100,0
31,2130,3500,0
32,2024,3400,0
33,2011,3100,0
34,2280,3600,0
35,1997,3300,0
36,2303,3700,0
37,2126,3400,0
38,2081,3500,0
39,2215,3700,0
40,2494,3800,0
41,2099,3200,0
42,2268,4000,0
43,2059,3300,0
44,2339,3800,0
45,2139,3600,0
46,2283,3700,0
47,2046,3300,0
48,2117,3600,0
49,2097,3600,0
50,2396,3400,0
51,2295,3600,0
52,2260,3300,0
53,2432,3600,0
54,2408,3700,0
55,2483,3700,0
56,2144,3300,0
57,2449,3700,0
58,2252,3900,0
59,2734,3900,0
60,2514,3700,0
61,2354,3500,0
62,2213,3600,0
63,2394,4000,0
64,2141,3400,0
65,2330,3400,0
66,2459,3700,0
67,2374,3900,0
68,2364,4100,0
69,2515,3900,0
70,2491,3600,0
71,2062,3800,0
72,2304,3900,0
73,2317,3700,0
74,2765,4000,0
75,2323,3800,0
76,2668,4100,0
77,2078,3600,0
78,2422,3500,0
79,2531,4300,0
80,2493,3600,0
81,2623,4200,0
82,2303,3500,0
83,2131,3800,0
84,2576,3500,0
85,2423,3800,0
86,2466,3600,0
87,2387,3700,0
88,2523,3600,0
89,2521,3600,0
90,2539,3600,0
91,2457,3400,0
92,2537,4100,0
93,2490,3500,0
94,2619,3600,0
95,2586,3600,0
96,2480,3400,0
97,2274,4100,0
98,2371,3300,0
99,2540,3600,0
100,2612,3800,0
101,2609,3900,0
102,2735,3900,0
103,2644,3700,0
104,2456,3600,0
105,2590,3600,0
106,2552,3800,0
107,2548,3600,0
108,2588,3800,0
109,2539,3700,0
110,2659,3700,0
111,2838,4000,0
112,2440,3800,0
113,2782,4300,0
114,2743,4000,0
115,2610,3700,0
116,2664,3700,0
117,2349,3800,0
118,2425,3700,0
119,2682,3700,0
120,2478,3700,0
121,2546,3600,0
122,2535,4000,0
123,2893,4100,0
124,2708,3600,0
125,2730,3700,0
126,2649,4200,0
127,2461,3800,0
128,2455,3900,0
129,2528,3700,0
130,2625,3900,0
131,2425,3200,0
132,2665,3900,0
133,2733,4300,0
134,2636,3600,0
135,2487,4000,0
136,2437,3600,0
137,2644,4000,0
138,2455,3700,0
139,2445,3500,0
140,2762,3700,0
141,2640,3600,0
142,2348,3800,0
143,2371,3300,0
144,2582,3800,0
145,2585,3400,0
146,2673,3600,0
147,2896,4000,0
148,2610,3500,0
149,2761,3900,0
150,2687,3800,0
151,2425,3500,0
152,2363,4000,0
153,2539,4100,0
154,2559,3500,0
155,2603,3700,0
156,2448,3600,0
157,2515,3500,0
158,2621,3700,0
159,2767,4000,0
160,2465,3600,0
161,2759,3900,0
162,2610,3700,0
163,2806,3900,0
164,2542,3800,0
165,2668,4200,0
166,2507,3800,0
167,2389,3600,0
168,2338,3600,0
169,2572,3900,0
170,2603,4000,0
171,2566,3400,0
172,2612,3400,0
173,2790,3700,0
174,2789,3800,0
175,2801,4200,0
176,2500,3500,0
177,2895,3800,0
178,2686,3700,0
179,2891,3900,0
180,2778,4100,0
181,2479,3800,0
182,2397,3200,0
183,2600,3500,0
184,2403,4000,0
185,2632,3800,0
186,2670,3900,0
187,2620,3500,0
188,2741,3700,0
189,2448,3300,0
190,2819,4000,0
191,2484,3200,0
192,2599,3500,0
193,2814,3800,0
194,2644,4000,0
195,2597,3600,0
196,2794,4000,0
197,2711,3400,0
198,2607,3900,0
199,2838,3900,0
200,2508,4000,0
