Generation,Average,Best,Updates
0,116,1600,10000
1,1122,2300,10000
2,1304,3200,10000
3,1424,2400,10000
4,1597,2600,10000
5,1640,3000,10000
6,1726,3400,10000
7,1556,2700,10000
8,1826,3100,10000
9,1807,3100,10000
10,1906,3000,10000
11,1968,3100,10000
12,1605,2500,10000
13,1756,2900,10000
14,1800,2800,10000
15,2063,3200,10000
16,2382,3300,10000
17,1957,2800,10000
18,2114,3300,10000
19,2046,2800,10000
20,2119,3200,10000
21,2346,3400,10000
22,2026,3600,10000
23,2220,3400,10000
24,2068,3300,10000
25,2246,3200,10000
26,2462,3600,10000
27,2102,3500,10000
28,2088,3200,10000
29,2164,3300,10000
30,2384,3600,10000
31,2259,3700,10000
32,2199,3500,10000
33,2206,3400,10000
34,2450,3600,10000
35,2184,3300,10000
36,2327,3700,10000
37,2359,3700,10000
38,2646,3800,10000
39,2377,3800,10000
40,2557,3400,10000
41,2394,3700,10000
42,2558,3700,10000
43,2494,3400,10000
44,2699,4000,10000
45,2532,3600,10000
46,2313,3000,10000
47,2682,3600,10000
48,2648,3900,10000
49,2185,3200,10000
50,2412,3300,10000
51,2597,3700,10000
52,2466,3400,10000
53,2483,3300,10000
54,2595,3700,10000
55,2358,3400,10000
56,2416,3800,10000
57,2471,3300,10000
58,2559,3400,10000
59,2443,3500,10000
60,2633,3600,10000
61,2662,4100,10000
62,2488,3600,10000
63,2620,3400,10000
64,2445,3600,10000
65,2615,3600,10000
66,2579,3500,10000
67,2524,3500,10000
68,2609,3500,10000
69,2648,3400,10000
70,2747,4000,10000
71,2910,3700,10000
72,2414,3400,10000
73,2589,3600,10000
74,2611,3600,10000
75,2643,3600,10000
76,2414,3100,10000
77,2580,3400,10000
78,2663,3600,10000
79,2682,3900,10000
80,2787,3600,10000
81,2811,3600,10000
82,2652,3600,10000
83,2549,3400,10000
84,2949,3800,10000
85,2817,3900,10000
86,2957,4000,10000
87,2837,3600,10000
88,2833,4000,10000
89,2840,3800,10000
90,2954,3700,10000
91,2880,4000,10000
92,2638,4200,10000
93,2597,3800,10000
94,2743,3700,10000
95,2463,3500,10000
96,2866,3900,10000
97,2631,3900,10000
98,2770,3700,10000
99,2538,4000,10000
100,2780,3900,10000
101,2394,3500,10000
102,2784,3900,10000
103,2507,3600,10000
104,2746,3900,10000
105,2642,4000,10000
106,2663,3500,10000
107,2682,4100,10000
108,2715,3700,10000
109,2727,3600,10000
110,2852,3900,10000
111,2679,3800,10000
112,3015,3800,10000
113,2691,4000,10000
114,2539,3600,10000
115,2760,3700,10000
116,2948,3900,10000
117,2873,4300,10000
118,2857,3800,10000
119,2728,3600,10000
120,2649,3900,10000
121,2895,4200,10000
122,2659,3700,10000
123,2622,3500,10000
124,2894,3800,10000
125,2565,4000,10000
126,2785,3700,10000
127,2923,4500,10000
128,2541,3400,10000
129,2788,3800,10000
130,2905,4100,10000
131,2897,3900,10000
132,2517,3600,10000
133,2672,3800,10000
134,2875,4000,10000
135,2780,3800,10000
136,2526,3500,10000
137,2726,3900,10000
138,2997,4500,10000
139,2805,4100,10000
140,2626,3500,10000
141,2660,4000,10000
142,2893,4000,10000
143,2797,3900,10000
144,2695,3700,10000
145,2795,3800,10000
146,2715,3800,10000
147,2898,3700,10000
148,2806,4200,10000
149,2708,3700,10000
150,2513,4200,10000
151,2551,3800,10000
152,2874,4100,10000
153,2659,3500,10000
154,2545,3800,10000
155,2845,3800,10000
156,2806,4200,10000
157,2738,3600,10000
158,2792,3600,10000
159,2590,3800,10000
160,2503,3800,10000
161,2665,3900,10000
162,2992,4000,10000
163,2542,3500,10000
164,2631,3700,10000
165,2861,4100,10000
166,2846,3700,10000
167,2609,3800,10000
168,2983,4100,10000
169,2668,3500,10000
170,2907,3700,10000
171,3099,4300,10000
172,2767,3700,10000
173,2820,3700,10000
174,2516,3600,10000
175,2916,3900,10000
176,2854,3900,10000
177,2820,4100,10000
178,2618,3800,10000
179,2621,3800,10000
180,2625,3800,10000
181,2679,3800,10000
182,2651,4000,10000
183,2770,3900,10000
184,2614,3800,10000
185,2601,3700,10000
186,2649,3800,10000
187,3012,4200,10000
188,2860,3800,10000
189,3226,4200,10000
190,2679,4000,10000
191,2740,3900,10000
192,2560,3700,10000
193,2484,3400,10000
194,2847,4200,10000
195,2712,3700,10000
196,2712,4100,10000
197,2590,3600,10000
198,2688,3800,10000
199,2687,4300,10000
200,2798,3900,10000
