Generation,Average,Best,Updates
0,492,2600,48552
1,1256,2700,124207
2,1694,2700,167501
3,1939,2700,191713
4,1980,3400,195671
5,2472,3500,244510
6,2625,3700,259540
7,2280,3700,225505
8,1999,3500,197813
9,2368,3500,234292
10,1742,3700,172389
11,2520,3700,249401
12,2248,3500,222456
13,1759,3600,174039
14,2483,3400,245717
15,1562,3700,154550
16,1625,2700,160822
17,1231,2500,121735
18,1003,2000,99233
19,1507,3000,149153
20,1774,3100,175568
21,1423,2500,140821
22,1548,2900,153194
23,1077,3100,106588
24,1528,3100,151172
25,1571,3400,155481
26,2036,3400,201487
27,2189,3200,216638
28,2639,4000,261154
29,2600,3700,257311
30,2344,3500,232011
