generation,averageFitness,topFitness
0,322.5,1350
1,1098.5,2350
2,1155.5,2200
3,720,1900
4,1087,2300
5,1072,2350
6,1117.5,2300
7,968,2050
8,1264.5,2300
9,449.5,1450
10,1167,2250
11,1303,2450
12,1202,2000
13,882,2200
14,1237.5,2300
15,827.5,1750
16,1180,2300
17,1303,2450
18,942.5,1950
19,1189.5,2350
20,682.5,1800
21,1222.5,2450
22,1326.5,2400
23,1107,2050
24,1281,2200
25,1112.5,2100
26,1259.5,2100
27,936,2450
28,1322,2450
29,1060.5,2100
30,1295.5,2300
31,1378,2550
32,1063,2150
33,1124,2400
34,591,1200
35,685,1500
36,1348,2400
37,1122,2150
38,124,1200
39,1179,2550
40,71.5,1200
41,848.5,1800
42,908,1800
43,833.5,2150
44,529.5,1850
45,604,1650
46,784.5,1800
47,448,1550
48,710.5,1750
49,593.5,1500
50,226,900
51,765,1600
52,648,1950
53,906,1950
54,411,1450
55,1024.5,2150
56,1279,2400
57,1039,2050
58,1125,2400
59,768.5,1900
60,623,1500
61,818,1900
62,899.5,1550
63,1139.5,2000
64,487.5,1300
65,987,1950
66,1216.5,2250
67,797,2400
68,1128,2050
69,487,1700
70,1070.5,2000
71,790,2000
72,948,1850
73,720.5,1800
74,693.5,1800
75,689.5,1850
76,1164.5,2100
77,882,1800
78,950,1650
79,1098.5,2100
80,1094.5,1850
81,923,1650
82,1232.5,1900
83,1186.5,1800
84,1409,2400
85,958.5,1650
86,1084.5,1900
87,1164.5,2150
88,1045.5,1700
89,1232.5,1900
90,1040.5,1850
91,1071,1800
92,1039.5,2000
93,935.5,1950
94,1087.5,1950
95,1460,2400
96,1102.5,1950
97,1003,1800
98,1212,2050
99,953.5,2150
100,1341.5,2050
101,1094,1900
102,1377,2100
103,686.5,1500
104,1097,1800
105,1126,2200
106,1032,1850
107,1091.5,2200
108,595.5,1450
109,1187.5,2000
110,1186,1950
111,1260,2300
112,1122.5,2100
113,955,1650
114,779.5,1550
115,1100,2050
116,1441,2200
117,1162.5,2000
118,945.5,2000
119,250,1600
120,1079,2300
121,1179,2050
122,1137.5,2050
123,684.5,1650
124,995,2000
125,1061.5,2050
126,1293.5,2350
127,727,1500
128,1097.5,1950
129,814,1900
130,1259.5,2150
131,1268.5,2050
132,1244.5,2150
133,1079,2000
134,1096,2050
135,1029.5,2050
136,1152,2100
137,810.5,1700
138,1131.5,1950
139,932.5,1800
140,837,1700
141,643.5,1600
142,1041.5,2000
143,1055,1800
144,868,1600
145,942,1850
146,1215,2450
147,720.5,1600
148,774.5,1550
149,1145.5,2100
150,829.5,1700
151,806.5,1700
152,919,1700
153,543.5,1750
154,1129.5,2150
155,845.5,1650
156,1091,1850
157,1175,2100
158,1262,2350
159,1108.5,2050
160,1026,2100
161,1224,2050
162,1034.5,2050
163,1102,1850
164,1304,2100
165,1073.5,2100
166,1419.5,2400
167,1248.5,2350
168,1392,2250
169,1096,2450
170,1390,2500
171,1183,2200
172,1393,2300
173,1230.5,2300
174,1207,2050
175,1530,2550
176,1414.5,2350
177,1228,2400
178,974,1900
179,1450,2400
180,1211,2100
181,1185.5,1950
182,1484,2400
183,1169,2200
184,1227,2100
185,1315.5,2200
186,1233,2450
187,1279.5,2100
188,1301.5,2400
189,1325,2450
190,1102.5,2050
191,1383,2400
192,1116,2400
193,1444.5,2400
194,1273,2350
195,1301.5,2350
196,1468,2400
197,1341,2450
198,1226,2250
199,1109.5,2050
200,1244,2200
201,1224,2000
202,1392.5,2700
203,1292.5,2250
204,1326.5,2250
205,1112.5,2100
206,1115.5,2000
207,1349,2400
208,1156,2250
209,1445.5,2300
210,1305,2050
211,1529,2450
212,1521,2350
213,1558.5,2300
214,1487,2100
215,1660.5,2450
216,1624,2600
217,1436,2300
218,1721.5,2300
219,1732.5,2550
220,1544,2250
221,1393.5,2000
222,1584,2300
223,1791,2500
224,1588,2350
225,1631,2550
226,1785.5,2500
227,1770.5,2650
228,1714,2500
229,1670.5,2350
230,1409,2200
231,1522.5,2250
232,1738.5,2500
233,1440.5,2100
234,1703,2500
235,1721,2450
236,1776,2550
237,1663.5,2400
238,1643.5,2500
239,1639,2400
240,1792,2500
241,1546.5,2400
242,1715.5,2400
243,1822,2650
244,1659.5,2500
245,1605.5,2450
246,1663.5,2350
247,1528.5,2250
248,1805.5,2650
249,1699.5,2350
250,1581.5,2600
251,1552.5,2400
252,1655,2450
253,1383,2200
254,1851.5,2550
255,1804,2600
256,1744,2500
257,1657,2450
258,1594,2600
259,1670,2400
260,1678,2450
261,1668.5,2300
262,1648,2450
263,1836.5,2700
264,1746.5,2550
265,1712.5,2450
266,1698.5,2550
267,1843,2650
268,1783.5,2500
269,1581.5,2450
270,1641.5,2450
271,1664.5,2450
272,1832.5,2500
273,1524.5,2350
274,1598.5,2500
275,1710.5,2400
276,1499,2550
277,1624,2500
278,1586.5,2350
279,1669,2600
280,1559.5,2450
281,1629.5,2450
282,1712.5,2500
283,1520.5,2350
284,1673,2450
285,1724.5,2450
286,1683.5,2400
287,855,2150
288,1622.5,2500
289,1748,2700
290,1737.5,2650
291,1526.5,2300
292,1723,2500
293,1622.5,2400
294,1682,2750
295,1716.5,2600
296,1693.5,2400
297,1831.5,2450
298,1747,2500
299,1740,2500
300,1722.5,2400
301,1734.5,2700
302,1842,2750
303,1639.5,2500
304,1746.5,2550
305,1731,2300
306,1651,2500
307,1946.5,2650
308,1819.5,2600
309,1605.5,2400
310,1803.5,2500
311,1733,2650
312,1793.5,2600
313,1313.5,2250
314,1631,2450
315,1605,2450
316,1559,2300
317,1854,2850
318,1720,2500
319,1904,2700
320,1798,2500
321,1770,2600
322,1691,2450
323,1635.5,2600
324,1839,2550
325,1802.5,2500
326,1718.5,2500
327,1805.5,2500
328,1894.5,2600
329,1900,2750
330,1717,2500
331,1792,2500
332,1865.5,2700
333,1914.5,2650
334,1544.5,2550
335,1821,2550
336,1776.5,2550
337,1714.5,2700
338,1626.5,2400
339,1838.5,2650
340,1722.5,2450
341,1879.5,2600
342,1804.5,2700
343,1883.5,2600
344,1781,2750
345,1777,2550
346,1883.5,2650
347,1889,2700
348,1568,2500
349,1770,2550
350,1786.5,2650
351,1807,2650
352,1934,2750
353,1875,2550
354,1942.5,2650
355,1759.5,2650
356,1883.5,2750
357,1686.5,2500
358,1868.5,2600
359,1844.5,2700
360,1799.5,2550
361,1660.5,2550
362,1754.5,2400
363,1759,2550
364,1870,2500
365,1899,2600
366,2020,2850
367,1664,2450
368,1765.5,2550
369,1824,2650
370,1766.5,2600
371,2027,2900
372,1660.5,2450
373,1868.5,2700
374,1825.5,2700
375,1917,2750
376,1898.5,2650
377,1803.5,2700
378,1920.5,2650
379,1772.5,2500
380,1745.5,2600
381,1804.5,2600
382,1782,2550
383,1753,2600
384,1986,2650
385,1908,2650
386,1836,2650
387,1935,2800
388,1900,2600
389,1669,2650
390,1983,2750
391,2064,2750
392,1749.5,2700
393,1753.5,2600
394,1804.5,2650
395,1993.5,2850
396,1727.5,2600
397,1852,2650
398,1753.5,2550
399,1770.5,2650
400,1769,2550
401,1875,2750
402,1975.5,2850
403,1911.5,2650
404,1916.5,2800
405,1875,2750
406,1900.5,2700
407,1734,2600
408,1813.5,2700
409,1761,2650
410,1661.5,2500
411,1876.5,2800
412,1845.5,2800
413,1906.5,2650
414,1824.5,2550
415,1817.5,2850
416,1778.5,2600
417,1801.5,2600
418,1763.5,2550
419,2000.5,2700
420,1802.5,2600
421,1658.5,2500
422,1797,2500
423,1992.5,2650
424,1657,2450
425,1762,2600
426,1882,2750
427,1884.5,2600
428,2054,2800
429,2067,2800
430,1945,2700
431,1802.5,2600
432,1886,2550
433,1868,2500
434,2043,2700
435,2002.5,2750
436,1713,2550
437,1918.5,2650
438,1848,2600
439,1914.5,2700
440,1639.5,2500
441,1822,2700
442,2056,2750
443,1937,2750
444,1796.5,2550
445,2000.5,2750
446,1647,2500
447,1846.5,2550
448,1835.5,2500
449,1822.5,2650
450,1896,2850
451,1928.5,2650
452,1896.5,2550
453,1876,2550
454,1735.5,2600
455,2042,2700
456,1969,2750
457,1799.5,2600
458,1785.5,2850
459,1807.5,2550
460,1833.5,2650
461,1832,2750
462,1987.5,2650
463,1880.5,2800
464,1951.5,2650
465,1891.5,2650
466,1999,2800
467,1906.5,2650
468,1792,2650
469,1908.5,2800
470,1909.5,2750
471,1920.5,2700
472,1710.5,2450
473,1776,2500
474,1782,2500
475,1955.5,2750
476,1884.5,2700
477,2085,2850
478,1666,2750
479,1885,2600
480,1938,2750
481,1892,2700
482,1791.5,2650
483,1769,2650
484,1860,2650
485,1844,2800
486,1950.5,2700
487,1845,2800
488,1880,2750
489,1988.5,2900
490,1800.5,2700
491,1847,2750
492,1779,2600
493,1921,2750
494,1876,2650
495,1782,2650
496,1827,2750
497,1820.5,2650
498,1835,2750
499,1881.5,2600
500,1914.5,2750
