generation,averageFitness,topFitness
0,206,800
1,803,1950
2,979,1700
3,952,1650
4,1146.5,1900
5,1338,2100
6,1139,1650
7,1552,2450
8,1188,1950
9,1939.5,2550
10,1827,2550
11,1509.5,2550
12,1302.5,2000
13,1475,2100
14,1426.5,2100
15,1313.5,2250
16,1642.5,2300
17,1515.5,2100
18,1379,1850
19,1717,2400
20,1146,1900
21,1732,2650
22,1556,2200
23,1310.5,2200
24,1363.5,1950
25,1358.5,2050
26,1467,2450
27,1545,2100
28,1597,2100
29,1384,1850
30,1613.5,2150
31,1384,2150
32,1374,2000
33,1373.5,2100
34,1297,1750
35,1348.5,2050
36,1319.5,1950
37,1367,2000
38,1102,2450
39,1314.5,2100
40,1390.5,2000
41,1273.5,2050
42,1584.5,1950
43,1838,2150
44,1256,1750
45,1666.5,2700
46,1432,2250
