Generation,Average,Best,Updates,Samples
86,2094.6,3260.0,207246,30
87,2125.66666667,3236.66666667,210315,30
88,2228.73333333,3363.33333333,220519,30
89,2138.6,3270.0,211607,30
90,2053.83333333,3263.33333333,203207,30
91,1982.33333333,3243.33333333,196152,30
92,2093.93333333,3286.66666667,207196,30
93,1942.0,3136.66666667,192141,30
94,2112.16666667,3260.0,208972,30
95,2084.9,3233.33333333,206288,30
96,2107.53333333,3290.0,208524,30
97,2021.7,3226.66666667,200032,30
98,2207.2,3473.33333333,218384,30
99,2059.83333333,3233.33333333,203815,30
100,2117.23333333,3353.33333333,209474,30
101,2099.7,3280.0,207752,30
102,1951.5,3090.0,193080,30
103,1917.93333333,3130.0,189766,30
104,2018.63333333,3243.33333333,199735,30
105,1983.1,3290.0,196207,30
106,1890.6,3066.66666667,187057,30
107,1998.9,3200.0,197786,30
108,1875.26666667,3116.66666667,185530,30
109,2178.6,3346.66666667,215558,30
110,2132.53333333,3356.66666667,211004,30
111,2033.16666667,3270.0,201171,30
112,2023.0,3223.33333333,200163,30
113,2001.06666667,3350.0,198007,30
114,2015.1,3263.33333333,199382,30
115,1849.16666667,3130.0,182960,30
116,2016.4,3270.0,199504,30
117,2032.76666667,3356.66666667,201133,30
118,1964.96666667,3173.33333333,194418,30
119,2018.46666667,3190.0,199717,30
120,2008.13333333,3263.33333333,198698,30
121,1997.33333333,3243.33333333,197629,30
122,2064.66666667,3240.0,204286,30
123,1948.8,3176.66666667,192817,30
124,2057.33333333,3230.0,203552,30
125,2071.76666667,3253.33333333,204994,30
126,2036.53333333,3236.66666667,201506,30
127,1955.0,3180.0,193448,30
128,2060.2,3290.0,203838,30
129,1911.6,3223.33333333,189148,30
130,2159.26666667,3353.33333333,213653,30
131,1933.7,3130.0,191341,30
132,2006.33333333,3153.33333333,198532,30
133,2145.36666667,3286.66666667,212268,30
134,1893.36666667,3126.66666667,187340,30
135,1971.8,3180.0,195093,30
136,1942.56666667,3230.0,192187,30
137,2026.83333333,3293.33333333,200536,30
138,1966.8,3210.0,194613,30
139,2113.3,3286.66666667,209092,30
140,1931.93333333,3073.33333333,191142,30
141,2071.4,3263.33333333,204963,30
142,2236.73333333,3423.33333333,221295,30
143,2107.16666667,3303.33333333,208494,30
144,2082.7,3290.0,206069,30
145,2011.2,3260.0,198990,30
146,1900.46666667,3103.33333333,188043,30
147,1934.63333333,3140.0,191416,30
148,2106.93333333,3326.66666667,208467,30
149,2117.8,3340.0,209534,30
150,2052.3,3263.33333333,203068,30
151,2077.5,3276.66666667,205573,30
152,1933.56666667,3150.0,191325,30
153,2069.46666667,3263.33333333,204769,30
154,2086.5,3236.66666667,206456,30
155,2036.06666667,3250.0,201458,30
156,2027.9,3286.66666667,200660,30
157,2065.16666667,3263.33333333,204342,30
158,1931.73333333,3243.33333333,191144,30
159,1943.53333333,3160.0,192314,30
160,1977.76666667,3253.33333333,195705,30
161,1948.3,3136.66666667,192785,30
162,1793.63333333,3060.0,177487,30
163,1792.96666667,2976.66666667,177417,30
164,1880.03333333,3093.33333333,186034,30
165,1915.9,3100.0,189577,30
166,1841.86666667,3023.33333333,182262,30
167,1678.0,2876.66666667,166034,30
168,1907.26666667,3126.66666667,188724,30
169,1849.93333333,3076.66666667,183039,30
170,2010.03333333,3153.33333333,198898,30
171,1878.96666667,3036.66666667,185920,30
172,2011.86666667,3250.0,199072,30
173,1935.3,3190.0,191497,30
174,1841.03333333,3090.0,182181,30
175,1870.7,3113.33333333,185100,30
176,1949.36666667,3116.66666667,192877,30
177,1855.33333333,3096.66666667,183587,30
178,1742.43333333,2923.33333333,172414,30
179,2061.86666667,3240.0,204012,30
180,1991.36666667,3136.66666667,197050,30
181,1904.33333333,3163.33333333,188426,30
182,1768.9,2986.66666667,175024,30
183,1702.3,2940.0,168429,30
184,1806.66666667,2980.0,178759,30
185,1898.03333333,3100.0,187794,30
186,1915.66666667,3203.33333333,189538,30
187,1826.6,3053.33333333,180737,30
188,1970.63333333,3066.66666667,194986,30
189,2044.03333333,3230.0,202233,30
190,2007.2,3193.33333333,198604,30
191,1913.36666667,3196.66666667,189323,30
192,2018.4,3213.33333333,199723,30
193,2100.36666667,3366.66666667,207818,30
194,1977.86666667,3300.0,195700,30
195,1953.9,3146.66666667,193324,30
