Generation,Average,Best,Updates
0,903.75,7023,0
1,1548.96,8017,0
2,2060.36,7034,0
3,1880.95,7011,0
4,2272.68,7025,0
5,2130.22,8035,0
6,1469.77,6015,0
7,2182.35,7029,0
8,2473.44,9027,0
9,1841,7022,0
10,1690.33,8016,0
11,2123.21,7016,0
12,2843.9,9017,0
13,2334.1,9025,0
14,3187.22,10022,0
15,2672.32,12019,0
16,2522.16,8016,0
17,3243.41,11019,0
18,2603.75,7023,0
19,2704.18,9018,0
20,2862.07,9020,0
21,4558.65,9031,0
22,3426.85,8029,0
23,3661.96,8034,0
24,3204.6,10026,0
25,3186.56,9029,0
26,3305.88,10029,0
27,4663.06,11026,0
28,4299.87,11025,0
29,5210.59,10024,0
30,6410.93,10023,0
31,5244.78,10025,0
32,3762.19,8029,0
33,4180.8,9026,0
34,5012.1,10020,0
35,4770.75,12022,0
36,5840.72,12022,0
37,5115.4,10034,0
38,5629.67,15022,0
39,5010,14030,0
40,6011.3,11026,0
41,5882.58,10025,0
42,5932.66,13025,0
43,5920.35,11024,0
44,5370.82,15016,0
45,5778.07,13021,0
46,6442.88,16023,0
47,7232.31,15036,0
48,5744.74,15016,0
49,7439.22,13023,0
50,7670.26,17021,0
51,7099.4,14017,0
52,6391.76,13016,0
53,7121.93,15019,0
54,6920.03,13027,0
55,7959.01,15024,0
56,6799.18,13021,0
57,8126.71,15016,0
58,6329.38,13023,0
59,8447.48,18016,0
60,7009.78,14013,0
61,8119.04,15024,0
62,8196.96,15013,0
63,7978.42,15023,0
64,6737.54,16018,0
65,8345.74,17017,0
66,7386.86,16022,0
67,8230.59,15015,0
68,8937.74,16015,0
69,7826.58,16022,0
70,9657.45,18021,0
71,9525.41,15017,0
72,9106.18,16016,0
73,9786.55,20020,0
74,9426.95,15021,0
75,8235.52,17014,0
76,9757.94,17018,0
77,8005.8,15013,0
78,8387.37,17011,0
79,9435.95,18021,0
80,9695.88,16021,0
81,8097.29,15018,0
82,9705.59,17021,0
83,9116.72,15020,0
84,9445.55,18009,0
85,8567.78,15015,0
86,9715.48,19018,0
87,9655.65,16013,0
88,10168.12,17018,0
89,11869.72,19013,0
90,9109.1,15025,0
91,9379.32,16017,0
92,8288.41,16019,0
93,10558.28,19015,0
94,9356.69,16020,0
95,9667.94,18021,0
96,9366.81,17011,0
97,9239.02,17024,0
98,10258.02,19016,0
99,9569.28,19014,0
100,11136.35,18014,0
101,11280.03,18022,0
102,11185.78,18010,0
103,11140.6,20018,0
104,10924.74,19015,0
105,9261.95,18026,0
106,10865.02,20020,0
107,9149.39,15012,0
108,10466.36,18015,0
109,9939.28,19014,0
110,12345.29,18014,0
111,10349.34,16016,0
112,12116.64,21011,0
113,10540.69,17030,0
114,11085.75,17019,0
115,10411.77,19016,0
116,11065.7,18013,0
117,11178.89,18012,0
118,10562.92,20011,0
119,10101.58,19019,0
120,11084.41,20013,0
121,11608.89,18024,0
122,10785.5,18021,0
123,11430.34,21021,0
124,11955.17,20023,0
125,14026.59,19021,0
126,10438.06,19021,0
127,11759.32,19010,0
128,10758.34,16026,0
129,10389.6,18021,0
130,11538.05,18016,0
131,13225.93,20009,0
132,12507.98,18022,0
133,13227.6,21020,0
134,12028.84,19023,0
135,10877.73,18019,0
136,10367.97,18020,0
137,12768.98,19014,0
138,11268.97,16021,0
139,11679.53,18022,0
140,12137.89,16027,0
141,12729.06,19016,0
142,13179.79,21024,0
143,12439.1,18021,0
144,13608.31,22009,0
145,11267.39,19012,0
146,11879.05,20011,0
147,12346.59,24015,0
148,12385.89,19013,0
149,11077.18,18020,0
150,12695.31,22018,0
151,14218,23027,0
152,10938.98,24013,0
153,13961.22,23027,0
154,13023.95,21019,0
155,13208.63,19033,0
156,13036.09,20018,0
157,12359.69,21017,0
158,11813.53,21017,0
159,13535.65,22024,0
160,13315.81,21017,0
161,12698.67,18023,0
162,13417.43,21026,0
163,11127.35,20017,0
164,12598.63,19022,0
165,13366.3,23018,0
166,11132.88,20032,0
167,12486.83,19015,0
168,12438.18,24019,0
169,9967.87,16024,0
170,14118.87,20022,0
171,11417.06,19013,0
172,13781.08,22023,0
173,10817.87,19020,0
174,12797.57,18010,0
175,11338.51,19016,0
176,12647.32,23022,0
177,12956.47,19024,0
178,11007.11,18029,0
179,13255.62,21033,0
180,11576.24,21020,0
181,10695.76,19015,0
182,13127.72,20029,0
183,11528.05,20023,0
184,14137.67,21021,0
185,12027.78,21022,0
186,11354.76,21018,0
187,12284.83,19020,0
188,11248.72,19020,0
189,12414.88,21015,0
190,13146.02,20019,0
191,10646.62,18018,0
192,11656.74,18021,0
193,12285.73,21013,0
194,11976.46,18019,0
195,12626.34,18019,0
196,12037.86,20017,0
197,13028.21,18023,0
198,12526.3,22008,0
199,11278.36,17020,0
200,10477.43,16015,0
201,11907.85,18020,0
202,10888.13,17017,0
203,11027.28,18024,0
204,12097.26,20021,0
205,11716.31,18013,0
206,10666.22,20022,0
207,10707.16,21024,0
208,12438.38,20021,0
209,11336.33,19010,0
210,13317.51,21017,0
211,11904.76,19019,0
212,12127.12,16032,0
213,11397.37,18021,0
