Generation,Average,Best,Updates,Samples
0,51.85,788.333333333,0,30
1,224.666666667,1131.66666667,19800,30
2,374.033333333,1265.0,19800,30
3,502.15,1390.0,19800,30
4,460.5,1326.66666667,19800,30
5,525.133333333,1251.66666667,19800,30
6,599.116666667,1363.33333333,19800,30
7,615.85,1415.0,19800,30
8,591.766666667,1268.33333333,19800,30
9,678.633333333,1380.0,19800,30
10,760.95,1425.0,19800,30
11,730.6,1438.33333333,19800,30
12,717.183333333,1471.66666667,19800,30
13,810.8,1445.0,19800,30
14,802.6,1496.66666667,19800,30
15,867.083333333,1518.33333333,19800,30
16,893.15,1553.33333333,19800,30
17,858.116666667,1491.66666667,19800,30
18,893.583333333,1593.33333333,19800,30
19,912.683333333,1553.33333333,19800,30
20,898.633333333,1531.66666667,19800,30
21,923.45,1561.66666667,19800,30
22,938.85,1555.0,19800,30
23,968.583333333,1611.66666667,19800,30
24,958.466666667,1570.0,19800,30
25,949.616666667,1580.0,19800,30
26,951.366666667,1551.66666667,19800,30
27,917.866666667,1518.33333333,19800,30
28,983.383333333,1565.0,19800,30
29,937.9,1543.33333333,19800,30
30,968.95,1570.0,19800,30
31,1002.73333333,1621.66666667,19800,30
32,1006.45,1575.0,19800,30
33,1069.61666667,1705.0,19800,30
34,1008.71666667,1620.0,19800,30
35,1066.75,1655.0,19800,30
36,1064.56666667,1666.66666667,19800,30
37,1104.4,1703.33333333,19800,30
38,1063.36666667,1618.33333333,19800,30
39,1055.03333333,1668.33333333,19800,30
40,1068.26666667,1731.66666667,19800,30
41,1097.21666667,1695.0,19800,30
42,1090.36666667,1706.66666667,19800,30
43,1131.65,1765.0,19800,30
44,1153.56666667,1760.0,19800,30
45,1173.46666667,1766.66666667,19800,30
46,1148.83333333,1745.0,19800,30
47,1188.1,1780.0,19800,30
48,1193.03333333,1795.0,19800,30
49,1157.56666667,1766.66666667,19800,30
50,1188.5,1778.33333333,19800,30
51,1205.91666667,1796.66666667,19800,30
52,1209.2,1820.0,19800,30
53,1136.96666667,1748.33333333,19800,30
54,1179.78333333,1820.0,19800,30
55,1160.55,1801.66666667,19800,30
56,1194.7,1801.66666667,19800,30
57,1245.91666667,1861.66666667,19800,30
58,1276.5,1888.33333333,19800,30
59,1230.86666667,1848.33333333,19800,30
60,1180.55,1818.33333333,19800,30
61,1203.28333333,1821.66666667,19800,30
62,1229.1,1805.0,19800,30
63,1164.0,1745.0,19800,30
64,1246.16666667,1865.0,19800,30
65,1249.48333333,1830.0,19800,30
66,1228.45,1826.66666667,19800,30
67,1231.83333333,1856.66666667,19800,30
68,1263.81666667,1865.0,19800,30
69,1278.38333333,1868.33333333,19800,30
70,1225.0,1830.0,19800,30
71,1284.71666667,1858.33333333,19800,30
72,1246.93333333,1823.33333333,19800,30
73,1272.75,1860.0,19800,30
74,1296.23333333,1865.0,19800,30
75,1239.3,1858.33333333,19800,30
76,1238.16666667,1815.0,19800,30
77,1205.95,1836.66666667,19800,30
78,1262.03333333,1890.0,19800,30
79,1254.83333333,1865.0,19800,30
80,1276.2,1913.33333333,19800,30
81,1302.18333333,1886.66666667,19800,30
82,1315.61666667,1923.33333333,19800,30
83,1290.21666667,1921.66666667,19800,30
84,1303.18333333,1903.33333333,19800,30
85,1301.08333333,1933.33333333,19800,30
86,1304.2,1900.0,19800,30
87,1344.76666667,1921.66666667,19800,30
88,1316.71666667,1883.33333333,19800,30
89,1314.86666667,1950.0,19800,30
90,1320.4,1920.0,19800,30
91,1290.75,1891.66666667,19800,30
92,1313.06666667,1918.33333333,19800,30
93,1361.3,1988.33333333,19800,30
94,1339.41666667,1965.0,19800,30
95,1358.45,1943.33333333,19800,30
96,1335.98333333,1966.66666667,19800,30
97,1337.68333333,1956.66666667,19800,30
98,1387.55,1980.0,19800,30
99,1353.75,1948.33333333,19800,30
100,1352.71666667,1961.66666667,19800,30
101,1371.5,1953.33333333,19800,30
102,1324.6,1948.33333333,19800,30
103,1342.7,1930.0,19800,30
104,1357.85,1960.0,19800,30
105,1401.76666667,1986.66666667,19800,30
106,1354.33333333,1991.66666667,19800,30
107,1366.4,1923.33333333,19800,30
108,1382.25,1961.66666667,19800,30
109,1389.63333333,1998.33333333,19800,30
110,1385.76666667,1991.66666667,19800,30
111,1427.36666667,1996.66666667,19800,30
112,1426.78333333,2035.0,19800,30
113,1364.55,1991.66666667,19800,30
114,1412.53333333,1998.33333333,19800,30
115,1385.41666667,2006.66666667,19800,30
116,1440.81666667,2033.33333333,19800,30
117,1347.4,2008.33333333,19800,30
118,1418.43333333,2020.0,19800,30
119,1423.01666667,2001.66666667,19800,30
120,1427.0,2046.66666667,19800,30
121,1428.3,2040.0,19800,30
122,1432.35,2090.0,19800,30
123,1395.08333333,2048.33333333,19800,30
124,1438.33333333,2016.66666667,19800,30
125,1405.76666667,2018.33333333,19800,30
126,1428.01666667,2061.66666667,19800,30
127,1440.58333333,2046.66666667,19800,30
128,1467.08333333,2065.0,19800,30
129,1457.7,2098.33333333,19800,30
130,1445.03333333,2050.0,19800,30
131,1476.06666667,2116.66666667,19800,30
132,1445.91666667,2093.33333333,19800,30
133,1443.93333333,2096.66666667,19800,30
134,1456.71666667,2061.66666667,19800,30
135,1493.6,2098.33333333,19800,30
136,1480.08333333,2090.0,19800,30
137,1486.55,2098.33333333,19800,30
138,1500.26666667,2126.66666667,19800,30
139,1501.26666667,2108.33333333,19800,30
140,1447.25,2095.0,19800,30
141,1500.36666667,2128.33333333,19800,30
142,1510.75,2110.0,19800,30
143,1461.86666667,2095.0,19800,30
144,1514.03333333,2133.33333333,19800,30
145,1482.48333333,2108.33333333,19800,30
146,1474.58333333,2100.0,19800,30
147,1491.7,2135.0,19800,30
148,1500.1,2111.66666667,19800,30
149,1498.9,2160.0,19800,30
150,1515.33333333,2143.33333333,19800,30
151,1477.98333333,2161.66666667,19800,30
152,1506.98333333,2111.66666667,19800,30
153,1544.48333333,2196.66666667,19800,30
154,1505.4,2128.33333333,19800,30
155,1547.05,2191.66666667,19800,30
156,1547.95,2166.66666667,19800,30
157,1528.58333333,2150.0,19800,30
158,1529.98333333,2116.66666667,19800,30
159,1490.73333333,2168.33333333,19800,30
160,1519.83333333,2151.66666667,19800,30
161,1553.51666667,2151.66666667,19800,30
162,1494.51666667,2158.33333333,19800,30
163,1507.36666667,2146.66666667,19800,30
164,1532.5,2150.0,19800,30
165,1522.06666667,2191.66666667,19800,30
166,1524.96666667,2133.33333333,19800,30
167,1504.15,2145.0,19800,30
168,1505.65,2128.33333333,19800,30
169,1548.03333333,2170.0,19800,30
170,1549.85,2166.66666667,19800,30
171,1560.91666667,2183.33333333,19800,30
172,1578.16666667,2178.33333333,19800,30
173,1541.88333333,2163.33333333,19800,30
174,1554.68333333,2215.0,19800,30
175,1546.98333333,2163.33333333,19800,30
176,1563.98333333,2150.0,19800,30
177,1564.73333333,2205.0,19800,30
178,1540.96666667,2190.0,19800,30
179,1527.56666667,2145.0,19800,30
180,1537.58333333,2198.33333333,19800,30
181,1555.51666667,2156.66666667,19800,30
182,1581.41666667,2235.0,19800,30
183,1591.8,2206.66666667,19800,30
184,1585.6,2220.0,19800,30
185,1600.85,2201.66666667,19800,30
186,1577.21666667,2190.0,19800,30
187,1597.35,2176.66666667,19800,30
188,1624.56666667,2215.0,19800,30
189,1570.33333333,2208.33333333,19800,30
190,1614.93333333,2223.33333333,19800,30
191,1599.38333333,2203.33333333,19800,30
192,1561.76666667,2195.0,19800,30
193,1583.15,2196.66666667,19800,30
194,1618.16666667,2225.0,19800,30
195,1563.08333333,2166.66666667,19800,30
196,1591.28333333,2218.33333333,19800,30
197,1576.96666667,2168.33333333,19800,30
198,1517.6,2123.33333333,19800,30
199,1561.06666667,2175.0,19800,30
200,1598.48333333,2196.66666667,19800,30
201,1562.3,2188.33333333,19800,30
202,1589.81666667,2188.33333333,19800,30
203,1553.3,2176.66666667,19800,30
204,1555.63333333,2170.0,19800,30
205,1562.1,2166.66666667,19800,30
206,1531.96666667,2158.33333333,19800,30
207,1541.58333333,2125.0,19800,30
208,1564.4,2158.33333333,19800,30
209,1575.55,2190.0,19800,30
210,1556.91666667,2161.66666667,19800,30
211,1537.05,2191.66666667,19800,30
212,1606.48333333,2201.66666667,19800,30
213,1601.88333333,2175.0,19800,30
214,1603.63333333,2238.33333333,19800,30
215,1600.36666667,2201.66666667,19800,30
216,1566.98333333,2193.33333333,19800,30
217,1600.2,2198.33333333,19800,30
218,1591.96666667,2190.0,19800,30
219,1584.45,2206.66666667,19800,30
220,1633.9,2243.33333333,19800,30
221,1597.5,2181.66666667,19800,30
222,1584.3,2173.33333333,19800,30
223,1604.68333333,2203.33333333,19800,30
224,1579.4,2198.33333333,19800,30
225,1611.9,2223.33333333,19800,30
226,1663.7,2301.66666667,19800,30
227,1633.5,2228.33333333,19800,30
228,1657.2,2240.0,19800,30
229,1588.71666667,2210.0,19800,30
230,1617.5,2218.33333333,19800,30
231,1670.36666667,2266.66666667,19800,30
232,1630.3,2203.33333333,19800,30
233,1625.28333333,2218.33333333,19800,30
234,1640.8,2228.33333333,19800,30
235,1614.03333333,2231.66666667,19800,30
236,1623.31666667,2240.0,19800,30
237,1633.11666667,2228.33333333,19800,30
238,1648.1,2241.66666667,19800,30
239,1675.5,2266.66666667,19800,30
240,1676.78333333,2243.33333333,19800,30
241,1652.4,2268.33333333,19800,30
242,1681.51666667,2270.0,19800,30
243,1642.0,2225.0,19800,30
244,1649.75,2240.0,19800,30
245,1652.88333333,2273.33333333,19800,30
246,1687.13333333,2263.33333333,19800,30
247,1645.35,2298.33333333,19800,30
248,1645.88333333,2250.0,19800,30
249,1608.45,2223.33333333,19800,30
250,1650.86666667,2265.0,19800,30
251,1654.93333333,2273.33333333,19800,30
252,1650.76666667,2285.0,19800,30
253,1641.56666667,2270.0,19800,30
254,1653.03333333,2256.66666667,19800,30
255,1628.73333333,2201.66666667,19800,30
256,1652.78333333,2260.0,19800,30
257,1671.93333333,2255.0,19800,30
258,1642.88333333,2270.0,19800,30
259,1656.85,2293.33333333,19800,30
260,1638.11666667,2245.0,19800,30
261,1654.18333333,2250.0,19800,30
262,1674.26666667,2273.33333333,19800,30
263,1640.86666667,2255.0,19800,30
264,1652.45,2260.0,19800,30
265,1683.2,2286.66666667,19800,30
266,1631.98333333,2238.33333333,19800,30
267,1641.0,2255.0,19800,30
268,1679.63333333,2288.33333333,19800,30
269,1656.11666667,2248.33333333,19800,30
270,1668.23333333,2251.66666667,19800,30
271,1648.71666667,2248.33333333,19800,30
272,1660.68333333,2265.0,19800,30
273,1628.56666667,2236.66666667,19800,30
274,1664.16666667,2280.0,19800,30
275,1644.71666667,2235.0,19800,30
276,1652.91666667,2275.0,19800,30
277,1681.58333333,2285.0,19800,30
278,1656.1,2241.66666667,19800,30
279,1703.36666667,2323.33333333,19800,30
280,1679.95,2308.33333333,19800,30
281,1641.66666667,2200.0,19800,30
282,1680.48333333,2298.33333333,19800,30
283,1688.9,2273.33333333,19800,30
284,1676.31666667,2258.33333333,19800,30
285,1686.65,2318.33333333,19800,30
286,1703.48333333,2261.66666667,19800,30
287,1708.88333333,2301.66666667,19800,30
288,1687.15,2316.66666667,19800,30
289,1650.11666667,2231.66666667,19800,30
290,1673.05,2275.0,19800,30
291,1684.06666667,2261.66666667,19800,30
292,1634.65,2245.0,19800,30
293,1673.9,2288.33333333,19800,30
294,1696.45,2305.0,19800,30
295,1680.16666667,2311.66666667,19800,30
296,1729.35,2330.0,19800,30
297,1699.65,2323.33333333,19800,30
298,1729.43333333,2290.0,19800,30
299,1755.8,2333.33333333,19800,30
300,1729.51666667,2315.0,19800,30
301,1746.25,2311.66666667,19800,30
302,1736.13333333,2301.66666667,19800,30
303,1736.16666667,2346.66666667,19800,30
304,1744.76666667,2310.0,19800,30
305,1711.13333333,2286.66666667,19800,30
306,1724.68333333,2300.0,19800,30
307,1771.48333333,2353.33333333,19800,30
308,1769.6,2336.66666667,19800,30
309,1769.9,2355.0,19800,30
310,1723.81666667,2308.33333333,19800,30
311,1755.55,2355.0,19800,30
312,1749.65,2323.33333333,19800,30
313,1743.08333333,2333.33333333,19800,30
314,1788.15,2348.33333333,19800,30
315,1747.23333333,2338.33333333,19800,30
316,1785.23333333,2350.0,19800,30
317,1765.85,2365.0,19800,30
318,1789.68333333,2370.0,19800,30
319,1794.35,2335.0,19800,30
320,1795.78333333,2378.33333333,19800,30
321,1751.8,2338.33333333,19800,30
322,1785.36666667,2355.0,19800,30
323,1755.16666667,2343.33333333,19800,30
324,1782.96666667,2345.0,19800,30
325,1745.75,2358.33333333,19800,30
326,1773.5,2375.0,19800,30
327,1742.75,2353.33333333,19800,30
328,1753.33333333,2341.66666667,19800,30
329,1743.85,2351.66666667,19800,30
330,1738.11666667,2303.33333333,19800,30
331,1733.58333333,2305.0,19800,30
332,1755.36666667,2341.66666667,19800,30
333,1746.06666667,2318.33333333,19800,30
334,1735.75,2323.33333333,19800,30
335,1755.78333333,2371.66666667,19800,30
336,1697.0,2283.33333333,19800,30
337,1756.01666667,2358.33333333,19800,30
338,1754.38333333,2363.33333333,19800,30
339,1748.11666667,2333.33333333,19800,30
340,1743.15,2341.66666667,19800,30
341,1760.03333333,2338.33333333,19800,30
342,1747.33333333,2320.0,19800,30
343,1785.61666667,2353.33333333,19800,30
344,1779.98333333,2351.66666667,19800,30
345,1807.48333333,2396.66666667,19800,30
346,1769.38333333,2365.0,19800,30
347,1795.83333333,2368.33333333,19800,30
348,1775.18333333,2378.33333333,19800,30
349,1818.81666667,2418.33333333,19800,30
350,1782.9,2373.33333333,19800,30
351,1806.35,2406.66666667,19800,30
352,1823.56666667,2376.66666667,19800,30
353,1779.7,2380.0,19800,30
354,1790.21666667,2358.33333333,19800,30
355,1797.5,2358.33333333,19800,30
356,1815.91666667,2410.0,19800,30
357,1796.18333333,2365.0,19800,30
358,1765.6,2366.66666667,19800,30
359,1738.33333333,2326.66666667,19800,30
360,1756.83333333,2331.66666667,19800,30
361,1807.0,2385.0,19800,30
362,1794.33333333,2375.0,19800,30
363,1782.25,2386.66666667,19800,30
364,1803.08333333,2405.0,19800,30
365,1768.31666667,2345.0,19800,30
366,1801.51666667,2385.0,19800,30
367,1763.4,2343.33333333,19800,30
368,1818.75,2415.0,19800,30
369,1758.01666667,2343.33333333,19800,30
370,1763.06666667,2343.33333333,19800,30
371,1815.36666667,2415.0,19800,30
372,1836.58333333,2423.33333333,19800,30
373,1772.53333333,2358.33333333,19800,30
374,1825.6,2420.0,19800,30
375,1793.65,2348.33333333,19800,30
376,1850.01666667,2403.33333333,19800,30
377,1811.75,2406.66666667,19800,30
378,1848.08333333,2445.0,19800,30
379,1806.7,2378.33333333,19800,30
380,1826.83333333,2418.33333333,19800,30
381,1791.0,2403.33333333,19800,30
382,1803.38333333,2398.33333333,19800,30
383,1842.66666667,2405.0,19800,30
384,1799.2,2380.0,19800,30
385,1805.25,2381.66666667,19800,30
386,1823.48333333,2395.0,19800,30
387,1835.76666667,2413.33333333,19800,30
388,1819.63333333,2395.0,19800,30
389,1808.81666667,2378.33333333,19800,30
390,1829.93333333,2420.0,19800,30
391,1784.23333333,2400.0,19800,30
392,1792.8,2391.66666667,19800,30
393,1805.7,2413.33333333,19800,30
394,1836.06666667,2441.66666667,19800,30
395,1806.81666667,2395.0,19800,30
396,1829.38333333,2431.66666667,19800,30
397,1800.71666667,2410.0,19800,30
398,1785.86666667,2386.66666667,19800,30
399,1825.4,2398.33333333,19800,30
400,1857.25,2398.33333333,19800,30
401,1808.16666667,2405.0,19800,30
402,1799.9,2403.33333333,19800,30
403,1855.88333333,2393.33333333,19800,30
404,1820.86666667,2410.0,19800,30
405,1819.46666667,2415.0,19800,30
406,1848.53333333,2413.33333333,19800,30
407,1796.55,2358.33333333,19800,30
408,1828.23333333,2398.33333333,19800,30
409,1837.55,2410.0,19800,30
410,1829.7,2395.0,19800,30
411,1870.18333333,2448.33333333,19800,30
412,1834.23333333,2400.0,19800,30
413,1855.41666667,2430.0,19800,30
414,1879.81666667,2436.66666667,19800,30
415,1856.13333333,2430.0,19800,30
416,1851.16666667,2451.66666667,19800,30
417,1829.88333333,2421.66666667,19800,30
418,1795.98333333,2413.33333333,19800,30
419,1813.31666667,2440.0,19800,30
420,1846.81666667,2455.0,19800,30
421,1835.18333333,2448.33333333,19800,30
422,1812.5,2378.33333333,19800,30
423,1834.58333333,2441.66666667,19800,30
424,1816.35,2435.0,19800,30
425,1820.06666667,2420.0,19800,30
426,1789.11666667,2363.33333333,19800,30
427,1811.01666667,2411.66666667,19800,30
428,1804.05,2408.33333333,19800,30
429,1786.1,2400.0,19800,30
430,1822.08333333,2400.0,19800,30
431,1839.0,2441.66666667,19800,30
432,1804.21666667,2381.66666667,19800,30
433,1834.48333333,2430.0,19800,30
434,1801.6,2406.66666667,19800,30
435,1795.51666667,2428.33333333,19800,30
436,1843.85,2410.0,19800,30
437,1856.56666667,2415.0,19800,30
438,1813.21666667,2416.66666667,19800,30
439,1855.78333333,2440.0,19800,30
440,1836.16666667,2445.0,19800,30
441,1827.88333333,2440.0,19800,30
442,1815.05,2400.0,19800,30
443,1830.15,2421.66666667,19800,30
444,1863.13333333,2448.33333333,19800,30
445,1860.31666667,2436.66666667,19800,30
446,1859.8,2440.0,19800,30
447,1873.43333333,2438.33333333,19800,30
