generation,averageFitness,topFitness
0,384,1250
1,1639,2300
2,2195,2900
3,2178,2750
4,2127,2900
5,2261.5,3000
6,2268.5,2750
7,2257,2800
8,2190.5,2900
9,2031,2950
10,1870,2700
11,1957,2850
12,1656,2600
13,1949.5,2600
14,2084,2850
15,2314,2850
16,2330.5,2850
17,2481.5,2900
18,2409,2900
19,2299.5,2800
20,2327,2750
21,2339,2950
22,2528,2950
23,2291.5,2850
24,2333,2850
25,2277.5,2950
26,2275,2900
27,2092.5,2850
28,1778.5,2800
29,1889.5,2600
30,1952.5,2750
31,1886.5,2600
32,1852.5,2500
33,1919.5,2750
34,1895,2750
35,1859.5,2650
36,2215,2950
37,2256.5,2800
38,2139.5,2800
39,2279,2750
40,2296,2800
41,2536.5,2950
42,1765.5,2850
43,2191.5,2850
44,2067.5,2750
45,1928,2800
46,2406.5,2950
47,2357.5,2850
48,2414.5,2850
49,2302,2900
50,1969.5,2800
51,2210,2750
52,1871.5,2700
53,1872.5,2850
54,2089.5,2950
55,1930,2800
56,2069,2700
57,1850,2700
58,1738.5,2600
59,1891.5,2750
60,1410,2500
61,1888,2650
62,1417.5,2550
63,1766,2600
64,2012,3000
65,1677.5,2600
66,2051.5,2750
67,1769,2750
68,1980.5,2850
69,2179,2850
70,2420.5,2950
71,2431.5,2950
72,2493.5,2900
73,1807,2650
74,2140,2900
75,2486,2900
76,2400,2950
77,2055,2700
78,2192,2850
79,2193,2750
80,1732.5,2650
81,1972,2850
82,2056,2750
83,1948.5,2800
84,1650.5,2650
85,1909.5,2600
86,1686.5,2800
87,1987,2750
88,1972.5,2800
89,1950,2800
90,2276,2800
91,2376.5,2900
92,2330,2850
93,2386,3000
94,2391,2950
95,2516.5,2950
96,2391,2800
97,2303.5,2900
98,2546.5,2950
99,2438.5,2850
100,2345.5,2800
101,2454.5,2900
102,2291,2850
103,2380.5,2900
104,2182,2800
105,2244,2900
106,2356,2900
107,2351.5,2850
108,2159.5,2800
109,2099,2800
110,2445,3000
111,1848.5,2650
112,1855,2550
113,2122.5,2850
114,1857.5,2650
115,2039.5,2700
116,1821,2650
117,1996,2750
118,1949.5,2750
119,1829.5,2600
120,2157,2700
121,2183.5,2750
122,2452,2900
123,2171.5,2800
124,2448,2850
125,2143.5,2850
126,2304,2900
127,2023.5,2550
128,2384.5,2700
129,2368.5,2900
130,2490,2950
131,2467.5,2950
132,2558,3000
133,2608,2950
134,2433,2800
135,2521.5,2850
136,2619,3000
137,2375.5,2800
138,2455.5,2850
139,2612,2950
140,2506,2900
141,2201.5,2800
142,2263,2800
143,2322,2850
144,2243.5,2950
145,1960.5,2650
146,2123,2750
147,2247.5,2950
148,2186,2850
149,1984.5,2800
150,2439,2950
151,2421,2900
152,2047.5,2700
153,2174.5,2750
154,2300,2850
155,2313.5,2850
156,2109,2950
157,2315.5,2900
158,2387.5,2850
159,2469,2850
160,2389,2900
161,2425.5,3000
162,2213.5,3000
163,2113,2800
164,2100,2750
165,2208.5,2850
166,2102.5,2750
167,1840,2800
168,2152,2850
169,2037,2850
170,1898,2650
171,2177,2800
172,2045.5,2850
173,2111.5,2950
174,1991,2650
175,2164,2950
176,2183,2850
177,2407,2950
178,2190.5,2850
179,2271.5,2800
180,2340.5,2950
181,2602,2950
182,2543,3000
183,2439,2800
184,2413.5,2800
185,2298.5,2750
186,2399.5,3000
187,2275,2800
188,2317.5,2900
189,2133.5,2650
190,2460.5,2900
191,2446.5,2750
192,2348,2850
193,2520.5,2950
194,2400.5,2850
195,2557,2900
196,2544,3000
197,2326.5,2800
198,2549.5,2850
199,2412.5,2850
200,2393,2750
201,2344,2750
202,2583.5,2950
203,2418.5,2900
204,2575.5,2950
205,2437,2850
206,2546,2900
207,2389.5,2800
208,2462.5,2900
209,2596.5,3000
210,2531.5,2900
211,2514,2850
212,2431,2850
213,2490.5,2950
214,2384.5,2800
215,2389,2800
216,2486.5,2850
217,2283,2800
218,2176.5,2800
219,2153.5,2750
220,2386,2800
221,2528,2900
222,2447.5,2850
223,2356.5,2800
224,2378,2850
225,2327.5,2800
226,2369,2850
227,2415,2850
228,2298.5,2800
229,2335.5,2900
230,2187,2800
231,2358.5,2950
232,2346,2900
233,2083.5,2800
234,2112,2850
235,2358,2800
236,2248,2900
237,2237.5,2750
238,2310,2950
239,2105.5,2850
240,2341,2900
241,2379,2900
242,2372,2900
243,2031.5,2600
244,2278.5,2850
245,2144.5,2750
246,2303,2800
247,2291.5,2650
248,2533.5,2900
249,2393.5,2950
250,2492,2900
251,2448.5,2900
252,2192.5,2750
253,2287,2800
254,2443,2850
255,2509,2850
256,2350.5,2850
257,2491.5,2900
258,2499,2850
259,2385,2850
260,2324,2650
261,2459.5,2850
262,2369,2900
263,2346.5,2850
264,2163,2800
265,2186,2850
266,2099,2950
267,2102.5,2800
268,2327.5,2800
269,2449,3000
270,2473.5,2850
271,2233,2900
272,2350,2900
273,2401.5,2800
274,2394.5,2900
275,2066.5,2750
276,2220,2900
277,2531,2900
278,2382,2950
279,2181,2750
280,2352.5,2850
281,2266.5,2850
282,2045,2650
283,1905.5,2750
284,2314.5,2750
285,2231.5,2850
286,2357,2850
287,2232,2850
288,2132.5,2850
289,2487,2900
290,2418.5,2800
291,2347.5,2850
292,2468,2850
293,2373,2900
294,2255.5,2900
295,2301,2700
296,2155.5,2750
297,2576.5,2900
298,2417.5,2850
299,2272,2950
300,2398,2900
301,2513,2900
302,2388.5,2850
303,2358.5,2900
304,2399.5,2900
305,2225,2800
306,2365.5,2800
307,2306.5,2900
308,2493.5,2950
309,2281,2900
310,2547,3000
311,2406,2750
312,2430,2750
313,2451.5,2850
314,2425.5,2900
315,2403.5,2850
316,2276.5,2850
317,2211.5,2900
318,2223.5,2850
319,2253.5,2800
320,1995.5,2700
321,2410.5,2950
322,2525.5,2900
323,2355.5,2700
324,2301.5,2800
325,2521.5,2950
326,2346,2800
327,2200.5,2650
328,2340,2850
329,2487,2950
330,2452.5,3000
331,2192,2900
332,2107,2750
333,2188.5,2850
334,2291.5,2800
335,2089,2600
336,2159,2800
337,2292,2850
338,2370.5,2950
339,2283.5,2850
340,1990.5,2700
341,2143.5,3000
342,2384,2900
343,2407,2850
344,2038,2600
345,1874,2650
346,2324.5,2900
347,2107,2700
348,2357.5,2950
349,2264.5,2850
350,2380.5,2850
351,2202.5,2800
352,2302,2850
353,2165,2850
354,1991.5,2800
355,2096.5,2700
356,2197,2700
357,2285,2800
358,2361.5,3000
359,2606.5,3000
360,2176,2900
361,2409,2950
362,2214,2850
363,2234,2900
364,1952,2750
365,2111,2800
366,2305,2900
367,2492.5,2950
368,1979,2850
369,2484.5,2900
370,2483.5,2900
371,2484,2950
372,2303.5,2800
373,2218,2900
374,2167.5,2850
375,2169,2950
376,2298.5,2950
377,2166.5,2700
378,2203.5,2900
379,2106,2900
380,2456.5,2900
381,2373.5,2950
382,2095.5,2700
383,2282.5,2900
384,2224.5,2750
385,2347.5,2900
386,2512,2950
387,2405,2900
388,2459,2850
389,2401,2850
390,2466,2850
391,2598.5,2950
392,2435.5,2800
393,2559.5,3000
394,2570,2900
395,2432,2800
396,2410,2850
397,2473.5,2900
398,2383.5,2850
399,2512.5,2900
400,2462.5,2850
401,2239.5,2700
402,2291,2750
403,2445.5,2800
404,2568,2850
405,2335,2850
406,2399,2800
407,2475.5,2900
408,2612.5,3000
409,2274,2850
410,2333.5,2800
411,2596,3000
412,2504.5,2850
413,2437.5,2850
414,2564,2950
415,2229,2800
416,2226.5,2850
417,2576.5,2950
418,2376.5,2950
419,2112.5,2900
420,2237.5,2750
421,2255,2750
422,2295,2900
423,2164.5,2900
424,2393,2900
425,2188,2850
426,2041,2800
427,1809,2900
428,1263,2750
429,1917.5,2750
430,1736,2500
431,1922,2950
432,1884.5,2700
433,1957,2800
434,2003.5,2800
435,2180,2900
436,2212,3000
437,2267,2700
438,2445,2850
439,2450,2800
440,2318.5,2850
441,2577,3000
442,2373.5,2900
443,1872.5,2750
444,2216.5,2800
445,1949.5,2650
446,2158.5,2900
447,2109.5,2800
448,1939,2800
449,2135,2850
450,2049.5,2700
451,2144,2900
452,2247.5,2900
453,2259,2900
454,2040,2850
455,1848,2800
456,1740.5,2550
457,1926.5,2800
458,2332.5,3000
459,2114,2800
460,2154,2850
461,2025,2800
462,1705,2550
463,2053.5,2800
464,1818.5,2700
465,2107,2900
466,2163.5,2750
467,2083.5,2900
468,2155,2800
469,2364.5,2950
470,2295.5,2900
471,2646,2950
472,2400,2850
473,2620,3000
474,2444.5,2950
475,2333,2800
476,2344,2750
477,2115.5,2850
478,2521,2900
479,2651,3000
480,2328,2850
481,2423.5,2850
482,2460.5,2850
483,2518.5,2950
484,2592,2950
485,2268,2900
486,2018.5,2700
487,1894,2700
488,2206.5,2900
489,1856,2850
490,2433,2950
491,2515,2950
492,2561.5,2950
493,2493.5,2850
494,2496.5,3000
495,2370.5,2900
496,2371,2750
497,2361.5,2900
498,2423,2900
499,2047.5,2800
500,2372,2900
