generation,averageFitness,topFitness
0,182,1400
1,180,900
2,148.5,900
3,613.5,1800
4,100,450
5,188,1000
6,292.5,1700
7,44.5,250
8,357.5,950
9,373.5,1250
10,861,1950
11,1353,2100
12,633.5,1550
13,93,1250
14,72.5,400
15,646,1350
16,736.5,1400
17,808.5,1800
18,228,850
19,10,1000
20,259,1600
21,1952,2300
22,106,2100
23,466,1200
24,503.5,1150
25,690.5,1100
26,410,1400
27,1115,1850
28,1,100
29,618,1150
30,1025,2050
31,50.5,800
32,2,100
33,397,800
34,749,2000
35,1248,2300
36,182,1700
37,432.5,1000
38,429,1650
39,98.5,1100
40,899,1550
41,506,1600
42,255.5,850
43,69,950
44,1176.5,1650
45,71,700
46,851.5,1800
47,931.5,2050
48,374,1100
49,516,1200
50,600.5,1750
51,0,0
52,771.5,800
53,1149.5,2400
54,867,1800
55,1991,2500
56,591,1400
57,1480.5,2550
58,1347.5,2550
59,485.5,1350
60,0,0
61,875,1550
62,785,1300
63,1100.5,1600
64,0,0
65,643,1450
66,301,1750
67,0,0
68,1421,2250
69,1126,1950
70,591.5,1950
71,396,1750
72,742,1600
73,1664,2500
74,946.5,1850
75,512,1600
76,59,750
77,964,1600
78,131,200
79,668,1750
80,1621,2500
81,1513,1800
82,0,0
83,281,1950
84,937,1200
85,896.5,2300
86,185.5,1450
87,93.5,1500
88,37,800
89,532.5,1100
90,1547.5,2750
91,1213,1450
92,852,1850
93,275.5,1750
94,154,600
95,703.5,1550
96,163,1500
97,460.5,2000
98,0,0
99,261,1450
100,607,900
101,293,350
102,819,1500
103,511,650
104,155,800
105,28,1350
106,998.5,1550
107,587.5,950
108,122.5,1100
109,430.5,950
110,53.5,650
111,1163,2150
112,7,700
113,1568,2300
114,1863.5,2600
115,0,0
116,910.5,1800
117,706.5,1500
118,825,1600
119,40,300
120,490,1900
121,381.5,450
122,1141,2150
123,190.5,1300
124,796.5,1900
125,1796,2200
126,1009,1450
127,1034,2200
128,267,1300
129,0,0
130,503.5,1150
131,603,1700
132,161.5,950
133,585.5,1850
134,589.5,1300
135,903.5,1800
136,329,900
137,775,1900
138,495,2250
139,227.5,1800
140,373.5,1700
141,542,1650
142,570,1650
143,1217,2250
144,1088,1100
145,1213.5,2350
146,1254,2300
147,2198.5,2600
