Generation,Average,Best,Updates
0,1055,2500,104383
1,2244,3300,158979
2,1872,3300,115379
3,1858,3200,122314
4,2102,3600,149417
5,2596,3700,178255
6,2731,3800,186332
7,1900,3700,108314
8,2328,3200,151395
9,2716,3900,173772
10,2746,3700,180809
11,2813,3800,189141
12,2624,3700,169037
13,2713,4200,186837
14,2635,3700,180996
15,2761,3800,184688
16,2397,3500,156427
17,2840,3800,196477
18,2293,3300,150327
19,2460,3800,167680
20,2465,3500,165738
21,2440,3700,159439
22,2652,3700,181176
23,2701,3700,188342
24,2313,3600,146274
25,2131,3500,141773
26,1962,3300,128498
27,2323,3500,155180
28,2684,4200,176180
29,1998,3700,120453
30,2722,3800,186348
