Generation,Average,Best,Updates
0,1421,2600,139309
1,1306,3100,75850
2,2282,3200,161732
3,2250,3800,137211
4,1915,3500,112568
5,2476,3600,168657
6,2119,3700,130161
7,2471,3500,165391
8,2793,3900,190646
9,2575,3800,171559
10,1916,3200,122405
11,2226,3600,149267
12,1704,3000,116579
13,2577,3500,174668
14,2436,3300,159602
15,2488,3700,163289
16,2398,3400,150994
17,2218,3100,145673
18,2279,3600,166980
19,2273,3300,167796
20,2060,3200,126380
21,2293,3400,134556
22,1534,3100,101390
23,1927,3200,126479
24,2159,3300,149756
25,2401,3500,156199
26,2439,3500,153301
27,2442,3500,164857
