Generation,Average,Best,Updates
0,0,0,0
1,16,200,1100
2,84,100,7760
3,0,0,0
4,65,100,3824
5,288,300,21580
6,92,100,5624
7,97,100,6316
8,0,0,0
9,93,100,6298
10,98,200,6072
11,1,100,79
12,6,300,588
13,173,500,16753
14,269,900,22498
15,130,600,8624
16,267,700,19343
17,278,1100,21360
