generation,averageFitness,topFitness
0,317.5,1400
1,1142,2150
2,760,1800
3,820,1600
4,626,1550
5,1115.5,2150
6,1149.5,2300
7,801.5,1900
8,1289,2200
9,1234.5,2150
10,1135.5,2100
11,1147.5,2350
12,1454,2450
13,1297,2250
14,1071.5,1900
15,1207,2300
16,1403.5,2600
17,1415.5,2250
18,832.5,1800
19,792,1900
20,1335,2300
21,1265.5,2350
22,874,2050
23,1412.5,2450
24,1294,2250
25,1045.5,2250
26,1537,2350
27,1608,2350
28,955.5,2050
29,1582.5,2450
30,1229.5,2150
31,1672.5,2400
32,1209,2150
33,1437.5,2450
34,449,1750
35,1438.5,2200
36,1521,2350
37,1117.5,2100
38,1652.5,2600
39,1108.5,2200
40,1438,2300
41,1406.5,2300
42,1404,2150
43,1248,2150
44,1664.5,2450
45,1403,2200
46,700,1550
47,1360,2150
48,1328.5,2050
49,1111.5,1900
50,1041.5,1800
51,1612.5,2300
52,1420.5,1950
53,1540,2250
54,1611.5,2350
55,891,1850
56,830,1850
57,1224.5,2050
58,1149.5,1950
59,1268.5,2350
60,1575.5,2350
61,1448.5,2400
62,1458.5,2350
63,1436,2300
64,1055,2300
65,1193,2250
66,1195,2250
67,1269.5,2300
68,1009.5,2050
69,1073.5,2250
70,747.5,1900
71,1239.5,2450
72,1344,2400
73,1336,2250
74,1259,2400
75,1228,2250
76,1318,2400
77,1265.5,2500
78,1326.5,2250
79,795.5,2350
80,1138,2100
81,1267,2250
82,871.5,2100
83,1322.5,2150
84,1276,2400
85,1161.5,2350
86,1198.5,2200
87,1325.5,2250
88,1450.5,2450
89,1605,2550
90,1619,2400
91,1418,2350
92,1252,2300
93,1388.5,2350
94,1288.5,2200
95,1192,1950
96,1524,2250
97,1337.5,2300
98,1095.5,2150
99,1251.5,2300
100,1553,2350
101,1366,2400
102,1378,2500
103,1316.5,2450
104,1335.5,2350
105,1410.5,2400
106,1506,2450
107,1667.5,2750
108,1497.5,2350
109,1445.5,2550
110,1416,2350
111,1432,2400
112,1457,2300
113,1574.5,2450
114,1428.5,2550
115,1360,2500
116,1576,2350
117,1639,2400
118,1074.5,2350
119,1248.5,2300
120,1594,2450
121,1655,2500
122,1308,2400
123,1429.5,2400
124,1418,2300
