Generation,Average,Best,Updates
0,832,2700,82085
1,1771,3100,107471
2,1729,3200,101075
3,1798,2800,125796
4,1897,3000,127001
5,1318,3100,87677
6,2022,2900,142918
7,2335,3300,155196
8,2160,3500,135097
9,2028,3300,135402
10,1169,2700,71421
11,2311,3400,163042
12,1408,2600,90626
13,1911,2900,129630
14,1643,2800,110172
15,1732,3100,104526
16,1776,3300,116902
17,2483,3500,175020
18,2285,3400,159899
19,2651,3700,176174
20,2934,3700,201625
21,2769,3600,187121
22,2132,3200,144638
23,2187,3100,152185
24,2130,3200,145264
