generation,averageFitness,topFitness
0,44,600
1,38.5,700
2,411,2050
3,140.5,1050
4,578.5,1750
5,87,1700
6,312.5,2000
7,108,1350
8,246,1450
9,83.5,1200
10,993,1600
11,25,300
12,121,1450
13,384,1350
14,900,2000
15,1424,2300
16,1547,2650
17,1219,2250
18,457.5,1750
19,605.5,1650
20,1347,2250
21,0,0
22,638.5,2250
23,441.5,1700
24,74.5,1150
25,639.5,1600
26,442.5,2250
27,1477,2300
28,249.5,1150
29,935.5,2150
30,421,2050
31,686.5,1800
32,193.5,1000
33,648.5,1900
34,1025,2200
35,768.5,2350
36,1260.5,2100
37,1412,3000
38,1172,2750
39,1548,2500
40,830,1450
41,758,1750
42,704.5,2450
43,930.5,1950
44,1268.5,2200
45,1041.5,2600
46,1263,2500
47,936,2100
48,1123,2450
49,1484,2550
50,817.5,2050
51,553,1700
52,856,2150
53,1844.5,2650
54,985.5,2150
55,124,1300
56,1026.5,2450
57,1291.5,2300
58,810,2150
59,1991,2700
60,1737.5,2750
61,1304.5,2550
62,1133,2350
63,1461,2700
64,521.5,2650
65,1277,2450
66,1394,2600
67,1784.5,2450
68,1471,2700
69,1823.5,2800
70,1805,2700
71,1850,2850
72,1613,2600
73,1567,2550
74,1210,2650
75,1511.5,2450
76,798.5,2500
77,2145.5,3000
78,726.5,2200
79,1691.5,2300
80,1070.5,2500
81,1355,2650
82,1642,2700
83,1489,2850
84,1550,2700
85,930.5,2750
86,1561.5,2500
87,1250.5,2200
88,2092.5,2900
89,1776,2900
90,1462.5,2150
91,1721.5,2450
92,1969,2650
93,1630.5,2550
94,1990.5,2950
95,1903.5,2650
96,1326.5,2700
97,1734.5,2750
98,855.5,2200
99,2074.5,2800
100,1356.5,2500
101,1191,2550
102,1572,2550
103,1705.5,2600
104,2167,2850
105,2118,2950
106,1508.5,2550
107,2065.5,2750
108,1891,2650
109,891.5,2550
110,2111.5,2650
111,1783.5,2550
112,1803,2700
113,1840,2650
114,1503.5,2300
115,1884,2750
116,1563.5,2350
117,1927,2600
118,1746.5,2450
119,1900.5,2650
120,1856.5,2650
