Generation,Average,Best,Updates
0,1262,2600,124934
1,2325,4000,163345
2,2608,4000,178566
3,2434,3500,162909
4,2309,3200,154086
5,2409,3400,152452
6,2592,3700,193032
7,2473,3400,153892
8,2538,3500,177130
9,1994,3100,127931
10,2667,4100,171570
11,2540,3600,164254
12,2593,3600,170413
13,2441,3600,163127
14,2283,3400,152984
15,2161,3300,144225
16,2205,3300,152926
17,2414,3800,164495
18,2480,3600,170131
19,2192,3300,139478
20,2353,3100,155797
21,2321,3700,155755
22,2139,3100,143422
23,2078,2900,136649
24,1895,3200,125155
25,1952,3100,130269
26,1892,2800,124301
27,1521,2500,95388
28,1550,3100,104167
29,1915,3000,127557
30,1681,2900,147062
31,1581,2500,107323
32,1527,2900,101134
33,1784,2600,128099
34,1750,2700,117095
35,1835,3000,124642
36,1727,2600,119794
37,1694,2700,108690
38,1783,2600,119109
39,1889,2700,125361
40,1675,3000,109914
41,1651,2800,113578
42,1582,2500,102941
43,1586,2700,102625
44,1672,2500,111495
45,1519,2300,102534
46,1483,2400,100454
47,1619,3000,106514
48,1841,2700,123904
49,1741,2600,111171
50,1651,2800,107530
51,1736,2900,113809
52,1623,2600,102719
53,1896,2900,127126
54,1541,2700,106016
55,1621,2400,108593
56,1599,2400,105035
57,1586,2500,104917
58,1441,2400,93882
59,1588,2700,102424
60,1561,2500,104494
61,1639,2900,110752
62,1528,2800,105460
63,1307,2400,94108
64,1587,2900,109704
65,1395,2300,94927
66,1732,3000,114380
67,1594,2600,109632
68,1675,2600,116271
69,1611,2700,115722
70,1606,2400,111028
71,1677,2700,109478
72,1520,2300,92595
73,1690,2800,120675
74,1586,2800,104496
75,1686,2700,112013
76,1472,2500,108214
77,1325,2300,86194
78,1391,2200,88985
79,1283,2400,98244
80,1493,2400,95335
81,1428,2500,100864
82,1580,2600,103607
83,1557,2600,107097
84,1323,2300,86552
85,1319,1900,88450
86,1436,2300,97646
87,1533,2800,100911
88,1621,2500,109311
89,1415,2500,97761
90,1373,2400,94820
91,1439,2300,102786
92,1631,2700,111185
93,1714,3000,122888
94,1803,2700,114744
95,1593,2700,107158
96,1728,2800,109791
97,1369,2300,95542
98,1603,2500,124512
99,336,2800,5971
100,1687,2700,118138
101,1547,2300,96724
102,1518,2500,103390
103,1440,2900,101806
104,1456,2300,100209
105,1408,2200,95671
106,347,2400,8441
107,1160,2100,73322
108,1372,2600,93642
109,1538,2700,111964
110,1562,2700,110243
111,1634,2600,114271
112,1442,2300,100096
113,1586,2800,109738
114,1593,2800,111600
115,1700,2400,117005
116,1573,2400,112207
117,1380,2400,85681
118,1644,2500,137153
119,1317,2300,78441
120,1411,2300,93373
121,1462,2600,101180
122,1324,2300,87693
123,1323,2200,87620
124,1375,2600,88133
125,1271,2200,87506
126,1478,2400,96105
127,1213,2600,77003
128,1216,2100,81527
129,1069,2200,72780
130,1229,2200,80227
131,1241,2100,80861
132,1150,2100,74678
133,1363,2100,96857
134,1220,2100,89334
135,1238,2100,91488
136,1084,1900,72086
137,1069,1900,79178
138,1095,2300,71561
139,1338,2600,89283
140,1197,2100,77671
141,1088,2000,69025
142,1143,2000,75636
143,1148,2000,87395
144,1009,2000,65774
145,1129,1900,74830
146,1318,2400,86454
147,1385,2400,101086
148,1188,2000,79074
149,1279,2000,84540
150,1285,2100,92337
151,1210,2200,96173
152,1437,2500,89755
153,1297,2100,88594
154,1513,3200,114554
155,267,1500,13607
156,1238,2300,105136
157,1217,2300,89037
158,1300,2200,102491
159,1265,2100,97795
160,896,1800,82560
161,1553,2500,102241
162,1586,2400,113939
163,1552,2400,112071
164,1616,2700,104893
165,1543,2600,106840
166,1382,3300,91344
167,1526,2400,109064
168,1640,2700,120764
169,1591,2900,113708
170,1347,2500,96324
171,1474,2400,98345
172,1503,2400,104853
173,1444,2200,91886
174,1350,2600,91024
175,1675,2400,110969
176,1658,2500,115424
177,1622,2800,125771
178,1467,2400,97627
179,1696,2700,116945
180,1525,2600,93958
181,1510,2500,96600
182,1567,2700,112316
183,1650,2800,114047
184,1479,2400,97282
185,1698,2700,121006
186,1519,2500,97770
187,1511,2500,107949
188,1451,2800,90537
189,1775,2700,121045
190,1356,2400,82669
191,1467,2400,107373
192,1429,2300,99651
193,1438,2300,98946
194,1381,2400,89200
195,1366,2200,102400
196,1392,2600,92395
197,1471,2500,113028
198,1355,2300,90659
199,1126,1700,78874
200,1636,2700,109130
