generation,averageFitness,topFitness
0,737.5,2600
1,43.5,600
2,72.5,1400
3,908.5,1950
4,262.5,1700
5,1294,2300
6,1096,2300
7,35,1200
8,1032,2250
9,297.5,1600
10,1015.5,1650
11,882.5,2100
12,503.5,1400
13,206,1150
14,1223,1950
15,201.5,1450
16,979.5,2250
17,410.5,1800
18,677.5,2050
19,298.5,1650
20,193,1400
21,178.5,1800
22,1458,2450
23,554.5,1750
24,322,1800
25,1427.5,2250
26,251,1650
27,686.5,2150
28,1390.5,2650
29,632,1800
30,1128,2150
31,1006.5,1750
32,866.5,2350
33,1432.5,2150
34,602,1750
35,1647.5,2400
36,892,1750
37,1263,2200
38,1074,1850
39,822,1900
40,1372.5,2300
41,1840,2700
42,1292.5,2500
43,499,1700
44,1409.5,2150
45,1040.5,2250
46,1441,2150
47,1169.5,2150
48,1434.5,2150
49,1629.5,2200
50,1464,2200
51,1890.5,2750
52,1710,2350
53,1350,2000
54,1318.5,2450
55,1653.5,2350
56,1729,2750
57,1566,2650
58,1888.5,2400
59,1208.5,2350
60,1782,2750
61,1307.5,2450
62,1541.5,2750
63,1657,2500
64,1794,2650
65,1542.5,2400
66,1379.5,2150
67,1252.5,2100
68,1909,2800
69,920.5,2150
70,1677.5,2600
71,1514,2400
72,1368,2200
73,1554,2600
74,1390.5,2500
75,1103,2650
76,1255,2700
77,1336.5,2250
78,772,2500
79,1264,2400
80,1536.5,2500
81,1395.5,2300
82,1460,2600
83,1382,2750
84,1031,2700
85,1778.5,2700
86,1472.5,2650
87,1011,2000
88,973,2350
89,1020,2400
90,1706.5,2800
91,1793,2750
92,1358,2700
93,1530.5,2850
94,856.5,1750
95,1084.5,2250
96,1233,2200
97,1680,2550
98,1798.5,2650
99,1608.5,2400
100,1327.5,2500
101,1291,2550
102,1440,2150
103,1547,2300
104,1339.5,2300
105,1677,2400
106,2119.5,2850
107,1868.5,2700
108,1900.5,2600
109,2066.5,2800
110,1623.5,2500
111,1548.5,2750
112,917,1800
113,1991.5,2850
114,1752.5,2900
115,1593,2800
116,1787.5,2750
117,1597.5,2700
118,1983.5,2650
119,1556.5,2400
120,1360.5,2150
121,1949.5,2750
122,1913,2850
123,1430.5,2550
124,1621.5,2450
125,2210,2950
126,1465.5,2250
127,1544.5,2500
128,1472.5,2700
129,1649,2550
130,1751,2800
131,1573,2550
132,1007.5,2250
133,1849.5,2700
134,1340,2300
135,1675.5,2650
136,1525.5,2350
137,1492,2500
138,1724.5,2600
139,1595.5,2450
140,1535,2450
141,1482.5,2350
142,1721,2800
143,1496.5,2300
144,1566.5,2550
145,1699.5,2550
146,1161.5,2150
147,2027,2950
148,1272,2450
149,1568.5,2600
150,1986,2750
151,1639.5,2750
152,1383,2350
153,1522.5,2400
154,1452,2500
155,1616.5,2600
156,1729.5,2700
157,1556,2650
158,2040.5,2850
159,1700,2500
160,1233.5,2400
161,1614,2450
162,1508,2550
163,1735.5,2700
164,1696.5,2600
165,1882.5,2600
166,1450,2450
167,1299,2300
168,1782,2850
169,1788,2600
170,1532,2550
171,1624,2450
172,1629.5,2600
173,1552.5,2400
174,1787,2700
175,1309.5,2350
176,1075.5,1900
177,1819.5,2700
178,1532.5,2450
179,1541.5,2500
180,1541.5,2550
181,1560.5,2400
182,1386,2350
183,1244.5,2450
184,1761.5,2800
185,1313.5,2650
186,1623.5,2800
187,1353.5,2500
188,1591.5,2600
189,1488,2750
190,1692,2550
191,1744,2750
192,1974,2750
193,1726,2850
194,1159.5,2050
195,1768.5,2650
196,1598.5,2800
197,1359,2300
198,1492.5,2500
199,1546,2500
200,1881,2800
201,1715,2650
202,1748.5,2750
203,1577.5,2550
204,1373.5,2500
205,1310,2350
206,1970,2600
207,1217,2350
208,1789,2650
209,1591,2500
210,1520.5,2500
211,1572,2650
212,1518,2600
213,1304.5,2450
214,1493,2550
215,1269,2150
216,1613,2550
217,1853,2800
218,1555,2550
219,1227,2600
220,1509,2500
221,1379,2250
222,1474,2250
223,1627,2600
224,1559.5,2500
225,2174,2950
226,1908,2750
227,1787.5,2600
228,1255,2150
229,1825,2550
230,1598,2500
231,1730.5,2500
232,1613.5,2400
233,1883,2800
234,1800,2750
235,1933,2700
236,1813,2800
237,1620,2500
238,1370.5,2250
239,1543,2750
240,1068,2400
241,1656,2500
242,1620,2550
243,1344,2550
244,1644,2700
245,1512,2450
246,1827.5,2600
247,1594,2400
248,1617,2500
249,1606,2400
250,1276,2350
251,1512.5,2500
252,1636,2300
253,1516,2550
254,1435,2300
255,1391.5,2800
256,1557,2550
257,1119.5,2500
258,1671.5,2500
259,1402.5,2500
260,1259.5,2650
261,1467.5,2350
262,1348.5,2450
263,1631.5,2400
264,853,2200
265,1314,2500
266,1482,2500
267,1302,2250
268,1499.5,2500
269,1600.5,2550
270,1549.5,2450
271,1599.5,2800
272,1922,2700
273,1452.5,2400
