Generation,Average,Best,Updates
0,954,2500,94353
1,2023,3400,140874
2,1310,2500,101445
3,969,2700,63056
4,2018,3000,138034
5,2111,3600,133080
6,1760,3100,97113
7,2130,3600,150112
8,2517,3600,174874
9,2265,4000,149809
10,2053,3500,134102
11,2044,3700,145602
12,2442,3500,166429
13,1828,3000,126594
14,1927,3200,131856
15,1529,2700,101626
16,1648,2900,96763
17,1552,3300,101117
18,1609,3000,102363
19,2319,3800,159750
20,2571,3500,183946
21,2365,3500,154618
22,2307,3500,153630
23,1742,3200,108443
24,2005,3300,135548
25,2304,3200,158337
26,2372,4200,164969
27,2211,3400,140305
28,2467,3700,158088
29,2370,3300,179023
30,2339,3400,143482
