Generation,Average,Best,Updates
0,621,2200,61413
1,1297,2700,128273
2,1576,2600,155815
3,2067,3700,204426
4,1244,2200,123048
5,1891,2900,187046
6,2274,3400,224948
7,2532,3500,250496
8,2255,3500,223141
9,2243,3500,221838
10,2248,3100,222357
11,2549,3600,252050
12,2637,3300,260869
13,2560,3600,253229
14,2449,3200,242207
15,2335,3700,230873
16,1699,2800,167969
17,2446,3400,241993
18,2569,3200,254075
19,1655,2600,163693
20,1570,2700,155298
21,575,1500,56892
22,773,1700,76475
23,1052,2400,104029
24,1082,2500,106991
25,2182,3300,215888
26,2796,3700,276561
27,2921,4300,289049
28,2837,3800,280528
29,3028,4200,299464
30,1869,2700,184844
31,688,2300,68046
32,914,2500,90428
33,1792,2800,177252
34,1317,2300,130266
35,1589,2700,157133
36,1757,2700,173796
37,2668,3600,263869
38,2790,3800,275928
39,2576,3900,254756
40,2676,3600,264694
41,2641,3900,261231
42,1472,3200,145596
43,1787,2800,176739
44,1740,3500,172076
45,1668,3200,165005
46,1846,3200,182592
47,1730,3100,171180
48,1631,2900,161328
49,1455,3200,143924
50,2627,3700,259801
51,2336,3500,231022
52,2008,3100,198609
53,1654,3200,163589
54,1792,3400,177233
55,2015,3700,199275
56,2016,3700,199390
57,1573,3000,155597
58,1857,3300,183676
59,2718,3900,268790
60,2577,3600,254867
61,2634,3900,260463
62,2677,3600,264707
63,2715,3900,268548
64,2760,3600,272850
65,2593,3400,256450
66,2733,3900,270344
67,2239,3500,221438
68,2427,3500,240073
69,2076,3500,205335
70,1563,3200,154517
71,2046,3400,202397
72,2563,3800,253459
73,2493,3700,246576
74,2603,3700,257486
75,1560,3000,154304
76,2359,3200,233206
77,2264,4200,223967
78,2819,3800,278825
79,2396,3400,236939
80,2475,3400,244774
81,2710,3900,268088
82,2721,3800,269129
83,2616,3900,258773
84,2636,3600,260638
85,2273,3200,224904
86,2562,3500,253369
87,1728,2900,170982
88,2929,4200,289810
89,1642,3000,162450
90,920,2800,91028
91,905,2800,89557
92,804,1700,79548
93,1147,2500,113484
94,2594,3700,256694
95,2697,3700,266849
96,2543,3500,251498
97,1794,2800,177522
98,2245,3400,222133
99,2170,3300,214693
100,2674,3700,264573
101,2620,3800,259250
102,2141,3100,211774
103,2278,3400,225432
104,2184,3300,216099
105,1728,3000,170989
106,1878,3000,185810
107,1782,2800,176300
108,1520,2700,150402
109,2403,3300,237700
110,1642,2700,162492
111,1090,2500,107863
112,765,2400,75674
113,1873,3200,185323
114,2671,3600,264319
115,2006,3200,198528
116,1884,3200,186395
117,1383,3100,136859
118,1074,2000,106260
119,978,2300,96797
120,2046,3500,202456
121,2583,3500,255609
122,2274,3300,225013
123,2116,3000,209407
124,1709,2800,169108
125,2528,3700,250131
126,2481,3300,245479
127,2596,3400,256854
128,2492,3800,246610
129,1669,3300,165155
130,1628,2700,161108
131,533,1900,52749
132,2072,3200,205041
133,2248,3400,222451
134,1887,3600,186723
135,2665,3900,263658
136,2307,3400,228191
137,2153,3500,212995
138,2672,4000,264373
139,2474,3600,244779
140,1929,3000,190867
141,2726,3500,269767
142,2203,3300,217987
143,2647,3900,261932
144,2646,3800,261787
145,2270,3500,224572
146,2588,3700,256072
147,2532,3600,250459
148,2560,3500,253278
149,2450,3400,242390
150,2408,3700,238231
151,2350,3800,232545
152,2355,3200,232959
153,2436,3400,241020
154,2524,3400,249799
155,2509,3800,248259
156,2541,3500,251450
157,2586,3700,255914
158,2566,3900,253932
159,2563,3700,253602
160,2607,3500,257973
161,2289,3700,226500
162,2286,4000,226226
163,2122,3300,209993
164,1824,3000,180495
165,1166,2200,115390
166,1177,2600,116491
167,1589,2800,157260
168,1605,2700,158808
169,1412,2900,139740
170,1072,2100,106096
171,921,1900,91149
172,1363,2300,134886
173,913,2300,90345
174,2095,3400,207330
175,2416,3200,239079
176,1505,2500,148918
177,1657,3000,163980
178,1271,2600,125762
179,1348,2700,133298
180,975,1700,96438
181,309,1100,30575
182,428,1300,42318
183,1035,2100,102415
184,1227,2400,121379
185,1163,2300,115028
186,689,2200,68170
187,2150,2900,212734
188,2725,3600,269623
189,2516,3500,248955
190,2554,3500,252680
191,1655,2800,163736
192,2430,3600,240461
193,2709,4000,267983
194,2810,3800,278013
195,2422,3700,239658
196,2903,4000,287271
197,2545,3800,251849
198,2312,3200,228796
199,2623,3300,259555
200,2514,4000,248793
