Generation,Average,Best,Updates
0,539,2000,53354
1,2041,3800,154185
2,2447,3900,181237
3,2754,4100,183879
4,2594,3800,174604
5,2319,3400,153114
6,2506,4000,167936
7,2633,3600,171983
8,2627,3800,177712
9,2891,4200,193835
10,2720,3800,179639
11,2144,3500,136998
12,2416,3400,161685
13,2819,3900,181137
14,2711,3700,178733
15,2689,3500,174808
16,2484,3300,161776
17,2814,4200,188878
18,2774,3700,189936
19,2627,3800,173583
20,2574,3600,171454
21,1962,3900,121813
22,1468,3100,87198
23,2538,3500,172730
24,2606,3600,174338
25,2682,4000,176949
26,2776,3500,184470
27,2517,3800,162931
28,2657,3700,175040
29,2372,3800,152633
30,2507,3800,170386
