generation,averageFitness,topFitness
0,191,800
1,303,1300
2,752.5,1650
3,752.5,1600
4,962,2050
5,1252.5,1800
6,1222.5,1850
7,1084,1950
8,1314.5,1900
9,1349,1900
10,1361.5,2050
11,1095,1700
12,1512.5,2850
13,1431.5,2000
14,1420.5,2200
15,1397.5,2400
16,1516.5,2400
17,1260,1850
18,1690,2550
19,1430.5,2350
20,1254.5,2150
21,1470.5,2000
22,1493.5,2300
23,1739,2450
24,1704,2200
25,1518,2500
26,1493.5,2050
27,1836,2450
28,1320,1750
29,1435.5,2050
30,1516,2100
31,1427,1750
32,1717,2150
33,1508.5,2150
34,1312,2250
35,1600,2250
36,1038,1600
37,1463.5,1900
38,1237.5,2400
39,1381.5,2250
40,1336,2350
